S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [3, 4, 5]","bg = [0, 1, 2, 6, 7, 8, 9]",30000,70.88333333333334,27.76,0.21,1.1466666666666667,24688
2,fg = 3,bg = 0,7042,69.78131212723657,29.352456688440785,0.1136040897472309,0.7526270945754047,5788
3,fg = 3,bg = 1,7098,69.94928148774302,29.17723302338687,0.11270780501549732,0.760777683854607,5834
4,fg = 3,bg = 2,7012,68.38277239018825,30.63320022818026,0.09982886480319453,0.8841985168282943,5756
5,fg = 3,bg = 6,7084,68.32298136645963,30.702992659514397,0.11293054771315642,0.8610954263128177,5774
6,fg = 3,bg = 7,7066,68.69515992074724,30.328332861590717,0.09906594961788848,0.8774412680441551,5819
7,fg = 3,bg = 8,6982,69.37840160412489,29.762245774849614,0.10025780578630765,0.7590948152391864,5714
8,fg = 3,bg = 9,7095,69.21775898520085,29.7815362931642,0.09866102889358704,0.9020436927413672,5827
9,fg = 4,bg = 0,7094,60.727375246687345,37.77840428531153,0.31012122920778123,1.1840992387933464,5286
10,fg = 4,bg = 1,7168,60.532924107142854,37.890625,0.29296875,1.2834821428571428,5332
11,fg = 4,bg = 2,7211,59.18735265566496,39.20399389821107,0.2912217445569269,1.3174317015670503,5350
12,fg = 4,bg = 6,7138,59.19024936957131,39.11459792659008,0.2801905295601009,1.4149621742785095,5261
13,fg = 4,bg = 7,7144,59.420492721164614,39.01175811870101,0.251959686450168,1.3157894736842106,5247
14,fg = 4,bg = 8,7119,60.57030481809243,37.89858126141312,0.2809383340356792,1.2501755864587722,5284
15,fg = 4,bg = 9,7173,60.93684650773735,37.641154328732746,0.20911752404851527,1.2128816394813886,5353
16,fg = 5,bg = 0,7060,83.34277620396601,15.09915014164306,0.24079320113314448,1.3172804532577904,6385
17,fg = 5,bg = 1,7036,83.71233655486071,14.852188743604321,0.2274019329164298,1.2080727686185333,6392
18,fg = 5,bg = 2,7094,83.04200733013815,15.111361714124612,0.2960248096983366,1.550606146038906,6468
19,fg = 5,bg = 6,7069,83.0810581411798,15.461875795727826,0.19804781440090535,1.2590182486914698,6431
20,fg = 5,bg = 7,7062,82.86604361370716,15.647125460209573,0.19824412347776835,1.2885868026054943,6407
21,fg = 5,bg = 8,7030,84.29587482219061,14.238975817923187,0.2702702702702703,1.1948790896159318,6391
22,fg = 5,bg = 9,7083,83.62275871805733,14.810108710998165,0.25412960609911056,1.3130029648454045,6448
