S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [3, 4, 5]","bg = [0, 1, 2, 6, 7, 8, 9]",30000,70.88333333333334,27.76,0.21,1.1466666666666667,24688
2,fg = 3,bg = 00,7042,69.78131212723657,29.352456688440785,0.1136040897472309,0.7526270945754047,5788
3,fg = 3,bg = 01,4864,70.68256578947368,28.597861842105264,0.14391447368421054,0.5756578947368421,4008
4,fg = 3,bg = 02,4840,68.7603305785124,30.35123966942149,0.10330578512396695,0.7851239669421488,3991
5,fg = 3,bg = 06,4858,68.85549608892548,30.27995059695348,0.12350761630300536,0.7410456978180321,3968
6,fg = 3,bg = 07,4852,69.02308326463314,30.152514427040394,0.10305028854080792,0.7213520197856554,4006
7,fg = 3,bg = 08,4751,70.00631446011366,29.19385392548937,0.12628920227320564,0.6735424121237634,3900
8,fg = 3,bg = 09,4848,69.71947194719472,29.31105610561056,0.12376237623762376,0.8457095709570958,3992
9,fg = 3,bg = 10,4864,70.68256578947368,28.597861842105264,0.14391447368421054,0.5756578947368421,4008
10,fg = 3,bg = 11,7098,69.94928148774302,29.17723302338687,0.11270780501549732,0.760777683854607,5834
11,fg = 3,bg = 12,4862,68.88111888111888,30.131633072809542,0.12340600575894693,0.8638420403126286,3998
12,fg = 3,bg = 16,4920,68.51626016260163,30.548780487804876,0.12195121951219512,0.8130081300813008,4013
13,fg = 3,bg = 17,4894,69.1663261136085,29.975480179812013,0.1021659174499387,0.7560277891295464,4036
14,fg = 3,bg = 18,4830,69.93788819875776,29.25465838509317,0.12422360248447205,0.6832298136645962,3944
15,fg = 3,bg = 19,4891,69.84256798200776,29.298711919852792,0.10222858311183806,0.7564915150276017,4019
16,fg = 3,bg = 20,4840,68.7603305785124,30.35123966942149,0.10330578512396695,0.7851239669421488,3991
17,fg = 3,bg = 21,4862,68.88111888111888,30.131633072809542,0.12340600575894693,0.8638420403126286,3998
18,fg = 3,bg = 22,7012,68.38277239018825,30.63320022818026,0.09982886480319453,0.8841985168282943,5756
19,fg = 3,bg = 26,4836,67.67990074441687,31.348221670802317,0.10339123242349049,0.8684863523573201,3941
20,fg = 3,bg = 27,4801,67.52759841699645,31.47260987294314,0.10414496979795876,0.8956467402624453,3954
21,fg = 3,bg = 28,4748,68.4709351305813,30.623420387531592,0.10530749789385004,0.8003369839932604,3897
22,fg = 3,bg = 29,4782,68.10957758260142,30.886658301965706,0.0836470096194061,0.9201171058134672,3929
23,fg = 3,bg = 60,4858,68.85549608892548,30.27995059695348,0.12350761630300536,0.7410456978180321,3968
24,fg = 3,bg = 61,4920,68.51626016260163,30.548780487804876,0.12195121951219512,0.8130081300813008,4013
25,fg = 3,bg = 62,4836,67.67990074441687,31.348221670802317,0.10339123242349049,0.8684863523573201,3941
26,fg = 3,bg = 66,7084,68.32298136645963,30.702992659514397,0.11293054771315642,0.8610954263128177,5774
27,fg = 3,bg = 67,4864,67.84539473684211,31.126644736842106,0.12335526315789473,0.9046052631578947,3975
28,fg = 3,bg = 68,4823,67.9245283018868,31.163176446195315,0.1036699149906697,0.8086253369272237,3914
29,fg = 3,bg = 69,4928,67.91801948051948,31.107954545454547,0.10146103896103896,0.872564935064935,4016
30,fg = 3,bg = 70,4852,69.02308326463314,30.152514427040394,0.10305028854080792,0.7213520197856554,4006
31,fg = 3,bg = 71,4894,69.1663261136085,29.975480179812013,0.1021659174499387,0.7560277891295464,4036
