FTPT,FFPT,FTPF,FFPF
68.9,30.766666666666666,0.03333333333333333,0.3
22.633333333333333,32.96666666666667,0.0,44.4
68.9,30.766666666666666,0.0,0.3333333333333333
69.1,30.866666666666667,0.03333333333333333,0.0
50.06666666666667,49.7,0.16666666666666666,0.06666666666666667
4.766666666666667,35.43333333333333,0.23333333333333334,59.56666666666667
68.9,30.766666666666666,0.0,0.3333333333333333
68.9,31.1,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
2.8333333333333335,36.5,0.0,60.666666666666664
68.9,31.1,0.0,0.0
11.0,34.5,0.06666666666666667,54.43333333333333
33.666666666666664,36.7,0.0,29.633333333333333
68.76666666666667,31.066666666666666,0.1,0.06666666666666667
12.166666666666666,36.86666666666667,0.03333333333333333,50.93333333333333
100.0,0.0,0.0,0.0
0.5666666666666667,36.2,0.36666666666666664,62.86666666666667
0.7333333333333333,37.166666666666664,0.03333333333333333,62.06666666666667
99.96666666666667,0.0,0.03333333333333333,0.0
