FTPT,FFPT,FTPF,FFPF
67.83333333333333,32.1,0.06666666666666667,0.0
90.5,9.3,0.2,0.0
84.2,15.533333333333333,0.26666666666666666,0.0
100.0,0.0,0.0,0.0
99.8,0.2,0.0,0.0
100.0,0.0,0.0,0.0
94.8,5.2,0.0,0.0
68.0,31.933333333333334,0.06666666666666667,0.0
65.96666666666667,33.833333333333336,0.2,0.0
67.9,32.06666666666667,0.03333333333333333,0.0
100.0,0.0,0.0,0.0
98.33333333333333,1.6666666666666667,0.0,0.0
100.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0
99.83333333333333,0.16666666666666666,0.0,0.0
100.0,0.0,0.0,0.0
83.26666666666667,16.566666666666666,0.13333333333333333,0.03333333333333333
100.0,0.0,0.0,0.0
67.13333333333334,32.7,0.16666666666666666,0.0
82.63333333333334,17.2,0.16666666666666666,0.0
