c0,c1,c2,c3,c4,label
-0.8774340440584956,-0.28132366772811834,0.06806734964071029,0.07498747011432273,0.02538248617307608,1.0
0.15680613712444483,0.03407043904196359,0.2999243779792489,0.034706117144014705,-0.0085417592812051,1.0
-0.17717643761062765,-0.18591269261157636,0.11234371910737388,0.1174339643776083,0.1321125183063733,1.0
0.502929129021916,-0.2218492069755723,0.2597200100186514,-0.17579021731130787,-0.5463368457770056,1.0
0.06362607052965767,-0.005272874710169493,-0.00668142588405627,-0.010763741932132994,0.03512224588505292,1.0
-0.00594060811470142,-0.028003181837846104,-0.01799848693905058,0.022358752993104702,-0.03613686855294539,1.0
0.17209931683010518,-0.10519372347273603,0.11702968768677409,0.09300288289102761,-0.07289608469230269,1.0
0.38178438956600225,0.8635818128504654,0.18298209102120822,-0.008693813560169303,0.0586378833225345,1.0
-0.42463723004798887,0.49693446706342576,-0.3204075645633558,0.05176273155910419,0.07801192091846204,1.0
-0.11943268062610837,0.062666575190973,0.0009543168818709318,-0.0011531343360469707,0.0017725346428283913,1.0
-0.07701204596572007,-0.1715666913809894,0.010432313715394203,-0.07905237570664105,-0.13758014491742276,1.0
0.625030557920906,-0.22337151194449684,-0.060275160568409446,0.11915298143851592,0.035501246955785874,1.0
-0.08074556600565876,0.3784951728116972,0.15021345675523173,-0.025293294743706597,0.053500966922495494,1.0
-0.10392450494419106,-0.06654589689038157,-0.016477415963186585,-0.019431358184092813,0.037325651073865256,1.0
0.0035677859651891825,0.00011802431191269726,-2.6435591245843642e-05,0.0001518431675463574,-4.069391487988601e-06,1.0
0.0581335312471545,0.13207314081871255,0.050155617092420134,-0.007119143737277068,0.004586215063386422,1.0
-0.4067530852683097,0.001089491583193573,0.01686627465522123,-0.030984818797314708,-0.009184241393105858,1.0
0.05833521270643375,0.043551313543311064,-0.021785975120807426,0.0034134966133913293,0.010073279851869538,1.0
-0.49191444314784266,-0.31172382670386606,0.09090013738970214,-0.3192864810736925,-0.3387047366829531,1.0
0.36057360047797965,0.01435244496037835,0.3818398463661706,-0.06780756798733593,0.032883373420270444,1.0
0.5983474133327328,-0.042305134087869206,0.09669825345261877,-0.27093204539792287,0.019024261378596776,1.0
-0.5292180279750778,0.44623101378105956,-0.09191679509753788,0.005624967012603689,0.11886454051172989,1.0
0.6482739133262962,-0.30172450380817445,0.29703063620200015,0.1685817807717374,0.2634321880808066,1.0
-0.10587096969284117,-0.2758244465476107,0.3207761862365326,-0.018019918759556927,-0.051321454586702606,1.0
0.5669220584091952,0.14464184373852107,-0.02249720161388083,0.0036262998551897458,-0.0032500605901862076,1.0
-0.21790759519233424,0.11613222209837386,-0.04363438524484305,-0.0019217074419163554,-0.003161378302947549,1.0
0.21092410569129472,-0.014428353798895992,-0.015953737710786488,-0.0035930424587097077,-0.0010693471064300675,1.0
0.2590370510851379,0.43202023995693645,0.01027109031858306,0.010974418827660773,-0.009309840204977212,1.0
-0.6328665442935555,0.22596243037868072,0.21312813273431985,-0.20073126774633612,0.18197117946529767,1.0
0.5420139217426035,-0.1361211168881625,0.022313791747239492,0.0973405437851564,0.3005294110977264,1.0
-0.038065999965678395,0.18489657661679898,0.030817829540158506,0.21588211453286996,-0.08169841993276492,1.0
0.9496232481882966,-0.21608995940858028,0.009510009860432357,0.03784926630823972,0.03310524469395746,1.0
-0.8531545015135455,-0.01335790215770709,-0.004822749582992757,0.011449187457402145,0.00036139280198626113,1.0
0.9335143682175607,0.23032802643221012,0.07294868793181558,0.028945766844257786,-0.05449249074542658,1.0
0.021592769473467714,0.06208992788254724,-0.02316315667986494,0.013309067222660812,0.008461886000249004,1.0
-0.5416732149679305,0.12042437680216722,0.10462808779140377,-0.2663718925178904,0.1620310591640041,1.0
0.004510960162230205,-0.36189927659170684,0.007480111408378967,-0.04970846252661609,-0.08833861294206952,1.0
0.574339570202638,0.011087699422500673,-0.04209523939334096,0.004517763550401723,-0.02406592946621873,1.0
-0.25561468491138944,-0.13983683136628927,-0.1235275079277138,-0.005310660662495959,0.011875220471926433,1.0
0.012477547163783477,-0.054829926760025134,0.011231929502787659,0.04268715272889609,-0.012952010795718978,1.0
-0.16760385729186253,0.025592604354702505,0.01030173475568781,0.010514170022550718,-0.0030987313556600513,1.0
-0.17015251982404422,-0.18015498981196004,-0.006198520385103666,-0.05498859610924984,0.005400824791474704,1.0
-0.18469733224018461,-0.5615488289271283,0.5157039247144953,0.12748153658479236,0.12199207614171567,1.0
-0.002990128114416356,0.09561211808677622,-0.014094817934597693,-0.023097113851881436,0.09175858462195846,1.0
-0.21057314896558083,-0.8375150985029095,0.012076953670515844,0.011070758568591289,-0.022050492533311955,1.0
0.17110256566780394,-0.0998401565329802,0.011608660475641696,0.008683710370954925,0.025914429457666283,1.0
-0.20385513729808896,-0.8749370857145328,-0.21068503942287725,-0.2116913144326368,0.12776340320951182,1.0
-0.474781446114374,-0.4869226680745677,0.013606517270302728,-0.03659075291765086,0.009175868011688067,1.0
0.16913319665680066,-0.08179853149751881,-0.037460652240668246,-0.0729960569918235,-0.06186126924421374,1.0
0.22236137945525064,0.1778837861364188,-0.007045052153178263,0.0001967975683793838,-0.014955943241688575,1.0
0.011343931359439731,0.23372079686813083,0.36017721206999226,-0.5924033307788994,0.5543336738760601,1.0
-0.11395027470179955,-0.10467058707095367,0.00807085243492027,-0.003939191717453116,-0.004610011820660414,1.0
0.563611877281041,0.23565161954472907,-0.5043794686703034,-0.08833817668511855,0.5959661606564818,1.0
0.22443123986522737,-0.052933016743319954,-0.4396800404982721,-0.03989532786474536,0.0005756328153991627,1.0
-0.48535930903625174,0.13201551387733013,0.06836579435290807,-0.03405060332046627,0.06156293061163195,1.0
0.3542766831617452,0.34202604010627985,-0.173342414185929,0.3920344640460848,0.1657824110666314,1.0
0.3783947582874687,0.15719740599617102,-0.052978465430330274,-0.012945727507662262,0.01058367095115031,1.0
0.15927153086845997,-0.5095575544212528,0.042455801524287434,-0.014976899436538045,0.005699206593321732,1.0
-0.641557792751346,-0.5810073692886404,0.05009115575438879,-0.0029364827290273288,-0.0006995757623766599,1.0
0.6585910699086834,-0.3135444257924829,0.26470479558301296,-0.3681971911172501,-0.4056587075304102,1.0
0.33419355688110486,-0.6288686775226351,-0.0030467129104538512,-0.6016971020141169,0.17953318245116529,1.0
0.333711889228404,0.018106852684221356,0.017384441266030115,-0.031093764505371005,-0.0014655877484041912,1.0
-0.7491503970334668,0.019315591032778277,-0.01693602681334934,-0.0006417037268619585,0.0013376501447890693,1.0
0.29747052777305394,0.2151546334404545,-0.08216891418774,-0.021060361627181407,0.06567066442129411,1.0
-0.0160677034091787,0.23737452243575918,-0.4213400178264424,0.11011252932656536,-0.47042567188762135,1.0
-0.21697446761160363,0.009926103648270542,0.006388526439777895,-0.0158219145099829,0.012378042392108,1.0
0.6724451014400592,0.10145588025640788,0.15258623487474904,0.0021215107984373194,0.20268637955227908,1.0
-0.6696573733204183,0.15403076472160632,-0.10306780128104992,0.020391889812239737,-0.10626728168253749,1.0
0.0603402974731797,-0.0011289998735982587,0.003688333126824264,0.003902377230868244,-0.004099870892309328,1.0
-0.06381955564755569,0.1559097359125297,0.07654191929604344,-0.07364349040399239,-0.08356937105969038,1.0
-0.2526847556320547,-0.125884202687245,-0.3950898630888278,-0.16069547275528487,0.14965925249768006,1.0
-0.08612904130478971,0.3287098108090445,0.0680925970529389,0.0014472187792917417,0.011972296942712181,1.0
0.6726955183282799,-0.3146148526687173,0.005137282015645221,-0.007334839500034193,0.010189229254194004,1.0
-0.20014220112773387,0.0998280263863883,0.5108484967868998,-0.46912064106056944,-0.5713154286773648,1.0
-0.6505504638337697,-0.02584952337726675,-0.024366742088608617,0.0520829779634239,-0.07274188063686,1.0
0.2119594890556787,-0.29102275099459496,-0.0629462985603062,0.21881376271984965,-0.0862240452470604,1.0
0.012294178387386806,-0.02917349472575554,-0.0052227323577473846,-0.0017885501598231472,0.0033920006288676815,1.0
-0.32865636859542113,0.356362624853102,0.2500618152516006,-0.03514907941564661,0.05098776386495315,1.0
0.08821102491852854,-0.6740457937455709,-0.20571127316078502,0.3653075412295174,0.3187593739247824,1.0
-0.2825835480175701,0.12564781045111093,-0.07967293996471016,0.2198450867142034,-0.27649252107701383,1.0
0.3997140139845949,-0.32470383915419715,-0.038274381352527295,-0.07573486671288492,0.3992794934197601,1.0
-0.38251001862417044,0.14484925171187615,0.12759023863658325,-0.007930318436194158,-0.12481769423071422,1.0
-0.24741688065330408,0.030162601110969117,-0.012284317429269163,0.0014431500707809738,-0.1347944535661804,1.0
-0.05181015562692767,-0.19589779172398486,0.0013991151073091796,-0.1740009920871677,-0.003967054673537748,1.0
-0.0586526827787178,-0.00779137443228379,0.0013117478742609612,-0.0005096550994481286,-0.0004710570379077318,1.0
-0.08221333822597399,-0.0069031868082964,-0.003835241521273692,0.00016732984076831112,-0.00025134969525947824,1.0
0.9873652179652683,0.014852481546816279,-0.013950903182656117,-0.017489987611651138,-0.008565881028831348,1.0
0.6661124221972634,-0.631981139720687,0.04966804224053953,-0.03335117202759632,-0.11377468598038382,1.0
-0.6989517949037884,-0.2728802387438912,-0.27208201709931507,0.5062981510244003,0.10577984609846337,1.0
0.06774506153796621,-0.4922068836219258,-0.04643600571330378,-0.08383872805486686,-0.03824416132734858,1.0
0.6429405608446778,-0.7212455382827127,-0.11195837323789351,0.08045754751401753,0.02741976439445378,1.0
-0.43951342512310615,-0.019716300603550313,0.250082770992104,-0.12347485842754577,0.22733585987667634,1.0
-0.07210509898204467,-0.5124148547754173,-0.16873778192798225,-0.06434570509779025,0.18809295727104725,1.0
0.7612726615345901,0.0202902036704169,-0.08799249884595522,0.13004972827778724,0.1006361611181474,1.0
0.25792920433918054,-0.023079520111663865,0.3269166290890091,0.020368936747044777,0.05002437415198664,1.0
-0.49627301229659687,0.04174729335878896,0.30706991257302124,-0.16007322688636005,-0.17679081098892865,1.0
0.09578047852941504,-0.016016054026616253,-0.01963247964048715,0.008628117072114009,0.010414543666071346,1.0
-0.695231207693538,-0.1153177802036111,-0.0069358202578781196,-0.009537842483858404,-0.011017414219011484,1.0
-0.6736945145493553,0.03202935932937323,0.0805874406657477,0.017205669446321945,-0.02068150818883465,1.0
-0.05717479126473408,-0.002936510990587189,0.04724031550653015,-0.008615626115740054,0.014931880477250763,1.0
-0.033338152544851514,0.030022823963557446,0.0323870709906194,-0.003003299307486106,-0.008167642862611187,1.0
-0.024841938704382033,0.14327236787037617,-0.10800607110470437,0.286803135909825,0.7248421381893799,1.0
0.3714909635022835,0.10061897977882983,-0.10821207907051143,-0.004248948126547062,-0.08154256996666773,1.0
0.1162833740376147,0.01773564127430964,0.0013325099487541824,-0.0006795586337766266,0.018389454288612234,1.0
-0.8927405032939504,0.17158561604947026,-0.08812699967570739,0.11565629334894356,0.1210845294921787,1.0
-0.2703184310254943,0.5584776416988645,0.06705575976222528,0.15822295211567605,-0.020675165036575308,1.0
-0.7927237933400476,0.003259604686598022,0.09326690888723614,-0.03083787358112899,-0.20639413631135461,1.0
0.042898587907107044,0.13116811903646675,-0.07190017902640813,0.1848820776320999,0.15629817533022639,1.0
-0.24215750962506877,-0.006547392227053882,0.007121170855446512,0.013603344210939316,0.005081295354585252,1.0
-0.31399415580230916,-0.026716227790411117,0.03477013796089179,0.1005631228966345,-0.11418076971433416,1.0
0.4411701770806792,-0.21304172843347097,0.2272036656759674,0.004571506826875206,0.041162831075974626,1.0
0.45463861741499767,0.005706027626467772,-0.013265737786958741,0.0003693780085639684,-0.0004230168374488215,1.0
-0.23938657833253857,-0.0547316044054597,-0.0018058022722919301,0.0020322524328766946,0.0013814833501875538,1.0
-0.8567285578493096,-0.061952586962001954,-0.29232509955106056,0.123237465292802,0.11930157770375939,1.0
0.8364855833212366,-0.05417285470053769,-0.02445502854158633,0.2371824855924542,-0.021867729088429017,1.0
0.7469627514783087,0.05199260883535996,-0.026773071128226623,-0.30666228830196324,-0.013073472099223835,1.0
-0.26979812932063274,-0.012151135045928555,0.13283678539056126,0.0411593068753954,0.028483143279692022,1.0
0.25159411725455233,0.5287296625511171,-0.06450220395279015,-0.04146724936187263,0.00489152249928689,1.0
-0.22680886412847337,-0.2410635648185149,-0.2672206660878279,0.1395348164574414,0.00014176028435059938,1.0
0.0023922585959340677,0.0017056994496820609,-0.0003002371657857088,0.00035665265679083716,0.00013765391505885606,1.0
-0.027021888299688764,0.07385924204683456,0.007655795156996434,-0.05355337329359338,0.00597780674883256,1.0
-0.22540658470683056,-0.11428621921078001,-0.1422290131191978,-0.05971681212229509,-0.1756291383709657,1.0
0.2473580560725271,0.03755090170711961,-0.010884272007507629,-0.09773778087965902,-0.1141363968975035,1.0
0.3405261908276389,-0.5666507912394384,0.2693929664806371,-0.05756918796523211,-0.09270197349001111,1.0
0.9451517862773385,-0.2647840851535093,-0.06935284349975786,-0.0817348775235038,0.06210739363656978,1.0
0.1292065274223117,0.5514176583492855,-0.7934958266170907,0.08516609083664513,0.0572690462738529,1.0
-0.6794694763731346,0.48458083952295733,-0.008348699762677797,-0.09994080647962689,0.11289101125351199,1.0
0.8311263142590276,0.43823786978540946,-0.06658845055241827,0.12018235617506841,0.2945605861018198,1.0
0.027789849489580746,0.06255853341581859,0.06922962445110258,-0.012774848814484855,-0.06933096542897209,1.0
0.08310387264646724,-0.1428399993293144,-0.10411440060292784,0.13057147243859854,0.08471538723705918,1.0
0.6571158661749249,-0.2278484862048394,-0.17867067239205475,-0.09667288834975571,-0.03501785653020228,1.0
0.7109945740136187,0.04709454904383287,0.08433065797464656,0.17545685870929537,0.07485341340462447,1.0
0.17468420230719997,0.0033504202904662325,-0.18403886701046587,0.03602942867310069,-0.0888496982739737,1.0
-0.2130763185572124,-0.7300747215829518,-0.21269567703183329,-0.0378079278258229,-0.1070849644353161,1.0
0.0580836189388605,-0.11854546073235524,0.004403859975424091,-0.0046682942766593395,0.009911936731410694,1.0
0.3126442821164153,0.01996586341616376,0.004255556554165127,-0.012384362521278901,0.020081924484126313,1.0
-0.5601153925850162,0.26185092708494917,-0.06301877890884247,0.01166579119985336,0.03235034447602753,1.0
-0.38113210271758696,-0.23803369073915792,-0.16363118067474952,0.04294092481888846,-0.07414671649764677,1.0
0.5236526447242223,0.15396002855577015,-0.4376998820424113,0.1167678192495516,0.032118785565396456,1.0
0.2525061829658043,0.2576547936378895,0.27145560141857816,-0.05681976047096206,-0.018763869993398206,1.0
-0.6971861755219996,-0.08140359213777404,0.0198172171914063,-0.09933070794459543,-0.05734877399472026,1.0
0.3823141144016421,0.39642165245245364,-0.20120269917909397,-0.052980044915173496,-0.501552625667108,1.0
-0.8142834253077695,-0.00668320410631802,0.11597391097843077,0.025023659684417696,-0.015316440511371168,1.0
-0.45687114191683864,0.002372256066640246,-0.0007510199408173661,-0.0024314098844639325,0.0026362552836124683,1.0
-0.18819292954487576,-0.039213301491897355,0.0737438383855948,0.0049975124196441085,0.0003158933643390804,1.0
-0.2271900384425458,0.387566503831134,-0.40909012393674193,-0.2847940395736564,-0.029714947564028177,1.0
-0.35681150030228903,-0.8061535320057721,-0.08583892354402806,-0.040545735380977284,-0.03679533031461152,1.0
0.08966194573335161,-0.10283413468077868,0.009653211911807342,-0.00576650634818879,-0.01545772123153643,1.0
-0.41044146241220125,0.005024478862163233,0.052137893057612586,-0.04886291205779722,0.1737504511481691,1.0
-0.008682289971929737,-0.004275455745293854,-0.001649638859059903,0.0003236808881815651,-0.0014875210183034298,1.0
0.0984757567670148,0.08931761301237036,-0.0004803190412322159,-0.09345189991968704,0.04098316988757559,1.0
-0.5639848430542475,-0.6167850446411313,0.20580456952898218,0.009372080458729127,-0.16193954089383553,1.0
-0.0036642358536259465,0.19892113273179488,0.12370229363891538,-0.3622758142360153,-0.2800424703186897,1.0
-0.31820321785083044,-0.16064357492860398,-0.2167254225048269,7.799857453851243e-06,-0.05170248591959927,1.0
0.04644159857793715,0.09939456938178977,-0.018180679088292382,0.0029870715118573243,0.04747386681631387,1.0
0.4855626887049383,0.06135432289956951,0.01739072683014361,-0.0034358949607059034,-0.002897490708239331,1.0
-0.070940065498171,0.28481119303020375,0.03095963205117733,0.06519993805797482,-0.008564580798297803,1.0
0.18013901052343073,-0.49915787722001265,0.2880257231879226,-0.0018076059248496666,0.02965159361363054,1.0
-0.6320474184476376,0.010918696423532666,0.11320212519073382,-0.01924792218357279,-0.006998456541366755,1.0
-0.1319752190434664,-0.7745544319981278,-0.15951005775076,0.06928701961904825,-0.12236786979616356,1.0
-0.13878571549209343,-0.01388559591744351,-0.0442301879822682,-0.001437115118148065,-0.01245971623992304,1.0
-0.21936549718387058,-0.2026863470877302,-0.08651245043631205,0.09501965050688013,-0.18125131349229642,1.0
0.05747175585213342,-0.43248212825430316,-0.6512783974433917,0.0696933786861408,-0.032124303161380686,1.0
0.49686720719618355,0.02431872947660754,0.013105532792236188,0.1861278130403535,0.24051591877403997,1.0
-0.4453718685850906,0.3636329859534576,-0.0007675258341701476,0.0845308927936551,-0.0027821677854759238,1.0
0.31944007351132164,-0.3450887119105831,-0.24139920504940088,-0.04073217569368827,-0.2074758571973615,1.0
-0.4550866900933016,-0.38481947393679383,-0.08713811459495925,-0.007279191906322597,-0.02085172999915237,1.0
0.07631359821367988,-0.07285637322723278,-0.08419521853362742,0.002042470658529183,0.003924292108495913,1.0
0.665790536347852,0.0592591345825327,0.018576784514749343,0.0020391222906217792,0.005370747638565773,1.0
-0.010988821130724632,0.0614930151400551,0.008044045896480091,0.0017199121208578759,0.001200412835670259,1.0
