c0,c1,c2,label
0.6113482830154219,-0.05538106673593018,-0.027434835814961173,1.0
-0.527362896864429,-0.6013702838753251,0.06665785542040466,1.0
-0.13374797358860102,-0.09687082239347808,-0.7151848411034329,1.0
0.8521910087440656,0.07219459418368422,0.49031805387607547,1.0
-0.6799362199679941,0.5926109001924309,0.20367651318536267,1.0
0.567768214123425,0.18246413013877374,-0.22162177348290404,1.0
0.6076016589478721,0.36844479362419397,-0.5710986017646582,1.0
-0.45156741508788983,-0.03408067878017682,0.14435179539298978,1.0
0.014628423664520392,0.0022142876675116294,-0.007017725205322748,1.0
0.46918300005576363,0.0327109149728503,0.0042585298692387336,1.0
-0.09613864193637996,0.168037521392426,-0.05146983155378066,1.0
-0.7651461041789023,0.18331808508198874,0.012503816371605254,1.0
0.04042248358945931,-0.02641598063985464,-0.015757386833809,1.0
-0.7603254958130795,0.15924263100406016,0.15242184994119506,1.0
0.48403336478420445,0.5800312952835605,0.35470384819905143,1.0
-0.8898750264304048,-0.3054758418766259,0.260699651973636,1.0
-0.2678938008871687,-0.3826252615519613,0.26375859575782007,1.0
-0.04789625888199494,0.259346827051586,-0.056953704983323056,1.0
0.42677243466703757,-0.794186179114447,-0.020779300552869216,1.0
-0.6040289829058904,-0.13492132160016646,0.1523570402245983,1.0
0.3662444516505841,-0.012925958087013304,0.06158240120973256,1.0
-0.10682682900560662,0.08699839640199263,-0.6271025855567344,1.0
0.1920198771343119,-0.000993905309364995,-0.02719691636876274,1.0
-0.08687927078127693,0.12392083180445196,0.37279681493284267,1.0
0.034451690511306525,-0.003944967910520302,0.01401696662550921,1.0
0.22883302543095507,-0.4270938047416781,0.049936871093722225,1.0
0.34670117165974607,-0.4598610110604875,-0.15929666450457328,1.0
0.2686957147423382,0.3513519108215992,0.4221973716103726,1.0
-0.2936588460050938,0.30596825669727706,-0.194858058078419,1.0
-0.5105136294732715,-0.5296687849518817,-0.4567523065737671,1.0
-0.039950382410147,0.011969267160344006,-0.04931016645785919,1.0
0.08187024802344,0.15668928104089824,-0.20231229429706454,1.0
0.0860708678227738,0.09407026330830574,0.11010912991836348,1.0
0.05099622637335306,0.06791272247426819,0.10188156891640417,1.0
0.3155446880083132,-0.0007568091054213415,0.002215997478164462,1.0
-0.13145531388705256,-0.03338540797314593,0.1262035966324826,1.0
-0.006374725248314974,0.0011954832962942869,-0.0005404307751321889,1.0
-0.35546420507100096,-0.08633136383733518,-0.3115226535330033,1.0
-0.16206842189455262,0.479896151834739,0.57711766991215,1.0
0.2153837647506191,-0.01090141562488904,0.22163699116648986,1.0
0.6588761317743845,-0.08760086648061736,-0.05297207808422871,1.0
-0.32468284040192985,-0.19722517806039516,0.4537453232871155,1.0
0.10575275732184615,-0.20052268224765488,-0.05615732161168405,1.0
0.8998531219023089,-0.0569526341833965,-0.23436666780037457,1.0
-0.18972968347176608,0.400616160613703,0.8196918829336775,1.0
0.8606721809252185,-0.025233388912944934,-0.04704265270475271,1.0
0.3824416464017804,-0.016110591028095006,0.26387873545392715,1.0
0.07199772013508748,0.18077224593389293,-0.5550139253555396,1.0
-0.4511174676154065,-0.47804296821287806,-0.5164303030065579,1.0
-0.1692840429651083,0.1311948455072552,0.7754104618472343,1.0
0.4458021176243561,-0.3079278215530366,-0.1837392197023562,1.0
0.01225337574258833,0.012679861061221522,0.00024029720533750396,1.0
-0.06394499092126515,-0.027349246706886567,-0.03329807511836819,1.0
0.18071884480948402,-0.07144176308888142,0.043146440271030005,1.0
0.3641030693925916,-0.214425461544365,-0.30790815379212017,1.0
0.30032627858622385,-0.030478034624777578,0.006310301738255208,1.0
-0.23344925083177406,-0.24715960478699364,-0.052113850647221564,1.0
0.13210345370428772,0.05965913604351817,0.5359050111267621,1.0
0.0852657501637159,0.06384190370395598,-0.030400762219550497,1.0
-0.3969908961559117,0.012894558554013193,0.012673020830794498,1.0
-0.5494445091208257,-0.23693721175350888,-0.21748304684589564,1.0
-0.015227282793132365,0.00010386838888289426,0.007252188364788981,1.0
-0.01262058561826548,0.008688404329512728,0.00033063421590396805,1.0
0.16207646460191644,-0.6750803532236268,-0.414435023978954,1.0
-0.7815091107385391,0.05388750782146118,-0.36184676382170816,1.0
0.5993682043204256,0.004123863158609439,0.012164122900372647,1.0
-0.022371059537410545,-0.10171339268372843,0.0030583251265108103,1.0
0.07962847193536988,-0.0032034059709087365,-0.024145694064360505,1.0
0.2237340974865854,-0.07065357759194084,-0.6607801670432144,1.0
0.6853954346255366,0.3593768507440862,-0.49090412014543355,1.0
0.8513650876037374,0.03229749987679353,0.06587226265588765,1.0
-0.136511103692835,0.08599603675783675,0.0003397106021044822,1.0
0.39338436463055165,-0.6572917919046155,-0.09825211880286429,1.0
-0.48107840798510765,1.6999236570336635e-05,0.0006170998729550777,1.0
-0.20776802710090475,0.1014855048181251,-0.20153404685502935,1.0
-0.02071184573854619,-0.00938030066028722,0.013796106073097052,1.0
0.11990304372394289,0.30014034351932783,-0.04831385408919229,1.0
-0.7348210682888408,0.1496216585009776,-0.12686094679616622,1.0
-0.16448934164241408,-0.15431398628425683,-0.23665705746114038,1.0
-0.3019793853533294,-0.009315045579017255,-0.02958327578658813,1.0
-0.03881084874272842,-0.2995416370880603,0.6879970406190636,1.0
0.23921616078381777,-0.23298438628424106,0.40418581739291,1.0
