c0,c1,label
0.05195848027723774,0.026424984743087417,1.0
0.056245303403006104,0.029863404771763382,1.0
0.6241722243983774,-0.6792104096368482,1.0
-0.729093316228888,0.6399375810349492,1.0
-0.08231454325086084,0.12051047396539552,1.0
-0.8229841294724497,-0.1934539310740124,1.0
0.1784692045401292,-0.11835213958967562,1.0
0.6150937951971243,-0.06716742494730853,1.0
0.3385410142738784,-0.19670263660519036,1.0
0.34841424750768624,-0.3041462274117023,1.0
-0.08180836631691506,-0.08729555341186879,1.0
0.19420777416044815,0.6575883030334235,1.0
-0.03985958697255407,-0.0033266190456804905,1.0
-0.5169390719956127,0.4070055522729719,1.0
0.1433888146915311,0.14879175297299035,1.0
-0.3907112010574433,0.24232124388182302,1.0
0.8839212684406731,0.34820235902683566,1.0
-0.03358068927991387,-0.07206068168677555,1.0
0.34597165464342194,0.2919393892843555,1.0
-0.01343520382440779,0.11856030381179135,1.0
0.4831521381827226,-0.8447719132231983,1.0
-0.5557226782406584,-0.707873541441499,1.0
-0.3357513961254914,0.6438520635885802,1.0
0.10957249946165107,-0.07106670975927967,1.0
-0.25600783549435635,0.06166755561998443,1.0
-0.14332338878970344,-0.33870422749257023,1.0
-0.03750547909387581,0.04820464248372535,1.0
-0.35418640427017295,0.0009715851693664838,1.0
-0.6394202126905975,0.5095213681493662,1.0
0.6349172503901925,0.09657296347132385,1.0
0.04246038948675188,0.051554789259987625,1.0
0.42986776666240256,0.7086797460757903,1.0
0.024420980798052397,-0.7521905197098674,1.0
-0.11230861336199374,0.06895811594445232,1.0
0.13191290803780584,0.49786831506357715,1.0
-0.23481396409335822,-0.06312202186580773,1.0
0.4924207158832807,0.296649823426007,1.0
0.6447475368831634,-0.4489799434436914,1.0
0.1934838962275803,-0.8475853648568357,1.0
-0.393601034250469,0.09420166176699844,1.0
0.07194900860130633,0.4085052912349218,1.0
-0.8832674533723124,-0.14739328596509854,1.0
-0.2662901490550867,0.0955415926553498,1.0
0.6676674540589626,-0.6314401425554288,1.0
-0.6664372593137631,-0.07327217000379405,1.0
0.38922479238854274,-0.5561817122066072,1.0
-0.6858912240964236,0.5953002279946029,1.0
0.8997499952167303,-0.4308269667446992,1.0
-0.31618072708782813,-0.005971653829625659,1.0
-0.6748241623567502,-0.3766835206222369,1.0
0.4190413040167638,0.45881343278986975,1.0
-0.23712438073038702,-0.10920239027635302,1.0
0.33907357843785146,-0.47893577210302984,1.0
0.22201134867361055,-0.01926068608515064,1.0
0.0021348590635258177,0.038738788432091595,1.0
-0.14800031216212503,0.7707729081566586,1.0
0.0704639715036511,0.017708427938878907,1.0
0.057007119405005156,-0.17054891009820783,1.0
0.13397220413612226,-0.1137767749433588,1.0
-0.011726226257174645,-0.03451146727750577,1.0
0.06940314023007632,-0.25348784888101145,1.0
0.03501610689814485,-0.0941043041291901,1.0
0.8383012186696924,0.09941095671733638,1.0
0.13768997585070106,0.8736127625937157,1.0
-0.07022638003082435,-0.16963082019774917,1.0
0.8460551470186196,-0.028179542719585008,1.0
-0.11781578259549795,0.22840362009636764,1.0
0.5636464029368826,-0.41110110772026676,1.0
-0.496818042136814,0.7984105066621553,1.0
-0.354113849997254,-0.02550146115190672,1.0
0.17491486091019715,-0.7589407777890369,1.0
-0.12714656456602821,0.22919450346382075,1.0
0.0030799281812003065,0.00185840215567985,1.0
-0.6706684166728656,-0.3382762166020178,1.0
-0.9607192377173654,0.15468584515314096,1.0
0.6824772230517757,-0.16346863402823733,1.0
-0.01857483734332115,-0.2802682395157909,1.0
0.17758160964218708,-0.15165638627973496,1.0
-0.5526765208450511,-0.15729747292895332,1.0
0.10597558018284767,0.3452422759693526,1.0
0.0700651012547723,-0.04942042996857411,1.0
-0.5171473535512642,0.33505431998340174,1.0
0.5440436271945013,0.06783950873355406,1.0
-0.1294595446492771,0.33549237021533496,1.0
-0.8187478815171048,0.4120109239714085,1.0
0.5214247445337418,0.4916549908762019,1.0
0.3901259392436564,-0.38265671642126275,1.0
-0.2546721970183033,-0.1752326027761025,1.0
0.23700981134043855,-0.6138644750839898,1.0
0.38807406019268653,0.3861140099004723,1.0
0.619674302536417,-0.3382549098430059,1.0
-0.7084347205998837,-0.12531694971392707,1.0
0.0731162912086572,0.04698975552137923,1.0
0.05464084656941988,-0.10077983373263324,1.0
0.38047010346842886,-0.21584255319585,1.0
0.5785896155478842,-0.09443974695225608,1.0
0.0761424449698178,-0.00422915751290942,1.0
-0.46089774924408683,-0.20038475591929988,1.0
0.8581637554657681,-0.10460496335882642,1.0
-0.548290690985351,-0.17698911323041888,1.0
-0.017773158811511116,0.006407980510677838,1.0
0.29477566462255206,0.6138863516475535,1.0
-0.08564922485473832,-0.49248954920828464,1.0
0.06506252656809362,0.04808605203628228,1.0
0.3774644070341047,-0.8568292241934794,1.0
-0.20202478894855436,0.12446069075449122,1.0
0.19142036272677254,0.017688582461680733,1.0
-0.390213528192963,-0.13797157657839645,1.0
-0.1029323069388904,0.4911125829328789,1.0
0.6669714517346119,-0.7125836885724022,1.0
0.27298650759132354,-0.6956813117964404,1.0
-0.007069527979824598,0.16091209679270557,1.0
0.4138130980765587,0.19394772318100933,1.0
-0.5465681041210758,0.35397673267120067,1.0
0.6459281171765844,-0.5250369005911858,1.0
-0.450147042631896,0.5064605419110146,1.0
-0.271725493077236,-0.22358102516862102,1.0
0.03447959871274502,-0.14926483288342418,1.0
-0.006512312974269178,0.05054156318723625,1.0
-0.45169452877361355,0.002952567275000125,1.0
-0.21480909041470764,0.1132813276299948,1.0
-0.22340982842755167,0.055648705811861356,1.0
-0.18761558657649235,-0.1219816615389843,1.0
-0.3225491438544622,0.83066150981997,1.0
0.8275425566080826,0.30665220741434296,1.0
0.7540405041431155,-0.4996895060995961,1.0
0.03751646770573476,-0.05227192470492311,1.0
-0.3764660804742846,-0.2644203171647878,1.0
0.22623552650306342,0.43749309535587483,1.0
-0.8509802980213037,-0.1807725103595571,1.0
0.50071421771117,-0.31383647672104875,1.0
0.1623846470375913,0.5793096836044769,1.0
-0.7587006842295416,0.35339376272918493,1.0
0.4042271951973846,-0.27036470106519694,1.0
0.5753828707240617,-0.16638160625195259,1.0
-0.13366161416298666,-0.11671352706144475,1.0
0.0689582917424054,0.050998786251769186,1.0
0.012721209374148631,-0.29338164904910147,1.0
0.6268528411273363,0.46155912585161357,1.0
-0.08678363340570025,-0.021712363589856922,1.0
0.41669973550238526,0.5293836320323076,1.0
-0.3085898424395385,0.13185867581635144,1.0
0.10763180931834301,0.17838193733651325,1.0
0.12710188453074997,0.2868795885174354,1.0
0.6214532887045271,-0.1621345478783125,1.0
-0.17929870308313525,0.12541288264434755,1.0
-0.847522671509596,-0.28214099164990114,1.0
-0.10076763630672816,0.29025930719289406,1.0
-0.07017215275619858,-0.361743616309478,1.0
0.08842394453393067,0.022659344350087558,1.0
-0.9829955453193692,0.17124660320930876,1.0
0.8841923664121459,0.45148626259154107,1.0
0.25186762991292333,-0.2607403306281646,1.0
-0.028068160411970546,-0.38537693607094775,1.0
0.8800580105801263,0.4513516142704508,1.0
0.733034074118605,-0.03693046265280682,1.0
0.04279401977390038,-0.002986705430785642,1.0
-0.5781372702766422,-0.26638408729804025,1.0
0.10385628588398638,-0.7085885154117797,1.0
0.4547077948796318,-0.48459390063405283,1.0
-0.39642780593239063,0.30843681736613665,1.0
0.8110628410897761,-0.06174820370406828,1.0
0.0037782311339318213,-0.11677190544244742,1.0
0.6923117138493246,0.7054345946305024,1.0
0.011191466639558889,0.004907439697426885,1.0
-0.5185129697078374,-0.6007699735097632,1.0
-0.274212001358038,-0.019633759024283482,1.0
0.9682741436781259,0.2084249348808261,1.0
-0.039772275392165365,0.1124599790765523,1.0
0.24951312245871385,-0.30662253557523284,1.0
0.021899791225116563,0.2626682414907335,1.0
0.04603130168637726,-0.926631683811856,1.0
-0.0741203627625561,-0.056203155556198675,1.0
0.17828402201873525,0.34236258263304925,1.0
-0.08861819730458398,-0.6973327703085783,1.0
0.3245003258997335,0.788169811973742,1.0
-0.2984387304464803,0.4424086725392501,1.0
0.09216311576474485,0.15795746878871358,1.0
0.004506419951754695,-0.02254231153719008,1.0
0.2635200181554442,0.7676986658697293,1.0
0.8092833053140754,0.2344877523814019,1.0
0.25399533814330705,0.5805548957364179,1.0
0.27289480735894334,0.47167017332666833,1.0
0.5448915605642739,-0.0062049831285074086,1.0
0.023534099048281774,-0.5979242905726645,1.0
-0.8968884401966961,-0.07358169804347015,1.0
0.00023565963925265476,-0.00350339450369359,1.0
0.4283538309925772,0.08253200758317461,1.0
0.4935160531134718,0.6479146526760655,1.0
-0.5406145325836561,0.0884374811342299,1.0
-0.6659927640829971,0.6311142291369016,1.0
-0.28262284742009486,-0.47521638654508236,1.0
-0.004090481497543555,0.09239215846646838,1.0
-0.0009289362065597757,0.004965128491723552,1.0
0.07836951837765571,0.03184122181749134,1.0
-0.4055184749771868,-0.1962047370493677,1.0
0.9365117199457624,-0.3496032064248481,1.0
-0.8272091187624758,0.2635404934614787,1.0
0.2015035092650622,0.7091653393138543,1.0
0.031752085108361985,0.10845769535152522,1.0
-0.5304720365998122,-0.012738062872172882,1.0
0.6677172915167332,0.3201545507346415,1.0
0.6019621776723327,0.16605210839463352,1.0
-0.08321140796690582,0.0048520664171311486,1.0
0.0419194420067279,0.07627576268872276,1.0
0.24012188514254293,-0.724512630105596,1.0
0.35222375640321807,0.08499237421841283,1.0
-0.22310682171014662,0.7431806904035501,1.0
-0.13748737666554237,0.2813257169948612,1.0
-0.3637798254159457,-0.8099419532632767,1.0
-0.9762928386136587,-0.1631399588241096,1.0
0.6398698090058066,0.2582080757894193,1.0
-0.0022924372585525887,-0.23494922284936592,1.0
0.94596193349505,-0.2545713211553475,1.0
0.14650275482124245,-0.846239513524548,1.0
-0.16905405046744948,-0.04670271721452779,1.0
0.20673626185258165,0.3821924541337289,1.0
0.680939522505566,-0.2600285328559521,1.0
0.34672574783276483,0.13937433245957964,1.0
-0.2335360554517877,0.3125008117160988,1.0
-0.18071291414771995,0.12093085924272791,1.0
0.22250758666789322,0.08787446166821684,1.0
0.12877852293276804,-0.04590921937172004,1.0
-0.3609877250704607,0.3013785750947471,1.0
-0.3001952263490033,0.13833218464863956,1.0
-0.08487713906027539,0.07670038397992485,1.0
0.020668079804460008,0.05414667668487069,1.0
0.0948595569378188,-0.07673334844058993,1.0
0.06397373041203748,-0.17084654695217497,1.0
-0.7870325358481222,-0.6081020262214716,1.0
0.424765513954415,-0.44988469716642626,1.0
0.023492105421310874,0.09899014752373694,1.0
-0.15458921119109054,0.4522749588717625,1.0
-0.06957465955220254,-0.016921474757556648,1.0
0.034973411430917145,-0.06658949840600864,1.0
-0.5800164021817051,-0.6272878464706196,1.0
