c0,c1,c2,c3,c4,c5,c6,c7,label
0.14854902895413385,0.14973279184356578,-0.1941419947452059,-0.059537173407491664,-0.051848289768501005,0.01540378257957141,-0.00987905119488601,0.0031028017478553645,1.0
-0.8253910154438272,-0.03707233698771824,0.18780314250596147,0.06487750899501332,0.052885353103127204,-0.11862771935232337,-0.005838067069150385,0.0004571042901854785,1.0
0.3977962056217051,-0.12719439136693234,0.1283612681651066,-0.0012179299089749543,-0.03315738185575002,0.0005417472866113771,-6.523465746381388e-05,0.0001366124267340789,1.0
-0.0063959916773096695,-0.002584157042149507,0.005481265223849897,-0.000791697183548468,-0.0006592614055218182,-0.0005772490580640217,-0.00053683550467611,0.00012217338556351641,1.0
-0.10679221094493276,0.08508977220019823,-0.016888944172328706,-0.00488873959716238,-0.0010638502223490128,-0.00028255766694300604,-0.0002238114186916659,0.0005885740576340286,1.0
-0.08804848533631308,-0.7192814733219841,0.0226242940046308,0.2375922156903519,-0.04334005240126618,-0.19567045281971715,-0.02770381889970236,-0.04042766238238999,1.0
-0.3221549499915032,-0.1364850284574937,0.566349147434326,0.16746104179922644,0.18733188924005434,0.35649233136820513,0.12522908947210812,-0.18013989852452592,1.0
-0.03607433624582193,-0.04027356389279262,-0.0565625340301409,0.043103433412398896,0.15257770028346296,0.0652850395641408,0.030236237879691825,0.022069988734209865,1.0
-0.019938943147006127,-0.07591299170772575,-0.04041661617638719,-0.03321622568190103,-0.0034622513773006616,-0.004388044375508147,-0.003719925633689359,0.0020415090584691136,1.0
0.027364073272222712,-0.03559225908744918,0.107304208808387,0.10183345134340058,0.04747313304752448,-0.02941874949339127,-0.024646520770652748,0.009363781384457277,1.0
0.426855003350102,0.5932021165505633,-0.4607270936305823,-0.1771253522817525,0.23322926389062618,-0.05019590740840195,-0.004480731127011528,-0.06584317895187591,1.0
0.05198797923661944,0.044928210572625776,0.004853711610104522,-0.01442948612659052,-0.000978481047891753,-0.0022067625888981123,-0.00048067234059551015,-0.004684088362940974,1.0
0.4979009606187306,0.6014888188448776,0.03047680952697373,0.1456476080223364,0.017520029117378377,-2.6459864446691277e-05,9.619973694678546e-05,1.937545058307759e-06,1.0
0.5988263156051213,0.18788447682099185,0.05355062475499761,-0.001811848351059273,0.0028953674747728936,-0.02394693424267121,0.09122243242007026,0.12009847874435027,1.0
0.39398991894994495,0.15569876731828475,0.0019411879399158839,0.06126873267844549,-0.045242972939220014,0.008669500651946882,-0.008287923829204718,0.010214369602902382,1.0
-0.5963884624395921,0.3607044439605261,-0.013231632141135007,-0.08530062804904195,0.06533357312269873,0.0749399709505301,0.085161639569158,0.06024474998992074,1.0
0.17778953027205266,0.39868248407927376,-0.1459863007252358,-0.05398601596533684,0.12234486580977086,-0.05493336812802572,-0.035002605237564224,0.016821191827211472,1.0
0.29457905870032325,-0.3794239450652265,0.44206913785881646,0.12659150669924124,0.0046323982357127005,0.134834654417032,-0.034836115190773904,-0.04436359406655494,1.0
0.2168338674978282,0.0642202584249996,-0.3002481988215404,0.06281458595386198,-0.04549383548078188,0.008763868801769933,0.09367717445075699,-0.001352313705293216,1.0
0.3407792508252957,-0.660467104029823,-0.41349868350375196,-0.07910960666746164,-0.18086068044273493,-0.21737736326296853,0.014340156310133656,-0.0066881336390077145,1.0
0.07991905078734318,0.056227109065234274,0.03581811958075774,-0.07126933276326847,0.010394789903753449,0.02717904580748105,0.0008419905135316563,-0.000491681446311936,1.0
0.5488153806813395,-0.014184774089347733,-0.06538873241273518,0.12523550294831745,-0.002006553433947314,-0.0002449056134162253,0.00027621020218667803,0.0003440706061301851,1.0
0.6779924171526133,0.04855547156943312,0.13884644937979032,-0.10523678903333354,-0.008135838046743301,0.17371680873032386,0.10461503920279733,0.0515509855696865,1.0
-0.8000742635603401,0.008292603570449792,-0.0003512944141187521,-9.393280006571413e-05,0.00020950641822574113,-0.0002048613889170089,-0.00017453112410079942,0.00012122226056922581,1.0
0.3649036305229407,-0.10236842544048666,-0.14704753465664844,0.08291392617591618,0.007964945067221955,0.007895180966794585,-0.0163752991229922,0.0051441671133294715,1.0
0.713991196289008,0.23538807560957528,0.06664094221893224,-0.21697836578568327,0.0014332909418847005,0.0003141548284616622,-9.847231122400539e-05,1.5431100406760568e-05,1.0
-0.14511773246106244,-0.17833834243720884,-0.04830133330463319,0.0021442122699569808,0.0022533346624739564,0.00022651516178800058,8.856582046690488e-05,-6.532718284381655e-05,1.0
-0.18125265217134442,0.1862208124587766,-0.06381089300672171,0.06616118898503107,-0.0812937664166395,-0.004164980360811376,-0.028923873877067335,0.019085379631206302,1.0
-0.38186499376168787,0.23492385912728267,-0.170348558663899,-0.08647453721518274,0.11287876392603939,0.11991096094304426,0.041777840038217634,0.01698323679178543,1.0
-0.23792409527568154,0.22084316776816346,-0.34866173390251703,0.25762857228216557,-0.0108742475482202,0.17399783327991114,0.06424354323588163,-0.090779179501572,1.0
0.3754639155187944,-0.21598288526258733,-0.13753217274959081,0.44655520772852514,0.12999906786419188,-0.056246504115689856,-0.004699262642085217,0.038200212510020655,1.0
-0.47776266060166234,-0.1593509041282062,-0.46345581677945585,0.14244286038148732,0.1218011471946125,0.07192132684842358,0.0034738352733302788,-0.00922288613578681,1.0
-0.00205589632742761,0.10935281407069516,0.002498281413094731,-0.01186644776290215,-0.01752736353407249,0.0016347530845616898,-0.004216622771971834,0.0021736812202515303,1.0
-0.010012232302248885,-0.002430424275156028,-0.0016363951166493617,0.0035237489558321393,-0.001039208377607695,-0.00020392311399399353,-4.417961278100615e-05,8.101542613867563e-05,1.0
-0.7647130701254254,-0.028016719660346218,0.00570351352119721,-0.007995764561830671,0.013789948208955983,0.011486840650372303,-0.0011741056316685108,-0.000992367601464306,1.0
-0.32387436118793056,-0.0024975361773945915,0.00889119527455021,-0.004642138242897537,-0.0028297350465716978,-7.224242700993824e-05,-4.841476202013075e-05,5.6422550702225645e-05,1.0
0.26794949109089133,0.08450682592787559,0.15596885695202725,-0.008048123191521374,0.01042552112222867,0.021907174381731096,-0.035103709272546836,0.0018352452082099876,1.0
-0.9132837990284047,-0.12866412152079207,0.037206918757531265,0.0453277745846536,-0.002871580606533311,-0.006858051799031301,0.003286841327907313,-0.0004914159744950877,1.0
0.08626504364079285,-0.2179349712008986,0.2035587237783135,-0.10722638684928931,0.1661417981576688,0.04028221311453755,-0.00041976236154115325,-0.08005895179275975,1.0
0.050208645790928576,0.07089650214880883,0.10624512449870852,0.035419846457479955,0.0011615362264021727,-0.0014020598902445495,0.0006027463712630529,-0.0011347767153776535,1.0
0.34299085644523686,-0.012500446083348311,-0.4623088040083177,0.05847866482434369,-0.025581055032220683,0.0071688244151391555,0.058516794690881585,0.12890936587475807,1.0
-0.5355414350541373,0.19947008653926696,0.5847505184379058,0.22907979757411875,-0.22144278487885435,-0.03595501242897184,-0.13654849470565847,-0.20811988998447004,1.0
-0.06315411901623322,-0.11437655735172299,0.18532025530915347,-0.056150912932947585,0.020567775161190866,-0.0131766729724738,-0.009088841434158779,-0.007871680792337266,1.0
0.2840592148428995,0.029359504661335238,-0.03243837599364383,0.009742222038408011,-0.008318027341598458,0.0018382237327147681,0.0009639524849970034,-0.0034860500595066193,1.0
0.814587947016375,0.09652186955474644,-0.004585619299065441,0.011883295795725857,0.005950798536304481,-0.001470865338416815,8.326571876545384e-05,-2.5764591862874343e-05,1.0
-0.1553823905122767,0.5204665590133041,0.4865917558843107,-0.0585737728583708,-0.24977967700300938,0.009534313289150049,-0.0015090699452908164,-0.03541816501076232,1.0
-0.36625546499593475,-0.10785162305120874,-0.2740383094725453,0.012919509084047737,-0.05080255544169339,-0.03786098127599384,-0.03210129682059127,0.06377179841580143,1.0
0.4692542765135729,0.020353517749199506,0.028224828074312324,-0.0009409754686153399,-0.0044593205696451775,-0.00028177050822584453,0.0002129821282660149,-0.00030149379119296657,1.0
0.5547062273492203,-0.333161067100589,9.20557291944707e-05,0.09485739232868298,-0.05780186125187764,-0.007356907479746323,0.001698112964383751,-0.0005338538637857435,1.0
-0.5384771496218496,0.33171458231703244,-0.038838367230570735,0.07524563083766139,-0.04376996843797734,-0.004053334847736206,0.008265689230978856,-0.00952283766296359,1.0
-0.05124660051405726,-0.6733047828337536,-0.12668655365886025,0.48151192726796427,-0.08027439904149078,-0.19557121981650805,0.06846545179087363,-0.07551053560673969,1.0
-0.44782400471416556,0.3769955940814775,0.3211791043159723,-0.19164111482633217,0.08659859234675818,0.036754815631684715,0.012105059779045314,-0.022794745509885715,1.0
0.4784336434596859,0.04529372044024549,0.12832712914280658,0.1531923544575351,0.18150512747553973,0.004634050243581802,-1.493356659824082e-05,0.0045155064922279995,1.0
-0.8688817615256607,0.04945613994315504,-0.0726678696470656,-0.06664521577010589,0.01945206856459957,-0.002703508821341243,0.0010634939881989129,0.00036997449898307374,1.0
0.7472988645658271,0.09454932919859155,-0.12179441730354695,0.111813761390901,-0.03984543284576395,-0.005744939033973313,0.018571335287094842,-0.0007090922988622025,1.0
0.16360591475544178,-0.02568293037363458,0.06276911966813242,0.030426886880181754,0.03901892533036229,0.0023595610423391773,0.01170727537247554,0.005381958001049153,1.0
0.021575115268415573,-0.07108658058060777,0.014858887427562039,-0.023504299551979815,0.005534133490558311,0.008641643108378835,-0.008585822313858951,0.008166831912725131,1.0
-0.0853052204047647,0.4081001932269732,-0.006642358208680377,0.23906324747566435,0.1387863976322602,-0.30422898901298423,-0.09849417100211146,0.06829747101857053,1.0
-0.10438608451366159,-0.4231161085822712,0.23419079421696468,0.007192527429626149,-0.004389376258586136,0.0013881613871689128,0.00042620328805023416,-0.000558490154806511,1.0
-0.18619436753911198,0.22333401358830235,-0.004796104781849938,-0.016724037326989752,0.0009696454658490243,-0.0035770346830621483,0.0014955946921355876,0.003929494658249844,1.0
0.6478755185573103,0.6419134071137145,0.2979642907217799,-0.04167062753458875,-0.1489654690705796,-0.023464902785908116,-0.006299307360704524,-0.024163945687643913,1.0
-0.3782967349135763,-0.5917963308140596,0.3561144137701347,-0.18562058907313866,0.06679840386340297,0.06153574851233345,0.07245230870463992,-0.008952921214509591,1.0
0.030460489573681096,-0.009661342233160328,-0.03637134274300805,0.01678862019404818,0.008296797707479655,0.007435254682850683,-0.001695444796191532,0.014644495754339444,1.0
0.31760799050216715,-0.4599975099940611,0.7789028957797156,-0.08373185478688512,0.06188858829080821,-0.027831329759684022,-0.04283381026659584,0.03523330608382417,1.0
0.5135517291719127,-0.26305152735163245,-0.7209876465777968,-0.3715865824642034,-0.013239758682629705,-0.01169223744401744,0.009818262333912687,0.009774330793720967,1.0
0.3638774835872791,0.1456987735068965,-0.011889967843646976,0.0010535469891392144,0.0012559258689071396,-0.0010891376470072035,-0.0003754478057096646,-0.0007054967732674939,1.0
-0.10606142785991678,0.17480317402288917,0.15023296038323297,0.0005166770076811321,0.001364633996351192,7.432036532946138e-05,0.000289026089115401,-0.00021357461507941913,1.0
0.9214339871901426,0.03338101959265984,0.0029238697382400636,-0.0055868057701526615,0.011341545672398444,0.0011354008900290491,-0.0336380677413901,0.015935298632225443,1.0
0.10142198833668352,-0.04458568204087195,-0.052766831209667804,-0.013690660119506155,0.026146819941765414,-0.020485342873371667,-0.00869564654520214,0.00584875848323402,1.0
-0.5660637551124152,-0.6215001664528819,0.029278078841532638,0.00498747577226321,0.0008615890715108266,0.0007380734425362081,0.00033561475288540775,-0.002246979092362912,1.0
