c0,c1,c2,c3,c4,c5,c6,c7,label
0.35042629730102715,-0.2311034070424823,0.28515599000723335,0.014190472721753701,0.35645856618149807,0.04726358764571355,-0.026210832815603873,0.007422111594142307,1.0
-0.01603590978624809,-0.017481399803272107,-0.0024392924553644554,0.0024574007647339803,0.001437501871000871,0.002984161648511767,-0.0007380423796847282,-0.00014018527669130588,1.0
0.6917753709741257,-0.36712216471990905,-0.03806754282048239,-0.34683189016296384,-0.1346412133475719,-0.02620467482181833,0.050478588031036574,0.0012969422018971992,1.0
-0.025935412636633078,0.19447672677564942,-0.3324105579168412,0.1494275757006158,0.02456663724350274,-0.2893148907989565,-0.10325544429870198,0.052786611211110356,1.0
-0.14659190048770937,0.03702318735476844,0.0007431570517032881,-0.00040613438981825016,-6.701173244098095e-05,1.2200776016174742e-06,0.00011426246071846217,-8.493981599528348e-05,1.0
0.010936461623478886,0.11747458296491636,0.04964487366396782,-0.005270418307089953,-3.628369031837164e-05,-0.0013949744514647636,-0.0004448023865017891,0.0004462718437746092,1.0
0.17230577587245272,0.622433359555072,0.09650153404002784,0.0007487199205032374,-0.02246600422697624,0.013569090796497084,0.002235575307688143,-0.0034106999666733136,1.0
0.23267308347569263,-0.6097273097753373,0.17379639721528475,0.6644912930009645,-0.07926341546026879,0.034065486047165035,-0.036122339675198414,-0.0718101336222095,1.0
-0.8526796125409833,-0.36241426999027226,-0.08809247853553999,0.04967500852873329,-0.0020726530783503933,0.0007828057264321843,0.0012460944384285473,0.0020383220768810887,1.0
0.4722844596863627,0.21474566692055408,0.19546359453263923,-0.2714607235060761,-0.03676661291898175,-0.014310504015087351,0.01170524667822292,0.025174519777952774,1.0
0.2886870796136373,-0.15174643575480773,-0.0012410342183445495,3.383611214051414e-05,-1.236582399831068e-05,-6.736457072898445e-08,3.0670696086070767e-06,-1.1574565489074703e-05,1.0
0.10179830766211426,0.6115610111219861,0.06165496206121912,-0.045311490987961285,-0.07531137259930698,0.11939899247511557,-0.039459438439383376,-0.0935026420770515,1.0
0.22446533030681493,0.6657175467310539,-0.13818479487833885,-0.05593032400761753,-0.07490855374045244,0.009813529828034446,-0.04188459764098789,-0.012045025217714132,1.0
-0.7033426487571929,-0.5306093489288727,-0.00973098858701161,0.021778280380991822,-0.004518989326249843,0.04039096800509647,-0.01021294488356317,0.021504632966164276,1.0
0.7080826717507687,-0.02283503267448862,-0.09977273143820252,-0.007829929668578196,-0.013835515171369769,-0.00552941100193034,-5.27517769398439e-05,-0.00018250928288571696,1.0
0.012677202774115059,-0.037883454975859286,0.005958100282325208,-0.004743122180387828,0.003126488011361038,0.019528134182744804,0.002678377657556924,-0.00048479922113402386,1.0
-0.17696717270197024,0.1387878322708197,-0.006471261642508437,-0.03154955428295169,-0.005061203447359387,0.0023801348709890243,0.0023635269610008443,0.0004387988975621382,1.0
0.3045829370776814,-0.033262711812192564,-0.04384962463423175,0.02077266777756014,-0.007027922905069496,-0.007007718345772254,0.028083671884287134,0.07381035952926433,1.0
0.037559887162444225,0.6558824492687315,-0.006786059293074905,-0.0018497598930824555,0.00043936104658536874,0.0007940836693780137,2.8714507513406213e-06,-5.280133246587711e-06,1.0
0.09907342569953784,-0.0775381560415055,-0.07630937320487582,0.06517769215781252,0.0014065737941373173,-3.70515702354546e-05,0.00011502575454133618,-0.00030563791875018497,1.0
-0.2707684763841148,0.19955351984214315,0.03047483763794545,0.0005485713163632346,0.047567706259141807,-0.09826769230415576,-0.04265271356605425,0.059408749066493946,1.0
-0.7262116645535291,0.0011429316715952595,-0.03173332283283898,0.050185530031031725,-0.014454716190625124,0.0317802538960437,-0.03124619311884574,0.009652840844378438,1.0
