c0,c1,c2,c3,c4,c5,label
-0.2047949502577218,0.21070957780983895,-0.3079010575921049,-0.08106415490132872,0.07281945603762538,0.06856112120771488,1.0
0.17628337849773607,0.0493177402607072,-0.06011924743244298,-0.011529306821966293,0.026066832019161858,0.007104080109650292,1.0
0.11466999349323602,-0.015793661178584818,-0.04269614634474892,0.02397974474187807,0.002596499464185016,0.0027735314945228347,1.0
0.9683638658185565,-0.05558750411053314,-0.004717899486470195,0.03323292463597351,0.012258985957264875,0.019160723846045204,1.0
0.944266888021687,0.0210176801534518,-0.09807999906165324,0.006156954620867262,0.004267643142873406,-0.005230420927995061,1.0
0.20979459179761978,-0.6152374935513796,-0.3727411030841089,-0.4925659960268389,-0.03975605189977463,0.2731306209733616,1.0
0.9022392722917332,-0.3027478451097702,-0.09591935303571379,-0.050492933609871726,0.03100106006670735,-0.07783519139666979,1.0
0.09349505856555708,-0.03100385241337608,0.007354527460821671,-0.04964226819680906,0.004402313474504102,0.008186254140346131,1.0
-0.1430422017230029,0.0010629381683662418,0.01118330489949808,0.0026223706340733964,-0.0018339159519916175,-0.0035316039095422526,1.0
0.4470696635264833,-0.29500662637289715,0.09468309651827476,0.15566199982981382,0.021712232164937385,0.01503354316943362,1.0
0.7813699475475054,0.012924104969993175,-0.015183227290055484,-0.046813700704410224,0.04757931169122078,0.03318884641048254,1.0
0.15083773312000034,-0.26162217973595886,-0.2075952440967954,-0.0684574056643919,-0.058176508258275514,-0.056888923605748085,1.0
0.2568433263392381,0.10941400133956447,-0.21311323122885076,0.0011239788861919483,-0.016618226165976878,-0.007221464184309434,1.0
-0.4318517644061181,-0.2543742291759169,0.21555714703320503,0.10896806442790934,-0.0007343929121967722,-0.0028179817754055993,1.0
-0.7229117985240595,0.0855720342585406,0.00394100875058656,0.02106765801739775,-0.0017933863113870538,0.0003877800566092062,1.0
0.5931771950189514,-0.3540580799139144,-0.16757760217195078,-0.49368243187850686,-0.07382959371480788,0.1120220234799315,1.0
0.5042477150084672,-0.11235494770120545,-0.08997524260570793,0.006707278999480038,0.013324048126484382,-0.012409174578042794,1.0
0.2991744048826991,0.04004092484131652,-0.09660947425882606,-0.009777152650154098,0.01860546522810309,0.028624645206632597,1.0
-0.12035881543140589,-0.44462287403242223,-0.036514417321476464,-0.2543200105788566,-0.09076417449102342,0.06502232122451725,1.0
-0.43268667502488933,-0.29775436376821884,0.007651671321896558,0.04579152963770736,-0.3213766694935366,-0.10749950049605395,1.0
-0.04198365152434628,-0.23027682385962106,-0.3846944115708129,0.33864472935202394,0.5670061148364779,-0.006239468101358955,1.0
-0.189270045699262,0.09833866822042947,-0.0014527597763441464,0.001125216830462928,-0.0003932806661192003,-0.0010726921963972516,1.0
-0.0702814158210522,0.11355699189215819,-0.07778697915507501,-0.008712128478296166,-0.0050853974370065535,-0.009508025022189818,1.0
