c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,label
0.7260451965657182,-0.19100811236430693,-0.012282294822258497,-0.038460887373200546,0.05448304159252668,-0.04680681940806912,0.1022980799267331,0.012107223930256794,-0.0012935728611706047,-0.0022730534997419407,-0.01018257510014594,-0.0050844061507446265,0.00028711803467105064,-1.5491193886521284e-05,5.0723396803472325e-05,5.459318803466025e-06,8.705738504754774e-07,2.0775370412205595e-07,1.56688700786074e-07,1.1874053324713212e-08,-3.1657344377790353e-09,5.382150328470714e-09,-7.501643820369946e-10,1.5694955153371257e-09,8.386081201968161e-11,-1.8658070116674815e-11,-4.046050004282164e-12,-2.192963802298619e-11,1.2300064354520507e-11,-9.436705940952497e-12,-6.714595400996524e-12,1.0824035851595364e-12,1.0
-0.02378601426638813,0.5228681269868075,0.02799663216101291,-0.03510791965467982,-0.07550260783855786,-0.027288612020077298,0.0013134459303013521,0.005972217584008857,-0.01866718121324139,0.013156932069952455,0.0008313489530987789,0.0006550374504378628,0.00047993068056800326,-4.0441990874732506e-05,-6.762329615764156e-05,0.00011987526821729623,-2.820917855984103e-05,1.5805026335250484e-05,6.5228810607884e-06,9.532822320726028e-06,4.498839325974384e-05,1.5604899435640145e-05,1.3761938573454783e-05,-4.631101601844122e-06,1.624954026665898e-05,-4.28857369992897e-06,-1.3005035032673495e-05,-1.312692241577332e-06,6.248113102681499e-07,2.7738389693767e-07,4.6476691489625057e-07,3.2771102644971738e-09,1.0
-0.3394164431832515,-0.06724198070531978,0.23308660902863265,-0.010198208231409055,0.08122415746574532,-0.01528507492803574,-0.021655953473125447,0.017183208882375504,0.0005240764206564424,0.020862321587618415,0.02046543896327453,-0.025946006557724943,0.014429194540993541,-0.00249514121196627,0.001692599526494257,0.0005829890153575571,-0.0012618119994517484,-0.00020997977394753215,0.001981463363919277,-2.2644318271861782e-05,-9.996235746429885e-05,0.0003647610876109504,2.0339419982875198e-05,6.0150257302406525e-05,0.00013396494901321107,8.742444697079662e-05,0.00012105024435007502,3.8371440159762793e-05,1.2248397994992986e-06,-1.363547670454618e-07,3.655942097567514e-07,4.417015276170238e-07,1.0
-0.12295881840075354,0.2194312595813853,0.29314572662906174,0.05772055776002239,-0.14036078135799046,-0.11428440182849414,0.07650627575737581,-0.025549932034156096,0.02377217655020108,0.00039013752068937175,-0.004282089223879436,-0.0062402623718555705,-0.003073219646870894,-0.0001376209244958112,-0.0013598751472868149,0.0006928102457296697,-0.00011905253515357386,-1.0307327818928061e-05,-3.6496737011920344e-06,-1.1129433642215166e-06,-9.69101050750388e-07,-2.7779508853760946e-07,-3.8412368763818047e-08,8.326626824907918e-09,-8.636885623907075e-09,1.4041999394225592e-09,3.547074083654284e-10,2.276148713804974e-11,1.0574737111899069e-10,-1.3531971902322628e-10,-5.6364758264623867e-11,2.9772760970684566e-11,1.0
-0.39451314276991234,0.3988880231802476,-0.028957608119469062,-0.040711636529158254,0.009038056315650005,-0.003522283130149883,-0.0038621884838419985,-0.0002074416286562238,-0.0015290596680561732,7.035382637999568e-05,-0.0004900057741470417,-0.000137500702688344,-8.807954538056358e-06,-0.00018409007842394202,4.219548051418575e-05,-2.0789734706185122e-05,1.3711389541816045e-05,-2.3040792674672265e-05,3.468904160870291e-06,-2.192577496566693e-06,3.406092073552227e-06,-1.7657024229090116e-07,1.2068821500497437e-07,-3.3040896123971517e-09,-7.52191688189931e-09,-2.7627885023570367e-09,-1.4613297059407262e-09,-2.716281205668625e-09,3.679201266499729e-09,1.5024399547103227e-09,-1.5234400846166296e-09,2.2480897213594348e-09,1.0
-0.3394119928228671,0.1836220100941382,-0.4153086026818148,0.04523930708415527,-0.0014240208986907054,-0.0002466414491199609,-0.003993267146321024,-9.191995697589692e-05,-7.878154802439647e-05,2.219031989001316e-05,-7.417717904739963e-06,1.08019613660458e-06,5.749784958475115e-07,1.0745339961092712e-06,-1.339391226266764e-07,2.075738384711634e-06,-1.5782704742103846e-06,4.12027912480381e-07,4.3104425093515406e-07,-2.556842175671698e-07,3.767842813177286e-07,-2.607368800088181e-08,1.4057065289946762e-08,6.985327462681656e-10,-1.8134096147045887e-10,-7.59287832282795e-13,-2.301826838046015e-12,3.5090426348712447e-12,1.3833745961551605e-12,1.9728661480543242e-12,2.458975872665766e-13,7.676239395095096e-13,1.0
0.7292950430196267,-0.2907058054884926,-0.08646999971895875,0.038667601143203396,-0.06366462360471585,0.046512784003039015,-0.02441831954146347,0.0023755348781203727,-0.0009476642649505844,2.2055560470369823e-05,0.00030276634186656527,0.00034177433337881716,0.0004518728033273377,0.0002649574438119147,-0.00021588738741632523,-0.0001268066536712907,4.059825948392516e-05,-2.6714149304425193e-06,1.6418113923856953e-06,7.323853238545503e-06,1.26921952854824e-06,-3.3170882512741064e-06,-3.683041940241826e-06,1.7958147259784054e-06,-1.8491809062614492e-06,-3.731753512495584e-07,-2.3325642044369714e-07,-1.6432640558568297e-08,-2.866644364208743e-08,2.2789684532035727e-08,-1.751117448185956e-08,-1.0667694770713445e-09,1.0
-0.05937461318583597,0.00167858021010508,-0.016653497987498465,0.004735956600282081,-0.0049570959702485255,0.005331667926691878,0.007954110224707198,0.00080774015864901,7.890248090212872e-05,2.1761643164903357e-06,0.00011689322126561822,-2.740780886535149e-05,1.1653344319189192e-05,3.181381036958511e-06,-2.5855516694845115e-06,3.0290399630924843e-07,-4.600705657482935e-07,2.685648964696304e-07,2.3955249570978867e-07,-8.752996191297737e-08,-5.2291604814987284e-08,5.967156828892616e-09,-2.694633632713444e-09,-1.7829189220740857e-09,1.2540881363826181e-09,5.567660478970581e-10,1.4891736056506592e-11,1.6753620250153253e-11,8.170069543037886e-12,-1.7401886157075628e-12,2.0058329233643308e-11,-8.552911222268348e-12,1.0
0.3337081562430996,-0.18528830681831415,-0.451199727718191,-0.017221179395792267,0.07441247326118867,-0.020318969774071965,-0.05623436922459819,0.017978859161126376,0.0018095603876358672,-0.00048446921154855804,-0.0003349406709875092,0.00013127580155660902,-0.00011406223570287224,-4.6073706366525924e-05,4.717437917821419e-06,7.637247691591541e-08,-4.670186363149204e-10,-4.2498221825085456e-07,-8.632109222082936e-08,4.7320280743340725e-09,-1.1114102177540711e-07,-1.0720860349173568e-07,-3.208930259743111e-08,-3.080982103882049e-09,9.735137900684068e-10,4.365546193283296e-09,-1.23911498630817e-09,1.050119934257162e-09,7.97700042774218e-10,4.6275076374027535e-10,6.335121309226506e-10,-8.019198474851083e-10,1.0
0.8003858675686605,-0.03752963955755735,0.0011967622223986254,0.003787111411823624,0.0032850807666886207,0.003839718049490542,-0.004256993228276112,-0.001604541792725644,0.00029563673175888206,-0.0004402617911911981,3.22895439706133e-05,-0.00011891835272696301,-5.8863926468711606e-06,-4.6338838145555105e-05,1.5867004570978774e-05,-9.206410295233548e-05,3.1357072089916784e-06,-1.2405365004388908e-06,-5.710102459401729e-06,3.436946725507416e-06,1.399197426929133e-06,2.0967735433269228e-06,-1.2209282114795412e-08,2.9975132358493364e-07,-4.195838039000607e-08,-3.459139415847383e-08,3.834042696398737e-08,-7.151934382213763e-09,1.788600197566743e-09,-2.2971485764235928e-09,1.296028574545597e-09,2.602555068946373e-10,1.0
