c0,c1,c2,c3,c4,label
-0.1513422852212576,-0.2337107146695762,0.036831646690150696,0.2822620754697225,0.06657911602808576,1.0
0.1708519294587454,0.02769289133926555,-0.08486127566156651,-0.08695732305036732,-0.013079337536343634,1.0
0.8079061840778152,-0.31128884465414347,-0.0028805412655072264,-0.05127551095181321,-0.10889251986835433,1.0
-0.23942646526627348,-0.44750114096706944,-0.026279307412843046,-0.3055754327018206,-0.21180712014203007,1.0
0.2666840216638866,0.14026390481971887,0.21877239949931923,0.021760120759426592,-0.028592653638955877,1.0
-0.5531003378073802,0.06906528267307642,-0.006750181290873596,0.009559893154588406,-0.0026828686557157653,1.0
0.5569932098570897,-0.012497218675701168,-0.05130560119074178,-0.1423855891927922,0.13216091389714704,1.0
-0.3102553092744006,-0.0014569900313335408,-0.00017373060061349511,0.00035690344714526417,0.001059697604126087,1.0
-0.02758358454343364,-0.10214962332965816,0.005690469001686978,0.01710696503451328,-0.0024451031686935822,1.0
-0.14253334856959227,-0.028078576628099868,-2.968112652094662e-05,9.323321057027696e-05,-0.0003486698154752421,1.0
0.014709604851242676,-0.09422628007191687,0.02424390722960935,-0.1922749258643122,0.2176946162477345,1.0
0.4783652160356321,-0.2619782929268184,0.26491534445183756,-0.008052343214423363,0.00898242122294508,1.0
0.305292473682321,-0.2407264191772495,-0.1262475708442352,0.0029077272764602724,0.007470967690845813,1.0
-0.9295391697938771,0.04958356547527921,0.0015025532158279332,0.004209930554680491,0.012268934227243584,1.0
0.567108393023123,0.3828044787663938,-0.03671908376898424,-0.002530953337038729,0.002778060678689534,1.0
0.27379011422444166,0.430324415937543,-0.10877624644899003,0.06458348073925725,-0.7609549619436493,1.0
-0.2944051304658445,-0.04827863717444297,0.11769726684178604,-0.09087818122895343,-0.057346130215436414,1.0
0.5921699602943011,-0.006895519842583365,0.01783785700390323,0.006694005878421675,0.0019850057818855057,1.0
-0.7082644495700163,-0.05655319577777721,-0.10730529154737037,-0.5405264933532066,0.14376747041362245,1.0
0.01226440966035208,-0.8052725633346568,0.23484893825549558,-0.04262254497601406,-0.14585234023604735,1.0
0.09674717061482993,0.0005679124319986704,-0.0002047702213768998,-0.0011592796576885606,0.0011762541237574336,1.0
0.17054268569490622,-0.007922777626847328,0.11540871226854514,0.006475313700310338,0.013180149199801445,1.0
0.6023801204642047,-0.11993892167619079,-0.05231808066995238,0.0030992311993922727,0.02702905355328158,1.0
0.41697558383574457,0.122164872000656,-0.2140948271769465,0.24900594274469653,-0.06814285773640513,1.0
-0.5264318390982159,0.5509064042195967,0.3423478012994829,-0.16949908854368273,-0.3822924474447721,1.0
-0.3447990118912732,0.06366402202447954,0.04206897691638854,-0.034364698707968946,-0.010094644700963211,1.0
-0.22224213629923306,0.8011440309734472,0.047534097274064165,-0.10948333115366614,0.5156880095455829,1.0
0.2446356144831776,-0.171807389818148,-0.035729240644117484,-0.0009453265965378399,0.01678471834330846,1.0
-0.22493340826436917,0.3131076752950768,-0.21746895073358452,-0.027131712796258353,0.17498738992727528,1.0
0.7700001508859722,0.054664194109411895,0.0677240853230764,0.04951299487313744,-0.11826643820677582,1.0
0.2029858142762855,-0.07808577142103038,-0.002254459031741768,0.007428308654663001,-0.0076341348259938895,1.0
0.02159268656132002,0.32646814878124586,0.12230660972809668,0.019792183559433914,0.04384140795322787,1.0
0.6362554387466703,-0.0043224367113808395,-0.2802487678183385,0.007614556705902915,0.003776188197964375,1.0
-0.3721617475266485,-0.1987676964618455,-0.07485280128022734,-0.006315434313679441,0.00891450318907114,1.0
-0.1900056622013701,-0.012102096636891805,0.035836896044439744,-0.02288596195930539,-9.302542640586661e-05,1.0
-0.7599497582841115,-0.11663795607469347,0.08481130711047744,-0.002001570603351604,0.0049956701854721244,1.0
-0.25360470132430013,0.3281763992090766,-0.11481667283322866,-0.04810395826219908,-0.008020821723715528,1.0
-0.5453512851674664,0.22642473994998238,-0.12225876510427303,0.08852677254698899,0.05287902999798245,1.0
-0.11603622762339065,0.29763938214849567,-0.10932372970597472,0.15071000199867057,-0.209498280737849,1.0
0.2291244220485345,0.21325924550651068,-0.01242752654503648,-0.027576887041792956,-0.0450779470605518,1.0
0.1883010360794981,0.0030540293516809446,0.35935296860616006,-0.011282168559820005,-0.0006160942530270044,1.0
-0.25222981771719616,0.06590895406268464,0.10134762925785445,0.02217681941224506,-0.027767863233849513,1.0
0.45368727244036655,-0.6145903976562664,0.3189113378619865,0.4335876710402179,-0.18464439382516593,1.0
