c0,c1,c2,label
0.21162042908821235,0.14670272270278595,-0.10904071048907191,1.0
0.009905465210925236,0.6932512625604562,0.06931781675190615,1.0
-0.25745238980703006,0.435437131010084,0.14628108796911943,1.0
-0.004507459521978275,-0.0018182281329905787,0.00424708223597526,1.0
0.0038767239187370763,-0.0003401586664902118,-0.0021334659810255483,1.0
-0.5800788440399277,0.1609910310887048,-0.15461216061805594,1.0
-0.6251792601335798,-0.03253935561609571,0.017779748600512,1.0
-0.15322261750793667,0.043428942854533865,0.032586232137709434,1.0
-0.08711655347387674,-0.10169127731373566,-0.03938176021991394,1.0
-0.694864428164074,-0.01876199301697544,0.09912686982282513,1.0
-0.886750054688525,0.00918264282369752,0.3612580195181586,1.0
-0.32785579910837537,-0.1599214820210119,-0.26893525349424924,1.0
-0.2433896162199779,0.4317471972264042,-0.06184334114324395,1.0
-0.7655267885715067,0.5092296834721367,-0.003136134636699475,1.0
-0.3839075513565922,-0.4457651265370782,-0.14422898143103383,1.0
-0.3088221388045642,0.12668787022782846,0.02641487479154815,1.0
-0.496444688611978,-0.2731786273980963,-0.3180801905359659,1.0
-0.09711095779840447,0.8431814837214369,0.24337942710316546,1.0
-0.4821637600663302,-0.11272606650435434,-0.29248194733967076,1.0
-0.6118151807003802,0.0934081086279566,-0.21803901696586928,1.0
0.19600664088065656,0.06987807060317547,0.05805921548669929,1.0
0.6940213079260108,-0.057394791635737505,0.29790380145555717,1.0
-0.09077846090719502,0.5214390478134502,-0.5380610158622603,1.0
0.432868764964705,0.10951712601349106,0.02712543695589136,1.0
0.3578545785371981,-0.015797192617952982,0.028722376533146198,1.0
0.45294253830854536,-0.05100907065872272,-0.04086962779571534,1.0
0.033658187734555686,0.04041703814721403,0.0944872850587102,1.0
-0.04239263317492002,0.26327928298558934,-0.014553417430056389,1.0
-0.09077320933189693,-0.08237770877076905,-0.22077420080418964,1.0
0.7735701431372942,0.03318966429403169,0.00904545516603229,1.0
-0.0651161918692741,0.042103892317411344,0.5338658689664014,1.0
-0.14075866467480566,-0.15566914422729836,0.4782209683561035,1.0
-0.3905531678277249,-0.4638066900323094,-0.5295586403841687,1.0
-0.1590563644026588,-0.11484097229662753,-0.0396622583571892,1.0
-0.04364555000430327,-0.37763965149559625,-0.38498448718505246,1.0
0.8069384512606386,0.28224777703983867,0.37713652886539456,1.0
-0.17234283362669872,0.33156308979990834,-0.289140665087401,1.0
-0.8242717730108812,0.270623945479992,0.09399200330958526,1.0
-0.2761915113029429,-0.42424400667053014,-0.06558674913343476,1.0
-0.003370631801409749,-0.002232331051155969,0.0005653272663184449,1.0
0.42747332744593625,0.4204677537981539,-0.26375252290479806,1.0
0.28457886046019243,-0.010581184682070123,-0.0004934121196062348,1.0
-0.030384978493436025,-0.2602746786426997,-0.11929796080077094,1.0
-0.5123086604846477,0.04667327379712977,-0.048300927297469515,1.0
0.7708874636047406,0.06325255879362296,0.5119397916905132,1.0
-0.08903090043810968,0.1443290109081848,0.9234556185861067,1.0
-0.4623499124780036,-0.0827358892555102,-0.22030688684513086,1.0
0.18191321410106728,0.9690977465136708,0.07022927621176167,1.0
-0.05599427280653972,0.016650195081902748,0.0011493059634501896,1.0
-0.8792848907417032,-0.14147297033185646,-0.0360350768029402,1.0
-0.5760882844463558,-0.03502031909503658,-0.04312412838957201,1.0
-0.31606961174379455,-0.42770121239007924,-0.39263314339367283,1.0
-0.842900286791894,-0.04673579999258289,0.35746335980271826,1.0
0.6183477646611869,-0.5607701634403818,0.29077832206524323,1.0
0.9889669716607267,0.017713133357613632,0.08407424488178443,1.0
0.20982644939071537,-0.03375230772474317,-0.049226962709309506,1.0
0.17680978134741243,-0.2467893127170754,0.2154534921060709,1.0
0.67564584509454,0.1262201483251466,0.5398400658376211,1.0
0.024712960822962825,0.00033403180282502715,0.007100646968753155,1.0
0.05736415039481971,-0.11401509100046701,-0.5075589826037291,1.0
-0.040261500992756515,0.012985936560333644,-0.046066073660243054,1.0
0.3682967247902737,0.011817220165717015,-0.15528441109472424,1.0
-0.06975027975636686,-0.23631699079252516,-0.10656237100122631,1.0
-0.009556435327515564,0.0699470187161815,-0.028091279034743528,1.0
-0.09867131368065299,-0.3929109602549287,-0.01366174543004519,1.0
0.02031050103717484,0.036784169506411536,-0.668110514283032,1.0
-0.25876052828700774,-0.031982140600054394,0.04418211773158148,1.0
-0.7013511323184177,0.16735011220032342,-0.4935922292598412,1.0
-0.03019955547374684,0.31393613214966554,0.33140052979030055,1.0
-0.11643202088192942,-0.05920204439787732,0.005542237348373989,1.0
-0.9664696992772394,0.15955902093550392,0.14762823250118004,1.0
0.16147072557834155,-0.22957271489541045,-0.023277833595009356,1.0
-0.27792518093981583,-0.025424900706320867,-0.01910175153293587,1.0
0.3787167912097705,-0.5395504759113194,0.5616678519704876,1.0
0.06331547830911995,-0.004831939327838524,-0.39448665885784023,1.0
0.28385268709062095,0.11748776794405075,-0.45928979016769494,1.0
-0.22971539751581366,0.03392802706951222,0.09988202075604868,1.0
-0.46415101365126,-0.32466785895314154,0.18229013249909343,1.0
0.08335898474589211,-0.32372567122820645,0.4397456720236651,1.0
-0.2659585507054557,-0.04417451721106711,-0.24268784327912682,1.0
0.36057319404498295,-0.019412837948100784,0.6424587910635424,1.0
-0.27194887651055166,0.3184684903561407,-0.15736829914115846,1.0
0.1586242582317136,0.014516584564722313,0.0022258255890997536,1.0
-0.24549941220953833,0.22546879618453428,-0.0013900189123445454,1.0
0.019831392276851458,0.2994354097613324,0.7253126190133259,1.0
0.07420034448076693,0.07218250775465355,0.1517334379580278,1.0
-0.02264811318250485,0.015185477316436663,0.10785363512685259,1.0
0.39388484345411207,-0.07629674122926398,0.016608769134467814,1.0
-0.005776530789681637,-0.0008192052335360058,-0.0006432818432592247,1.0
0.09734228148807186,-0.35616218572410846,-0.19527736615114932,1.0
-0.27387325614759855,-0.036077799238050955,0.04248379360879406,1.0
-0.17568893798881255,0.08785706587674998,0.5488544921104466,1.0
0.03047043130905269,-0.0051026598716309695,0.0008657170686105211,1.0
0.27555416524790444,0.20200166773239356,-0.3672727316876324,1.0
-0.262875178973837,-0.013838862061995673,-0.036147464452213146,1.0
0.17501834377028455,-0.1657922681411229,-0.025998193078176586,1.0
-0.8013886757596317,0.03839447204270108,0.0052311111016510505,1.0
-0.31158736835609696,-0.07626755611595454,-0.205061055561802,1.0
0.6097153412303548,0.3719284045812232,-0.35658757570507854,1.0
-0.15557872452428761,-0.07275948887687343,0.045194742790861345,1.0
0.28451156798121413,-0.2502890798195558,0.33884124940256266,1.0
-0.1832366423451138,0.004001118864553653,0.028595516328584616,1.0
-0.046580456098261946,-0.0019826341770768294,-0.01315204935717296,1.0
0.6195698523124715,0.2836539530139016,0.4521040184390486,1.0
-0.3099608447046963,-0.7174417185401091,-0.1291006465012569,1.0
-0.03363130757847838,0.30383385376427197,-0.07452189155698423,1.0
-0.40667778490395695,-0.05555161747775174,-0.05173383396057762,1.0
-0.1966683622972388,-0.05915964177929955,-0.2510599300972179,1.0
-0.0048921531329586985,-0.004519925764190689,-0.12202260481721067,1.0
-0.12372331351435388,0.5927180191842473,0.6286193736115113,1.0
-0.9895705390283415,0.03446851211292728,-0.0209245002633614,1.0
-0.4145200785403706,-0.10213802293403068,-0.1011103100623317,1.0
-0.51327898856572,-0.4048315444517226,0.44064748679659643,1.0
0.26165260453513,-0.2054894868455432,0.9236936074863902,1.0
-0.35628316202452226,-0.1029820382604867,0.011480078068199052,1.0
0.027248529519570516,-0.13545882462603936,-0.004301104579642714,1.0
0.04014110831151127,-0.013907916136770854,-0.013144480030345221,1.0
0.2695773637904026,0.13884048156072382,0.002811401666711662,1.0
0.6666084734179364,-0.05956861468184548,-0.21558346923982152,1.0
-0.4529984704203813,-0.13181831908532324,-0.2390968172484354,1.0
0.1942990027395686,-0.06518491332597637,0.17449241082152828,1.0
-0.21053381115222694,-0.008192824741005638,-0.03932368791998751,1.0
0.024578936547486514,0.2903305352375238,-0.03627478782844311,1.0
0.27702717775587654,-0.19648730818121363,0.7954589482929539,1.0
-0.036889926293124674,0.022864199017556187,-0.33505817823917305,1.0
-0.6781409458788026,-0.0014595065612433874,0.002602657322802104,1.0
-0.631883213650093,-0.05006400872886274,0.013945800331547445,1.0
-0.4894870463648949,0.08384814913055617,0.5050194485724306,1.0
-0.19384018302071332,0.22108757260572853,-0.9210657076804691,1.0
0.39967428959722245,0.07418837950824803,0.0664697465597454,1.0
