c0,c1,c2,c3,c4,label
-0.04141801678252045,0.07419667356962942,-0.039615151949764,-0.004495156867249039,0.07713629288209259,1.0
0.9345229481891955,0.10964841298708743,0.012630381530866219,-0.007496618075382331,-0.026496166601061088,1.0
0.39620743907530115,-0.5022176107114564,0.05319202940185355,-0.2358159497746986,-0.27947620195529926,1.0
-0.38101346119020985,0.1566278558230602,0.04290410095045882,-0.010865066325100543,0.022690086304203272,1.0
0.40144851832429346,-0.023747882032179587,0.03170812478361819,-0.07184717678497753,-0.051069033157451066,1.0
0.49143738251263425,0.13701564086267237,-0.1214733751518987,-0.11602769913929396,0.00501253633658412,1.0
0.11541120432172838,-0.21330290774135496,-0.3884461847332628,-0.188973992721615,0.033438356284776975,1.0
0.8520025653664532,-0.19075461585366899,-0.23891473326363213,-0.14737085582985507,0.01888466900280092,1.0
-0.2422658930816994,0.10007858567522411,-0.004382513100959824,-0.0012773398950555377,0.00018598540047089256,1.0
-0.33238922912645147,0.22326939631731876,0.03438852550771276,0.013501660609418955,0.17978127731032656,1.0
-0.5193101700653644,-0.05732032215608837,0.09249167521366403,0.020244622545630052,0.029396129151133082,1.0
0.7043348401596935,0.03944145918857893,0.3278658534378152,0.01486601347101751,-0.10794105012776424,1.0
-0.1868720063790897,0.46640342658224965,-0.2386597217635763,-0.055211888120837944,0.025738078359403834,1.0
0.08732791617731239,0.0657279533140735,-0.0055672646459777346,0.0006123898266115392,0.0016307214531991407,1.0
-0.5097930639506286,0.05268173726282919,0.014579642015763535,0.008072646820281141,-0.0041212241871833285,1.0
-0.4170100971559123,0.02544895428480056,-0.09615478034612707,-0.37328409796490797,-0.013808368825503629,1.0
0.27237974039214174,0.36342388736948666,-0.2529186373633633,-0.09690676029594181,-0.018405976317675148,1.0
-0.12145600978260515,0.05355868539371498,0.05380525011197677,-0.044702125592824576,-0.14062444535701202,1.0
-0.5064646383493777,0.11473450639636958,0.07510601244341998,0.11717637924548692,0.01936090466412548,1.0
0.6739066863454275,-0.13046825112642435,-0.3118376388117707,0.12377134504594248,-0.23180288963027856,1.0
-0.5115238766611152,0.3325258818699951,-0.014796294504573088,-0.010481997883307718,-0.019412111379157458,1.0
-0.03811392355842375,0.14025836801772237,-0.19052666038438923,-0.018712441896399423,0.05452815335889699,1.0
0.02517328438901112,-0.013995680309685836,0.04016251021737094,-0.011298458565770808,-0.010102249849273921,1.0
0.6491118765148921,-0.4334245162035735,-0.1415078404348643,-0.003424580820402,-0.027711823582835655,1.0
-0.058229877586204265,-0.2893004866752844,-0.4792453579643257,-0.1952241114118793,-0.07952359571471869,1.0
-0.15242283386765443,-0.9024309381487905,-0.02092639537036961,-0.05095807367986521,-0.1655739771172009,1.0
-0.6484469901586154,0.12465562806331114,0.05969721502931943,-0.0019299453346821138,-0.0026113997035628156,1.0
-0.2888537539483846,-0.0943579334654389,0.06605079542910043,-0.01174489609011622,0.027841851452462655,1.0
0.21509565851723783,-0.22509293210894213,-0.4769093886839552,-0.3067858493299439,-0.07059599220378583,1.0
-0.3501749454988368,0.17278849312887895,-0.5303770711419815,0.3364679777827746,-0.2871075116359202,1.0
0.09127368337582092,0.4529278047558982,-0.0351029475105229,-0.04377964436380894,0.039450301504332784,1.0
0.21435808428973235,-0.18167852023679715,-0.03939956291217107,-0.17030385592315675,0.11781933549324336,1.0
-0.10781675708046967,-0.3903907747810645,0.06314621253869845,0.026318150747035435,-0.04430183969225414,1.0
0.5155033579862568,-0.017294297727861768,0.09648589887588081,-0.058755594413326645,-0.08025920552043125,1.0
0.10686852870171831,0.3845390956993194,0.3518120709031537,-0.07796421373525257,-0.12584397854477386,1.0
0.35390843930053595,0.04145397920911905,0.0010774285067606919,0.02321055984900402,-0.013120286477844524,1.0
0.10121977833764242,-0.07244170864900545,0.0029026217141089688,0.0006739080214769105,0.0018803833861285892,1.0
0.2418540018848016,0.005684404282982183,-0.001795071324715615,0.14805885037872568,0.07217300323246556,1.0
-0.8136235879321284,-0.03489809446268316,0.0017990191749575988,-0.032163909549228945,-0.02253475988708451,1.0
0.48447793642489734,0.005403459051130785,0.5651807126906284,0.34466150515387206,-0.18106428819419862,1.0
-0.5547216168144877,0.04641941713045503,-0.0017987127971150374,-0.000113591652320024,0.0006194378902562834,1.0
0.3034706264468066,-0.3179194812870718,0.09278319170280876,-0.2532522025466582,0.24057451433425195,1.0
-0.5162658429121413,0.42888024045913586,-0.6276168038036747,0.10725493859407931,-0.20216078718900646,1.0
-0.3768443423156791,-0.8613954406419,-0.00016412437461728354,0.0010585561265714514,0.01886272218800182,1.0
-0.22338462350519264,-0.08521497699993891,0.036746378130300614,0.22787428316414243,0.19423315195452762,1.0
0.05764197186743903,0.010418934672588415,-0.06881474572603893,-0.014009251479865056,-0.02676341520756944,1.0
