c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
0.4675035595299978,-0.013606103950452128,-0.038945360842489216,0.005067224380426255,0.037590407016658174,0.017129600135809074,-0.004642061471856917,-0.022860505256572204,0.006718169217899822,-0.004289858399268036,-0.0013042007105612252,-0.008205536724249639,0.0032635141915752673,0.0007216205079602657,0.0004294158383420196,0.0006707910877181673,1.0
0.734508102195737,0.3403500272223465,-0.29868433691712554,-0.1674992867862541,0.10679754397925784,-0.02736812102785031,-0.015488611472864221,-0.03476435363983704,0.053793327389544635,-0.0027218083690371928,0.0017344411831189527,-0.00573628573328354,-0.005379219888584236,-0.008868400901424534,0.0013494177986347461,0.0006006884385954839,1.0
-0.4757985409117748,0.2503017471418571,0.12151309752078374,-0.5081800902804416,-0.01174053195394084,0.2615016626534146,0.008949825602690009,0.147826307248488,0.09594485140284535,0.1507713009418375,-0.09378206260032619,0.027117482435184873,-0.0009301457856429047,8.08483939696378e-05,-1.04428756638966e-08,-2.3809810544595864e-05,1.0
0.037354567264397995,0.3816388305858749,0.005023781524604052,0.005090082736877464,0.01358718252241381,-0.0033921580360048212,-0.0008719908672401278,0.005527006080348017,0.0020870799953336496,-0.0006358186163393499,1.8319978341185868e-05,-0.0009637092723926115,0.00026242250486466364,0.0010241277712730774,-0.0003159218537818998,0.0004611744107868086,1.0
-0.037389205691569075,-0.08000041906708052,0.2522739234821508,0.009757608896157347,0.15166060967537087,0.011055134580386584,0.003156189619040797,-0.001183398601163337,0.0008249437479470195,0.0006108530528785559,-6.809782434909887e-05,-7.42937369017926e-05,0.00010155732474641097,3.0710521559413255e-05,-0.00016234532792341994,3.5323267341875045e-05,1.0
-0.3893386574641611,-0.4766246989021346,0.006015054589614847,0.03597520510842302,0.044781117668091584,0.03546691857001993,0.02804824924286691,-0.010719154794739953,0.011020200543635464,0.013518438977731827,-0.014893892862270906,-1.1017080813758896e-05,-0.00041649955627132856,-1.5908943731846967e-05,8.933829853386362e-06,-2.0205596408898146e-05,1.0
-0.13425985474719462,0.6950290577187276,0.24553391683517584,0.06510932552497409,-0.04450333710463092,0.0018267585979540703,0.016035564884290015,0.004596958849189788,-0.003311182969007594,-0.021363597055905632,0.0004869913221763619,-6.428253477715319e-05,0.00014623115871583613,0.00019875859845815933,0.00013693254214216497,-8.259310429660145e-05,1.0
-0.3723587529528316,0.10552870591932911,-0.0018502750911994338,-0.06589955811537623,0.019973016434406618,-0.010192498806219197,-0.008417720717437934,0.003020337733031018,-0.00153554707826395,0.00021417611281362864,0.0037299263012439405,0.002246837016529528,0.0018274777816745036,0.003410599410354727,5.8108503533130136e-05,0.0007828349499369675,1.0
0.8658339922979378,0.11800376613854578,-0.10092230077449574,0.0028458590713205194,0.0005345923203649845,0.04585661648768064,0.007594702932298562,-0.0003067055149187418,-0.011698263466332825,0.0005589681725995692,0.0011161639409786386,-0.002053924151558617,-9.771475522198916e-05,-4.837146926088328e-05,5.781178369606627e-05,1.9593927076663183e-05,1.0
0.6372883314098974,-0.2633365292900448,-0.09360651926489294,0.003161355853124962,0.005775490192257173,-0.01629160567851846,0.017506329101564976,-0.00354281124498013,0.00030556303059617036,-0.0012057071288340596,0.0013399326378330705,0.00013084955005410198,-1.8516371481039032e-05,-1.952200170166194e-05,2.281204462731131e-05,-7.06999339305274e-05,1.0
-0.3326756839167687,0.10611022595409045,0.5357683502074961,-0.06458488947969998,0.18056681591907878,-0.025010004939261293,-0.0020867213870068074,0.0006287759126202912,0.0008752942494542785,0.0003132816746162537,0.0006533960169326055,-9.610171814630321e-05,-0.00014412377111804788,8.079147901766636e-06,5.518302325605441e-06,-2.153514878461977e-05,1.0
0.6778718532157099,0.12495270988607042,0.11284200189448802,-0.03084756885794649,-0.009956421983166793,0.0035201504059911956,-0.0008196842804243036,0.00039067663912182096,-0.0006953526044729977,-0.0023934166009878456,0.000693018684392431,0.00010495951331666413,5.556529801984395e-05,1.1714526970148072e-05,-3.7672298713093764e-06,-2.271009298255379e-06,1.0
-0.06624039439084484,0.5166981732747646,-0.3172352488338772,-0.4738478808180384,0.015460611599433911,0.00576829474070949,0.0001790486998073746,-8.755087572677754e-05,-2.941418180973974e-05,-1.0995015211290583e-06,2.0177017690085086e-06,-5.916656730205985e-07,4.842901344253579e-07,-7.988060586201805e-08,-2.0846069168845442e-08,-2.762159929853272e-07,1.0
0.17696522127363415,0.04159662658851779,0.004448655096938838,0.03301482666164336,0.003552969576082961,0.006848816091115731,-0.016833026996455874,0.0021981158174349366,-0.004215262292891303,-0.0026676708675439165,0.0006691194773588854,0.0011607324826948223,-0.0008516885934828641,-1.3270199547859956e-05,-4.06912499924348e-05,-9.993723713689086e-05,1.0
-0.855882317840102,0.06306419661593907,0.002669420743082792,0.04065857291005864,-0.03048381443715413,-0.0778670090758354,0.04345217370481333,-0.0015435859264250806,-0.055740073241991386,-0.01683915815350814,0.006208440455604158,-0.008163807059249456,-0.012400709280979567,-0.006014487857752863,0.002108291773200042,0.0005211124062598441,1.0
-0.11435768661240268,-0.014406451370996092,-0.04683785863385775,-0.008335984572163054,-0.012207980647821116,0.0005963250277266195,0.0010475660856704605,0.00032696485778379886,-0.00010444272003322009,-0.00013064813905955963,3.2134958895672538e-06,1.2708472770864825e-05,-5.615665707179499e-06,8.940684497002985e-07,-2.7584161556565123e-06,-2.7700259882539767e-07,1.0
0.12819748300260805,-0.08883798355675496,0.07440499936719656,-0.0072279239695419535,-0.029450185897314515,0.015432248552928013,0.009041309432376554,0.00012268470704609284,-0.0005821228251191619,-0.0009484095426666116,0.0003421361323660474,4.070950880680664e-05,7.403113556374088e-05,2.4099106991890354e-05,3.092846198026087e-06,5.62962552865224e-06,1.0
-0.766149626769825,0.3342458858815745,0.028858514874435286,0.026036377757305676,0.022158637445500194,-0.0016041575571106525,-0.00035064863781264293,-0.001695180262057937,0.00408658919901415,0.002155012658882536,-0.0012068841208966233,-0.00045910041431871214,3.9504434399157e-05,-3.6006736462734276e-05,7.611686707784517e-08,-2.3743538505748925e-06,1.0
0.8539043981482743,-0.12400953538400795,0.22949687403504293,-0.05710804458424395,-0.05693469308441073,0.01882343801767535,0.02928665272005619,0.002361962544442076,-0.003096624111867935,0.0001256081997400403,0.0006533108457380302,0.00027471772540630285,-0.0001284503880879111,-0.00015590624301999197,-7.316875527804731e-05,3.2503978128018475e-06,1.0
0.45178709883682755,0.11251713168180894,0.3965075568721854,-0.11579007023901917,-0.015803361796443822,-0.009285415847785132,0.00133723582491825,-0.0015445510480696111,0.0025371407863458264,0.0006178592847777136,0.0002341207808671524,-0.00034182868198405405,-0.00027817933805098654,0.00015507503150327554,-0.0001762015527229812,3.500257223215941e-05,1.0
0.44623773622043206,-0.7015829140920824,0.20605659681087937,-0.1964818785469778,0.14226567111020097,0.050042363883619476,0.007575613101583146,0.011526262279696508,-0.005736844554515988,-0.003022707874323198,-0.0028601473304115943,0.0007882425589704336,0.001086656582504314,-0.002369730310877408,7.05673460323654e-05,-0.00035619284674326813,1.0
0.5238862811705808,-0.09799171177284202,0.001514231806319621,0.04308960305829299,0.042368917905143674,-0.00015108315295421658,-4.80673170440654e-05,-0.00015315063627640736,1.3758319563575191e-05,-2.3848940498030485e-05,-2.1202762698426183e-05,-3.296917429741752e-07,4.9770617667780495e-06,1.2712747820039366e-05,2.3590806275399735e-06,1.0649651149052823e-05,1.0
-0.014780934328447121,-0.04310310196918925,-0.03332116931784687,0.017271767940939202,0.00274940800244045,0.004351102416680803,0.0021569999043782287,0.0010018503090403381,-0.0009403776209462698,-0.0001962103431890232,0.00020812418248809128,4.476527082141834e-06,1.6380243717342137e-05,1.6855634278338907e-05,9.210949126532129e-05,1.7013182317936897e-06,1.0
-0.40899802496453924,0.4027514528452909,-0.5005790049690653,-0.15885090615152456,-0.02359118823125262,0.06544116984979417,-0.020708770928117865,0.00015513435829479829,-5.4858844701113454e-05,0.0001453746864571906,-2.437559314055212e-07,4.675545268967152e-05,-2.6966634054350357e-05,8.120341441703736e-06,1.223960089804724e-05,-3.852013070394003e-05,1.0
-0.482948876962915,0.09425282850502854,-0.0340316296528687,0.06058885292978335,-0.10993758197971051,0.07118665974341828,0.0506816219544474,0.09832605066169464,-0.1029036066328255,-0.006740422807640362,-0.009888124870949134,0.0039820412636264405,0.0014958250465524601,-0.0011470878280170696,0.0001283395072256157,0.0019111615071936401,1.0
-0.8343960749089362,-0.0242123810216886,-0.0040666689435119195,0.07672240943778195,-0.008664360501669056,0.015905813185277035,-0.0024497225105760733,-0.0009822398388234495,0.0006643688021351929,-0.0004122210627307244,0.0009187050847177311,0.0013826846193906118,-2.3344185487726905e-05,-0.0005634537629021095,1.4628106367712025e-05,-5.693705816084049e-05,1.0
0.35120607030619083,-0.12240416836567374,0.06452948031902773,0.23702810439023894,0.09271802903952918,0.14022811544977126,0.08844261273580098,-0.010938943134511618,0.00980950419736893,0.002402817896153332,0.0031820990551116816,-0.007339737424747563,0.003562855542467892,-0.002493000067942444,-0.0017848246227133325,0.003148357834794203,1.0
0.7427016559199564,0.26773185526891347,0.21662870971484993,-0.08560749715648505,0.05704911697429691,-0.062167973632316256,-0.02874823554846932,-0.014552082665227253,0.006484429490140095,0.006781220534691964,-0.00018571580192023416,-0.00028958121352792767,-0.0003296589026244926,2.5662828068600346e-05,-0.00015345374339942785,0.00028330622994825774,1.0
-0.46085460814989654,0.06126619742585107,0.058423684866547435,-0.04396837511304867,-0.018368691263174683,-0.010367519281267789,-0.006798317980071386,-0.0012358033951347313,-0.002544005028986381,-0.002424289214953346,0.0008299412132933574,-0.0006594315143436723,-0.00057150165705132,4.11135752227503e-05,0.001134656339895028,0.0014129956810929958,1.0
0.6688442725121071,-0.22511354893087868,0.08185107180750063,0.027036490758518703,0.014372394886622052,0.00026644849812438665,-0.001148066443765184,6.984690423955559e-06,-0.0013515572288242885,-0.0003119632219246244,-6.081187703967887e-05,0.00010331766695431732,4.124181835659205e-05,-5.077666972334134e-05,-0.0001049365478418814,-4.013654611778648e-05,1.0
-0.6923743256412156,-0.22910773706210585,-0.4632354198594157,-0.23190801391101318,0.018721843234018234,-0.06209317559922247,0.0013766244361737036,0.0037596186864501256,-0.010864657923426202,-0.00047495165430454467,0.00021616062513027468,-0.0003593139929066993,5.602256693274517e-06,2.9358664061592537e-06,-1.7096909524820358e-07,-3.8005145491789717e-06,1.0
0.44100847908499796,0.45960505701959503,-0.002208570319391266,-0.0014017429321868235,-0.022330832739696778,0.0032125247183348595,-0.034508796552673575,-0.023013433375721114,0.0017120730769512405,0.002934519115576724,-0.002857750455038911,0.002988430782378343,0.0009986158075469783,-0.00010172333228132278,-8.246945202752358e-05,0.00016808504260681418,1.0
-0.6509798770038481,-0.05760961745305388,0.08492721013415687,0.1732829183125314,0.28728351734832414,-0.04544908662152733,-0.02540010738312142,-0.01880362866768769,-0.0007644916804538594,-0.002423759176058824,-0.00021862272352233847,-0.0003691087245564741,-4.913249115612253e-05,-1.4973968497825251e-05,-3.043018249971809e-07,3.0432440530127935e-06,1.0
-0.06527577417234262,-0.08447432697136836,-0.017474715659589666,-0.005463163132381156,0.003474900377932262,0.003453753218963323,-0.0004203258883918623,7.49606794097051e-05,0.00027227109729250357,-1.6746118849420026e-05,-3.937285678808774e-05,-8.500416319048764e-05,-0.00023511094111908055,8.076663122000594e-05,0.000124275014256218,-1.812229488968398e-05,1.0
-0.5194100016432736,-0.22622808907472147,-0.0940082980588219,0.2244352128378972,-0.06692212339029767,-0.1519342491460366,0.008128447362350872,0.006343376964138945,0.0012382084862225043,0.0035348786019968456,0.0028080294851008185,0.004606371246784949,0.0006620586888828647,0.0001950671624894335,-3.975872215980761e-06,-3.518085764611996e-05,1.0
0.3335192979291071,0.05189837846349738,0.0064548535143210215,0.3219408358889746,-0.1812064690973769,0.21376993559287844,-0.1291053581733904,-0.011204118111312927,0.03798455451301323,-0.004184872476007484,-0.0068219014117633925,0.00014691207741579187,8.26651904526973e-07,-0.00022933089315932184,0.00010028868664948982,-0.00012580660213871805,1.0
0.4050339674388818,-0.014900547605928202,0.019073181522772903,0.021758372983816818,-0.004609911508951787,0.000604572180311848,-0.0010930521704577885,-0.0005103832011233104,-7.71151332277865e-05,-3.804473160104222e-05,-5.238586331431391e-07,-2.706069010783406e-06,2.2764504397752944e-06,1.604488333379985e-06,5.245468244425857e-07,-3.30197028956285e-07,1.0
0.13248594039293432,0.7542232945847541,-0.12029725169060093,-0.10467943218318132,-0.15325205728642632,-0.01320826309130836,0.006375862084402543,-0.0037759163351867007,-0.002962784363703759,0.00029396611002595053,0.000671404640247416,0.001085104344724965,-0.001167183935307115,0.0007514331765678187,-3.964141102642166e-05,0.00010305330538450394,1.0
