c0,c1,c2,label
-0.2836443111535152,0.2064758812581275,-0.42212958772493514,1.0
0.26714084084522177,0.2507910393430968,-0.23388665207506515,1.0
0.8345996466756228,-0.07533097558722564,-0.19137780578186678,1.0
0.4673373506414807,0.6224000822872164,0.5972814164443676,1.0
-0.15645355657234453,-0.0832395228795536,0.04390273783722228,1.0
-0.13787120751316156,-0.38842819445625987,-0.045515526788935286,1.0
0.7682333796756988,0.48435416009238075,-0.3522496963142585,1.0
0.0030301776903656867,0.18608415379828797,0.20984474087935204,1.0
0.5098695933801689,0.004452710061966775,-0.01090183565754043,1.0
0.42857031404816015,-0.11643330764849887,0.4672966123316608,1.0
0.012326836348553439,0.10491244023584916,0.09212752346002218,1.0
-0.03522734541619692,-0.0068897699042585105,0.05319680783973884,1.0
0.17415429938744287,-0.2935751542652741,0.4309253244234416,1.0
0.7307356640508813,-0.4929937298284667,-0.07320089435462211,1.0
0.5053368447503463,-0.22302150646459296,0.22251797683545207,1.0
0.13700091217592347,-0.00377025535506948,0.027775773556647686,1.0
-0.20720953377922263,0.10181951874296288,-0.5845522315367783,1.0
0.11206135744005884,-0.28069051181036275,-0.12746134466544248,1.0
-0.03026227775140916,-0.006967458264893523,-0.07564038192039053,1.0
-0.056902011220409776,0.33456434092731663,0.029056910657883444,1.0
0.4446525075663327,-0.02205562181579142,0.11138531532405212,1.0
-0.873003324807809,0.018197472942793745,-0.02578456255791718,1.0
0.6748633566863395,-0.34825601858790955,-0.4486627890405664,1.0
0.16691283211142702,0.2881304706057033,-0.14778195720762655,1.0
-0.002146666971856721,0.12031026123658543,-0.2430626946732301,1.0
-0.7100026403732728,0.13960544876371234,-0.01745548905881104,1.0
0.002431793669916893,-8.486155426178598e-05,8.668548181686462e-05,1.0
0.5083691803577487,0.8413703545437802,0.06396462249105257,1.0
0.2806162057066565,-0.34148317765438435,-0.442499587162088,1.0
0.061020726989762374,-0.13892266117720115,0.19322401870426797,1.0
-0.9136370856874473,0.019225650943194623,0.004620230963822297,1.0
-0.40218444413587046,0.17459096188926235,-0.5568711262016277,1.0
-0.6654857175031419,0.28095154543767764,-0.6490843917647019,1.0
0.08703968367720906,0.253265908400921,-0.14665654424157176,1.0
0.6202446320624714,0.7212457793906203,-0.024512462946614817,1.0
0.7839274539012647,-0.3784186938564855,-0.020757206163681617,1.0
-0.16001070451058355,0.02197429585957414,0.027893651553016874,1.0
0.6253762978998121,0.3397816964913089,-0.12900230146119948,1.0
0.679400998255988,-0.05943170792105492,-0.01118488395223288,1.0
0.6026055469984701,-0.041284037074351326,-0.06732504911154859,1.0
0.5775468127060033,-0.3058600320734722,0.2302124690268969,1.0
-0.6404414359411339,-0.2780480339130581,-0.24916144286285768,1.0
0.18273152766917117,-0.9031794451137592,0.3287145837330297,1.0
-0.6967753685484636,0.6885000376500655,0.08717600106928673,1.0
-0.06560914500789579,0.032334559722235506,-0.017035025440029005,1.0
-0.14556268207487935,0.3574725707689041,-0.19452771313656161,1.0
-0.478317810062581,0.2372424827632719,-0.26856200213212894,1.0
-0.1259724322303087,-0.0832360557496646,0.07518110621819636,1.0
0.6280276385845343,0.24187841296353751,0.1641593667326585,1.0
-0.20316191083424692,-0.203932388101753,-0.18735104962952467,1.0
0.32583245871456756,0.01396749551832542,-0.15358947756785643,1.0
0.02108346283811518,-0.4017599578364506,-0.16696344057499032,1.0
0.2097280652153651,-0.7161084717320799,0.12933479133299766,1.0
-0.124745670184747,-0.12882393867573305,0.2479150008293348,1.0
0.026345172505926707,-0.4206817630568632,0.34498144647611095,1.0
0.1096712873950694,0.36163585300219625,-0.7375251855135926,1.0
-0.11436017228792157,-0.1452156456156345,-0.08981191141353656,1.0
-0.8528007982412993,0.14943785841641713,-0.2308506622152824,1.0
-0.7068690962207367,0.14253164697657028,-0.17116780392359054,1.0
0.9079281212198408,-0.0018632465630243516,0.0031739838992281715,1.0
-0.4719657738239831,-0.503871494470068,-0.3282045346114007,1.0
-0.10160550147930487,-0.12691816927837088,0.035416755623049814,1.0
0.9221585312971435,-0.0003800871480456656,0.001514099259731543,1.0
-0.41147508173332314,0.011713430471132004,-0.3722833864260914,1.0
-0.6617895092487708,-0.2833071936599431,-0.36545341533540104,1.0
0.17474099203402998,0.24267792265518737,-0.11275622361646825,1.0
0.5691914642273852,-0.2902216752479828,0.7130238650767244,1.0
-0.055559634627497995,-0.03927292117424106,-0.06914216034477136,1.0
-0.32906981008747466,-0.31766566498491516,0.14849374398004653,1.0
0.9258844136942946,-0.37283099615721965,0.015665149257430275,1.0
0.5196616082199261,-0.4193791073444102,-0.6784940556129255,1.0
-0.12195683724588971,-0.9645835247634823,0.17946496487819572,1.0
-0.041345851452554046,0.22976278279222426,0.09652596353306421,1.0
0.16644831235887758,0.6685977607162815,0.3084337684102961,1.0
0.49139172250406,0.11548886697441686,0.13603721343114616,1.0
0.19345719252769134,-0.10564383226688903,0.06633973364208214,1.0
0.46684304832322265,0.4295906539758834,0.5799386621339346,1.0
0.6753900681235668,-0.027646940842102067,-0.14860103216896306,1.0
0.29333557726632575,-0.664785782487295,-0.05602122159403658,1.0
0.4813011160250822,-0.04333648961622565,0.040071481905429245,1.0
0.18365370080220797,-0.47479145735631995,-0.4271001613310668,1.0
-0.9347591131403254,0.1007899070499291,-0.1693842748366764,1.0
-0.12239684071535123,0.3824918769787666,0.39983887224236775,1.0
-0.22135816185444498,-0.33716666553994556,0.5535399325610181,1.0
-0.3297860016655534,-0.08774725034098159,-0.035459374687120675,1.0
-0.42558757459146845,-0.21415659145618077,0.22597542682005659,1.0
0.6755236686166833,-0.2902211457010112,0.1331094204108421,1.0
-0.6347177218383724,0.36103000390114365,0.5301261638222451,1.0
-0.010974826373719682,-0.05530572614269269,0.00921432787986153,1.0
0.3268407257165448,0.6800732029995976,-0.27438495324991324,1.0
0.0091010988373601,-0.46645669540258927,0.5271602090509587,1.0
0.3374492559502715,-0.1747206381696575,0.5167219434097519,1.0
0.20628130614518767,0.1864542020794345,-0.5358611336295848,1.0
0.10523272469685024,0.08397044209250472,-0.014280395882052115,1.0
-0.5163007773461115,-0.24845827139383336,0.06561201666494759,1.0
0.05094116404333594,0.010311024967494541,0.023190478437293393,1.0
0.02051691942837795,-0.24077551229580502,0.41596441302125414,1.0
-0.022381326453031196,0.024955027974438035,-0.10861116098359475,1.0
0.032889788167775005,-0.006758506176547276,0.2436624132986854,1.0
0.4185308396795304,-0.021384569040478148,-0.0651773319553626,1.0
0.7064458070476791,0.19131966323466323,-0.3974257329078166,1.0
0.35611212010516013,0.5469221830267091,0.034912438651927155,1.0
-0.38177309844364443,0.7396099735237402,0.35092673314429473,1.0
-0.7049211512448615,-0.03320413634243747,0.37120735325099286,1.0
-0.2859193028359715,-0.003194256020045268,-0.01270579301474821,1.0
-0.23999302222422256,0.04516266501665808,-0.0461186787975905,1.0
-0.16430453413667181,-0.15658386574237873,0.0832415334063229,1.0
-0.42510785631161396,-0.03421966105487459,-0.012370794218521138,1.0
-0.13909120294249536,-0.25534451304027517,0.21127299624143878,1.0
0.6224272827722225,-0.08517477957255465,0.08920599568144336,1.0
-0.27604547863752543,-0.16446611473401698,-0.09936030147763264,1.0
