c0,c1,c2,c3,label
-0.10391920211431001,-0.5037959510816145,-0.059415337864428916,-0.2908842650536021,1.0
0.4399688861684729,-0.055581855336587736,0.008398784771226436,0.03125865693376627,1.0
-0.5946450177214633,-0.034620600810907246,0.00028638551372255457,-0.004168391986959354,1.0
0.20652355290581448,0.02880563978666637,-2.822337307872954e-05,-2.7356028288247064e-05,1.0
-0.1519767235956545,0.3090111841056593,-0.0449847727624204,0.23609472627312983,1.0
0.3494917766062659,-0.29905706189568576,0.01571899662255248,0.34020921347577837,1.0
-0.10958399046704057,-0.1186428444850848,-0.22474910036039916,0.08358583103510907,1.0
-0.2940975063709257,-0.49928068354568444,-0.004709205574404356,-0.007729187947613386,1.0
0.13303683474088887,0.054112006454209216,-0.014764182476202115,0.09268045096396156,1.0
-0.11194048483990424,0.5498031997179903,0.006266712581847249,0.0014696593278176408,1.0
-0.7317063946211099,-0.13467405552576514,0.11565110546912152,-0.1939356647425679,1.0
0.002759080854932548,0.0031774297885535517,0.0014061178085187853,-0.0025402380617028245,1.0
-0.03421544429461997,0.16572504425640674,-0.022679477271983262,0.08363353061111083,1.0
-0.04609150316072272,-0.012287893960753684,-0.015573027567943199,-0.02073543423550894,1.0
0.4833745363410682,-0.01532833656710379,0.005424236728647474,-0.003348691282956309,1.0
0.03437000701661969,0.2520111980034317,0.2091852252972547,0.023114545638642306,1.0
0.5123558786248439,-0.19119141465665343,-0.13603182211000753,0.017213393524155473,1.0
0.4699741706041599,-0.5250739102915639,-0.5768067937827019,0.17182030298195963,1.0
-0.2463941295509272,0.10872228447431737,0.07393672478981597,-0.03717497599267884,1.0
0.7282197390900512,0.6268400162187963,-0.00484727332190905,0.012132651791510282,1.0
0.019612412691573485,0.07387520470101365,0.006520516033479667,0.013497978396701447,1.0
-0.6004472296693392,-0.03672158597775134,-0.00624957419614152,-0.0008288995962029295,1.0
-0.16712398195122677,-0.007851445055549277,0.0024081027582245227,0.0053547898252936784,1.0
-0.7953799589438281,0.08142926690181986,-0.1483982749551947,-0.2602492847552704,1.0
-0.6483713836601057,-0.576170896597109,0.3160473629540981,-0.34674604332828773,1.0
-0.14837287176182398,0.12998898181166738,0.07726722910787649,0.02747973133115052,1.0
0.6324061583997165,-0.07086801497097442,-0.5835181867697365,-0.30569838314819753,1.0
-0.6301819078717781,0.12466256429184637,-0.17557929234883146,-0.2613029739728528,1.0
-0.07637957885288171,0.24226046037536852,-0.5135631225995521,-0.06834719179339468,1.0
-0.3028973646288686,-0.5335181443040645,-0.41104161432165826,0.1968093686741091,1.0
-0.09201639268333534,0.6945666037414924,-0.21330179380933448,-0.1099412699331717,1.0
0.4190131668452528,0.16643940953025918,0.05078159472808059,-0.02444565827392368,1.0
0.6615244595503672,0.08336423585302402,0.25086895964335215,0.20618647145304408,1.0
-0.5841522434870822,0.6578398497980603,-0.2600764673075096,-0.13881628623980727,1.0
0.002607090335259529,-0.004003596184906653,-0.0004888308074203657,0.0010341197019274487,1.0
0.714109366633775,0.2761850690047535,-0.022195694901958225,-0.012152783976345368,1.0
0.02619992429298154,-0.6787071849710316,0.15096954774240154,-0.557185143140691,1.0
-0.18167595898543845,0.08168219304434424,0.2863239576879555,-0.007509608001048158,1.0
0.19432793461045755,0.5345011097517333,-0.12474956857210227,0.33316789446179,1.0
0.6606710057956262,-0.3510056540286889,-0.03040412267154514,0.3320651742608174,1.0
0.061655558291628255,-0.14169790920677594,-0.0277955343967016,0.05770528780261834,1.0
-0.7300848581502641,-0.012128552213968686,0.21503726293652212,-0.6181840018268351,1.0
-0.9224594573398939,-0.12378051454322794,0.020299765484901266,0.04299459106565579,1.0
0.04224366833853191,0.4225213834944685,-0.2935756954544563,0.33698447476294746,1.0
-0.5504296601583362,-0.16739045469535863,-0.11974430757276035,-0.017168876857848427,1.0
-0.7874930741778888,-0.3732331556190238,0.02969760183726988,0.2286766577746998,1.0
0.3827340103798989,0.12990377942231304,0.059744200797042464,-0.018967755551324628,1.0
0.7133160210499417,-0.4355810544417944,0.14347128101441908,0.016595575885318785,1.0
-0.04749063981799894,0.06254045464710499,0.0005785465362257884,0.04083294561924883,1.0
-0.29846126602792117,-0.06321094665960299,0.004044091386724866,0.11264296652492614,1.0
0.1552964302852862,0.15013965053995654,-0.03328254292622411,-0.21200307226782603,1.0
0.6695994998116668,0.08744475564938935,-0.13854938186370047,-0.3763809637542268,1.0
-0.579418858959136,0.19811587284910398,-0.10569743426080828,-0.03991705828083119,1.0
-0.2009641353381184,-0.3377180754841367,-0.1836146862778991,0.035590850197818456,1.0
-0.5602551404581502,-0.05003329330055693,-0.012223601180736506,-0.01855466121708926,1.0
-0.0736930092399501,-0.47201709711005085,0.04765863909022194,-0.039309781753878094,1.0
-0.05934741998835334,0.03321414928540636,-0.00419373598907729,-0.005202202485505007,1.0
0.2633215187329268,-0.1120886822248848,0.004262718871037465,-0.12795915804672145,1.0
0.15760708676186652,0.591646531595469,-0.39887158586673005,-0.07562099811297912,1.0
-0.08676475038734349,0.7183712324336977,0.2310931988647933,0.39558225504145156,1.0
0.5302343214500191,-0.2747050503857883,-0.6123966654600285,0.32989415040486647,1.0
-0.4018613185860338,-0.018632920938398193,0.05330449769054117,0.00993022067054592,1.0
0.03463215002388102,0.4919195604842005,-0.06781711903335906,-0.5315994595832926,1.0
0.2307219256921896,0.15885824533029644,-0.4019191308301333,-0.01466341597179831,1.0
-0.01921219258876521,-0.00014366951660941808,0.00018609616065840587,0.00010952235474897722,1.0
0.4403990860771461,-0.5967822378150215,0.19337358217008932,-0.0657033085457791,1.0
-0.11057005061471646,0.2106055052201737,0.29438893925365067,0.5508076088726388,1.0
0.5052338342785033,0.04493730307694823,0.055056540170414114,-0.030777187490030933,1.0
0.11199202427547283,-0.1668987857716551,-0.19524212102821892,-0.01944288074513762,1.0
-0.18741185256463327,0.05372012055373028,0.020141329627647354,0.019183776531181237,1.0
-0.5460539267152789,-0.07274868568450174,0.18239872525413645,-0.4905175994814255,1.0
-0.7554678872490698,0.17289245393606464,-0.018807129106819788,0.01358112732764231,1.0
0.478293220983305,-0.37228568626014424,-0.001500297460798321,0.2318129462390793,1.0
0.07907455959111673,0.02696284439047716,-0.029253431717957572,-0.02433617507833284,1.0
-0.5798786843595424,0.02404973793020054,-0.16870690498775356,-0.19502856468271726,1.0
0.2511930094597693,-0.03049464726848634,0.22364453416796098,-0.03353074641127355,1.0
0.4687527229848971,0.0029512760320800796,-0.09082218126909802,0.14028184346809644,1.0
-0.4313572759165865,-0.46731310694468375,0.08946423597351846,-0.21973772104095124,1.0
-0.5763913793531485,-0.37464453742037707,-0.13647170786386273,0.051223049246714766,1.0
-0.4416634362367982,0.0439286011272127,-0.036959046178451825,-0.011905621237300342,1.0
0.7756364040056066,-0.010146478458878646,0.024414577916815127,-0.008218336917820883,1.0
-0.13919103537488542,0.46894606771969055,0.08745869021516955,-0.0727506955420514,1.0
0.4159435907967177,0.5413154958451324,0.4121447825536973,0.06631125802779439,1.0
-0.7862774191121618,0.23189889516550688,0.1270317417247666,0.11780348313187673,1.0
0.004343624681692819,0.02764120403952491,0.09352357680636461,-0.14114649003148128,1.0
0.015728138603890725,0.024075040959781246,-0.18314844690339027,0.2948275345810989,1.0
0.11481647466175686,-0.07498915190611073,0.1650402683268391,-0.06824457476227061,1.0
0.01945505634053716,-0.018089950747971848,-0.26371160453437253,-0.0380150123189481,1.0
-0.5623803572595047,-0.006438011888455158,-0.001018410018908457,-0.0010918836818679645,1.0
-0.6517543948075861,-0.15800195768423234,0.03845464792235351,0.030078942241080906,1.0
0.3471734163641502,-0.21103826002643947,0.14110709938724544,0.024203350338582827,1.0
-0.7817482198503057,-0.0005392069268305924,0.019000522269363287,0.005255301085263403,1.0
0.234681299395047,-0.6788191075358607,0.13877275634699057,0.380953483247031,1.0
-0.11665604778156094,-0.1205196091620237,-0.2092109372817484,-0.7723166280057129,1.0
-0.07725656075804577,-0.07888194203975471,0.015048483367820003,0.009857883012670909,1.0
0.429088969457835,-0.0024805625326742857,0.07257655990168865,0.024699621189920053,1.0
0.2832702730100488,0.060015402117019,-0.0883681272544478,-0.11416762052114285,1.0
-0.45858329388360913,0.10575746754349688,0.06513409888423138,-0.05380988514220651,1.0
0.23284641479585755,-0.049553002842802785,0.01036753979532638,0.003266798247163239,1.0
0.33039210235253386,-0.0008993626205785099,0.2017632917316235,-0.20199982586620077,1.0
-0.6523104555165354,0.022537860688972223,-0.016136412910414125,0.014018200304143918,1.0
-0.5379201364481374,-0.2793732868987731,0.5766357010019957,-0.2500449577317332,1.0
0.34502971286269246,0.22780975854596996,0.006775798430195346,-0.002358081376714722,1.0
0.6772125580238728,0.5857073005393666,0.03178060074267331,-0.07658730152082027,1.0
0.4315484205639387,0.009664786499137911,-7.453112912788221e-05,2.9816590335058236e-05,1.0
-0.3100541743945582,0.04974902771754342,0.02329506584410259,0.0076270568691808255,1.0
0.1239439380016729,-0.07450264934624796,-0.014852756219268402,-0.17659670733328536,1.0
0.26245819079146104,-0.22976232615072206,0.14855900876848704,0.033461334476930074,1.0
0.5035372573593038,-0.06366963893518579,-0.010363193279788786,0.5353266869054787,1.0
0.18088531972603578,-0.6167455018229562,0.039744692674449716,0.19940744454601486,1.0
0.040365514655214985,-0.03854667346969805,-0.1632594138388854,-0.10958100815773583,1.0
0.03476450029309447,-0.008530311200242644,-0.03496625221317284,-0.05601616244112099,1.0
0.8999043823190747,0.346944041503348,-0.006354192512262358,-0.012817503281415074,1.0
0.6491776147117043,-0.7585006772253845,-0.00039743510382092844,-0.0007009944591328697,1.0
-0.5729389079390519,0.6210505090163173,-0.15508697752221354,-0.044796553337961904,1.0
0.8537454816070859,0.18985533134742938,-0.02123302322134613,-0.03612003124195782,1.0
-0.523293529115545,0.027376340830943938,-0.10932836285229953,0.05344699463220576,1.0
-0.0847293657632151,0.26349369789328975,0.7291143606973712,0.4440839323777755,1.0
-0.07509130714665459,-0.2816161026993286,-0.5153367648923809,0.15733452052298924,1.0
-0.6792613052368018,0.08712845270935302,0.12496471037674346,0.11861580908327644,1.0
0.7520446558988693,-0.028885026660971425,-0.0885690622528662,-0.08223863763849801,1.0
-0.09014730066819703,0.3195361787381794,0.16222226537220918,-0.32278606357546524,1.0
0.1772227805430904,-0.18756514637107377,0.1166454061793149,0.22475616463980075,1.0
0.574377459851181,0.005267889146439281,-0.014443452235361318,-0.010556210235449021,1.0
-0.0952349453670887,0.41749996980757703,0.22701831488274002,-0.331514528296806,1.0
0.006596020845193103,-0.4903012028107177,0.023457794792338973,-0.03232885357568746,1.0
0.083393996821803,-0.528565509087911,0.23954998772481192,-0.5503820048218561,1.0
0.2636080479085511,-0.0006657369495647416,0.0008827870904243903,0.002542327395495872,1.0
-0.2079704846872705,-0.013250894893850713,-0.022579971849223574,-0.04056718214485474,1.0
0.018649932428748475,-0.11684056541195352,0.03508598653729915,0.0033997521543329295,1.0
0.8275149414924732,-0.0867322305720841,0.22946250785215053,-0.07376809836855029,1.0
0.10189277811396678,-0.01993830090742812,0.010352210701204803,0.006635210121800122,1.0
-0.25710854531246496,0.29534350775701707,-0.17606011481897588,-0.3159178741797178,1.0
0.15604161088913396,-0.007654778041089427,-0.08626344800607096,0.12856259216305543,1.0
0.023207570744200216,-0.11634262220470674,-0.050546505931744874,0.16658373726654654,1.0
-0.23750397754474598,-0.14718200611689486,-0.041452182147509446,-0.028508179240676362,1.0
0.03847340254894414,-0.04924724123300765,-0.2424600311147972,0.006331038144005666,1.0
-0.4005684123023446,-0.11032659593491777,0.12190012130853661,-0.00824576730334636,1.0
-0.11783020798657005,0.022252884282930954,0.027906146671471132,0.01580685197842876,1.0
0.26105973536893246,0.2798405384212982,-0.502392166073771,-0.45418565421298557,1.0
0.003985649563828624,-0.6853617504804629,0.28547620837889875,-0.07504292276012313,1.0
0.18687621573358226,-0.0009079307774281792,0.07982926819004126,0.022170381390533973,1.0
-0.5702518339176443,0.3499988321497066,0.048069624528450844,-0.016055265759999472,1.0
0.01016731197663285,-0.3011623079324339,0.20772786268556445,-0.22481065203736417,1.0
0.3064305343268091,0.019425544609112676,-0.004481975447213707,0.022714307564492064,1.0
0.2854706558077568,0.4969223653184708,0.5144982922088691,-0.42494219077620554,1.0
0.02869651900036091,-0.19964112188315292,-0.4059533087581487,-0.13398732081229384,1.0
0.6755145910146289,-0.003973425793065352,0.0054053131471168995,0.007047075981970813,1.0
-0.03144530805255657,0.0008850857040651687,0.0003085539896086057,0.00023317373096044456,1.0
-0.29204455715543287,0.043095233236033724,0.10599574982261696,-0.6807147876349798,1.0
-0.11190532281017798,0.06803151577833465,0.021767525481774318,-0.003923370006419587,1.0
0.2366337497935467,0.03613275526276374,0.3240374930187428,0.10222339045150766,1.0
0.3189153685791007,-0.19742870853204766,0.12518159077095456,0.08688324091520849,1.0
-0.6698622834815322,-0.027718077304279096,-0.05433154519540397,-0.12090216608480037,1.0
0.8469833833653162,-0.04691596561188709,0.006895335205879021,0.011850547635203428,1.0
-0.8352223989946682,-0.021110555982517043,0.4493938609702613,0.06377563863356096,1.0
-0.5130431364720763,-0.3037049807085407,-0.14624984103641295,-0.3448438719786519,1.0
0.6627910159371829,0.07245959737847624,0.18305811747409728,0.1468793384521218,1.0
0.9689046440674826,0.060359855548204604,0.0466424313834345,0.12060332563653461,1.0
0.6927850513262531,0.4396942954464368,0.42241439519971996,-0.37743460795256345,1.0
-0.9283431903987508,-0.2501159734911435,0.034182122869904574,-0.051045325250132785,1.0
0.5382532931346293,0.16287790987939202,-0.09094074277136428,0.017336322757195988,1.0
-0.13269796382848084,-0.10980403435734015,-0.04580199030799293,-0.06958250861191322,1.0
0.14550931635643977,0.14649062716794603,0.01291338131715223,0.3252426297828128,1.0
0.35388088227021436,-0.11237743097728424,0.5849816759370327,-0.019924725070678436,1.0
-0.1833376095320576,0.22865181186496095,0.11741547331804494,0.22585034975787405,1.0
0.30599809360438346,-0.26936943409183933,-0.6610302878530794,0.2171333213040678,1.0
