FTPT,FFPT,FTPF,FFPF
99.93333333333334,0.06666666666666667,0.0,0.0
99.7,0.3,0.0,0.0
99.36666666666666,0.6,0.03333333333333333,0.0
98.6,1.4,0.0,0.0
72.8,27.133333333333333,0.06666666666666667,0.0
71.03333333333333,28.866666666666667,0.03333333333333333,0.06666666666666667
97.73333333333333,2.2,0.06666666666666667,0.0
99.63333333333334,0.36666666666666664,0.0,0.0
81.46666666666667,18.533333333333335,0.0,0.0
98.93333333333334,1.0666666666666667,0.0,0.0
82.06666666666666,17.933333333333334,0.0,0.0
90.66666666666667,9.3,0.03333333333333333,0.0
78.86666666666666,21.1,0.03333333333333333,0.0
91.43333333333334,8.533333333333333,0.03333333333333333,0.0
94.76666666666667,5.2,0.03333333333333333,0.0
98.53333333333333,1.4666666666666666,0.0,0.0
96.73333333333333,3.2666666666666666,0.0,0.0
80.23333333333333,19.766666666666666,0.0,0.0
95.0,4.966666666666667,0.03333333333333333,0.0
100.0,0.0,0.0,0.0
