FTPT,FFPT,FTPF,FFPF
71.16666666666667,28.733333333333334,0.1,0.0
93.23333333333333,6.7,0.03333333333333333,0.03333333333333333
78.46666666666667,21.366666666666667,0.13333333333333333,0.03333333333333333
71.03333333333333,28.833333333333332,0.06666666666666667,0.06666666666666667
70.16666666666667,29.666666666666668,0.13333333333333333,0.03333333333333333
71.0,28.966666666666665,0.0,0.03333333333333333
75.26666666666667,24.633333333333333,0.06666666666666667,0.03333333333333333
70.5,29.366666666666667,0.13333333333333333,0.0
95.73333333333333,4.2,0.03333333333333333,0.03333333333333333
74.33333333333333,25.633333333333333,0.03333333333333333,0.0
91.96666666666667,7.9,0.13333333333333333,0.0
97.03333333333333,2.8333333333333335,0.06666666666666667,0.06666666666666667
74.33333333333333,25.6,0.06666666666666667,0.0
72.93333333333334,26.966666666666665,0.1,0.0
78.96666666666667,20.866666666666667,0.13333333333333333,0.03333333333333333
74.23333333333333,25.633333333333333,0.13333333333333333,0.0
89.96666666666667,9.966666666666667,0.06666666666666667,0.0
71.2,28.8,0.0,0.0
75.6,24.266666666666666,0.1,0.03333333333333333
90.9,8.866666666666667,0.23333333333333334,0.0
