c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
0.1903648297406323,0.16258729156117022,0.37001138345143075,-0.1528106458910937,0.11083530164331344,-0.15740973169511005,0.11109770584139568,0.29197417357896127,-0.022999776025059065,0.3548868649330216,-0.2760895439082741,-0.07194727885076431,-0.25527103570287163,0.34295294323675346,0.10907385418273684,0.13247505211217125,1.0
-0.014450666217043594,0.09252581811152082,-0.032994387753120025,-0.14675472764737924,-0.11532910416129707,-0.7479681152556271,0.09253574389829906,-0.6550149641488173,0.28837395736896715,-0.7092660216695771,0.9371997286989353,-0.18452711288144363,-0.17514767695168304,0.2688172836476323,0.5074612755682291,0.25914230241419894,0.0
-0.10909296146406618,0.14328010599227667,-0.2943487691411433,-0.18762933083212313,-0.16460380037909372,-0.1836012884380987,0.3477799072321905,-0.06062545978316904,0.21867039123083076,0.2081003119299743,-0.3637856585512415,0.40362384182883854,0.081337784291981,-0.03741608716281182,0.39670177897320336,0.04464769830450641,1.0
-0.2736943225916624,0.2366825056638602,-0.3795498331508103,0.5703881325035594,-0.18146864217066794,0.13018896192119153,-0.35425786240267876,0.13509008270625034,-0.03254823351006999,0.13474364731188948,0.17911153154803972,-0.5748053435773259,-0.6036617277419607,-0.36264261313399976,-0.2572600905369815,-0.5029244046239962,0.0
-0.12833374897623,0.18222808881838062,0.17784535693055556,-0.3016784878415393,0.24063354109303475,-0.003034663197248604,-0.21554310776567648,0.2864402997181403,-0.15658127248427955,0.5129328529759896,0.17984421240190163,0.3772114820012078,0.30678168466787137,0.1358756714142989,0.07335608782800176,0.9184950033407074,0.0
0.07214721466048583,0.21660457982631948,-0.17587632703858339,-0.29907027240880785,-0.17071685718389226,0.11086976194400615,-0.3128025073215967,-0.1918768730998811,0.16905769430915504,1.1621653241578644,-0.37930279862370453,0.4960591583135506,0.009099168802676852,0.006772256726052634,-0.12851819796145286,0.00481207745328345,0.0
0.23407847257335707,-0.1868574718997778,-0.409665927448796,0.30057112000876235,0.5218539200911136,-0.07126542733569997,-0.15629783099765074,0.3051611460485033,-0.3483920168148393,0.22978205498682655,0.03929103258923413,0.4062174025759624,-0.6451001929816021,-0.49090409244348765,0.0028389176824608897,-0.1380144316133285,0.0
-0.1388624631840534,-0.21428619079663946,0.1362053439584931,0.0616696432598126,0.24418849386445468,-0.018570893542275257,-0.22396365881880845,0.15569668525492444,-0.02400777097270284,-0.12416759796280874,-0.009289278494196935,-0.2460150351422944,-0.01735190629393157,-0.05493464868852296,-0.20135880268605474,-0.13322626899801723,1.0
-0.24579141790300085,-0.017259824375819507,-0.443781241154864,0.3052117808618724,0.21169320726014543,-0.2228767744649513,0.008954440281173603,0.2983386114335475,0.10827732020606193,0.08982493261445482,0.18899775939306956,-0.14335848577280413,0.12762834347815505,-0.31676947945917,0.03276530482627173,-0.2089915533398006,1.0
0.21986211786969853,0.021201632045910346,-0.5449566517539135,-0.22685362649529964,0.40569047105402206,0.2491820846691705,0.622661097459881,0.5337033872836892,0.0714743172946986,0.23411837852862127,0.2030547080720349,-0.3235986846219914,-0.03578032817048443,-0.3864043967707405,0.1414703290541584,-0.34653881880244347,0.0
0.11914448331023046,-0.46040264415518906,-0.5145151190157059,0.3885230737734616,-0.26077366687948345,0.4238625292959615,-0.04538143618722497,0.2829952120377524,0.5469189697568029,0.11799343914210503,0.0008678665530875954,-0.3479090859229955,0.2153005074071641,-0.16381100980845106,-0.3152039800016131,-0.719054528927787,0.0
-0.7546719937015234,0.1167095015338734,0.10352406466210609,-0.020869802168453067,0.5390464358049255,0.08511176952348086,-0.6655680532615355,0.2969531082803548,-0.04285751127941583,0.055821073219735486,-0.007785800599259238,0.6671232742006317,-0.39072453265028095,-0.14398128529672552,-0.37799103624739255,0.3264214173070633,0.0
-0.4749888770992693,-0.05169003497233259,0.26364014781301953,0.11735299135270576,0.032430547318261047,-0.20468963934417636,0.21719614311955188,-0.287387659456734,0.010632899128661924,-0.17436878170729925,0.014494940446448433,-0.07167622069796996,-0.19125469919612317,0.06121330952936314,-0.2715874132439378,-0.40220372274575483,1.0
-0.2583528908757899,-0.2917314795113628,0.6149990018103354,0.4621367246785659,-0.597965967554662,0.18235652883458198,0.18467956992534182,-0.437098075029935,0.2587642625826926,-0.2060945346133182,0.10715788253507694,0.20889479261857197,0.33427933827680983,-0.3775790762850753,-0.30841156262406966,-0.05478851762108713,0.0
0.17272207731598657,-0.30309987623727275,-0.22415810925659496,-0.022691672270317216,0.011656394155417247,0.20246839286681229,-0.28599499773636977,-0.20190096448616304,0.024489870529424737,0.20523917082916293,0.34756964432933934,-0.11085575718593421,-0.29234940335043746,-0.12517107211239786,-0.07909627731204058,0.24067423532888033,1.0
0.15564148347460782,-0.4865751341266162,-0.38960368679095503,-0.4566673417631751,0.06242717395075272,0.17332329155555318,0.23932140941726415,0.0747809965269436,0.02605270869390072,0.03046461705481826,-0.29268091901263604,0.8963512023308696,-1.1011395302786886,-0.05274364087092593,0.17618550682940054,-0.2051460978541639,0.0
0.030023515203958,-0.09606056816370759,-0.0474503743806322,-0.07129297742171814,0.057411756654677015,-0.13685872402920005,-0.13341769095026282,-0.41818249342814484,-0.24886777834296256,-0.2564723013545455,-0.09794130733385639,0.4388468908615144,0.2633043924366777,0.23530251543949554,0.1408944941810311,-0.2664145823379166,1.0
-0.4779748852015226,0.10803401837053998,0.32578016633028795,-0.27686743955703536,0.25072241025253983,0.510247104133875,-0.07163385679448699,-0.5119520642500509,-0.10014925918209928,0.06002610170922727,0.7019287419779264,-0.2536855062481477,-0.025323485124953537,0.419059001198108,0.5879673148634078,0.0899975193935271,0.0
-0.04586361454675127,0.15859986136506904,0.20370915694361177,-0.13901114921871302,0.09523325314362756,-0.05984161916584426,-0.09920778830360218,0.6244629188284994,0.14045367655931973,0.008079425490439985,0.04846727842601716,-0.36763569066116686,0.1755242493124746,-0.28747027249673984,0.05992394955396356,-0.05242592182024969,1.0
0.1689580723178309,0.43352745102721446,0.41451548986354175,-0.34524357551526325,-0.9622068364329153,0.41405660892231977,-0.630052219022963,-0.364761516429672,-0.4111506986503526,-0.05214836846732133,0.1744923720805897,-0.05316663023999032,0.1587452706083029,-0.9824127312964348,0.4186064658445439,0.2912220271970335,0.0
-0.22775287914252249,-0.058455317646226544,0.10881575035340658,0.2818222272705659,-0.1682417248032879,0.4212529198513767,0.13906899177197973,-0.020970750162921617,-0.11546131178664387,0.20607841690592482,-0.0966627786584889,-0.3726471336254486,0.07850873250073143,-0.004035362022402237,0.3364137384233038,-0.02658377737715114,1.0
-0.4633397316435785,0.08870873474364177,-0.21398250700264015,0.5288980633073661,0.6552616349611304,0.21349416713214167,0.11038116505281363,-0.2380493818867081,-0.24802852212020438,-0.03905466036938055,0.14164317575525961,0.40695869929288087,-0.02399569976497659,-0.7799202079212704,-0.10998083204794462,-0.31999706995932636,0.0
-0.273282263388265,0.058273332069221966,-0.2622135157351611,0.23898390337514444,-0.11624076402546375,0.08453125633275312,-0.47980219031132537,0.17697977684895455,-0.1022138498482487,0.3084068498613799,0.1297343954358911,0.337282125767847,-0.18319648140582884,0.04778394895417804,0.18935555914300226,-0.06249634124957086,1.0
-0.29238309595070294,0.22732860034678062,0.1389011281494654,0.14421070057608976,-0.05238068554568571,-0.023009216119966085,0.4255735321491787,0.1903541822658682,-0.015708667419446896,-0.14467359760758097,0.438430320377649,-0.23408331740540694,0.3319117540934737,0.04169364402971835,0.04381125704046615,0.04169295445284184,1.0
