c0,c1,c2,c3,label
-0.6515815035512111,-0.8444400268418321,-0.02687836699735274,-0.98735130983183,0.0
0.3485600924823829,0.524123405676981,0.843501057966923,0.9037572005473776,0.0
-1.3712887301624825,0.5254166735855167,0.2784971193452278,-0.593865504715705,0.0
0.6380136542637149,0.5030394239208966,-1.0548015995435733,0.5913028356094746,0.0
0.011029792622348959,0.8285834379837258,-0.2983050043892558,-1.438249886848241,0.0
-0.46547117221691114,0.026353933061701775,1.175241180795324,0.42612225739432613,0.0
-0.15263432314014552,-1.1319549237480404,-0.11282390963848878,-0.6067567921211322,0.0
-0.35221695929152613,0.625953821871172,0.799926267565714,-0.7409725403247881,0.0
0.4320778367463825,-0.2281041474681059,0.6171251875472886,0.30478353396192664,1.0
-0.3724724494938817,0.4657404214969716,-0.2994844981258273,-0.086994405160598,1.0
0.13051893471619858,-0.6086118368191978,-0.4498477553583068,-1.133607894337284,0.0
0.3187470774380229,-0.31809408009825296,-0.027979999857255147,1.0721720266564074,0.0
0.4225823693097837,-0.25861891015643845,1.135761607575622,-0.0636163841565748,0.0
-0.352154119273952,1.490541048848345,0.14680394972908953,-0.33335613663778507,0.0
-0.6115084834431274,-0.632451641910147,1.0270726362504174,0.611028502337797,0.0
0.34118072721933057,1.3208137251362029,-0.1915463148205646,0.22031406055281821,0.0
-0.9839135217196985,-0.6306687030288697,0.9345081059396259,0.797817535078466,0.0
-0.1501619112046594,0.1707457602770236,0.20726416481180812,1.1379256390980297,0.0
-0.391189822705712,-0.4412747262498117,-1.2825817403789677,0.45999110171983226,0.0
0.5909437649677308,-0.2651608018780745,0.4023009421903978,0.09818619797782596,0.0
0.5008354185477901,-1.3830874349228126,-0.6371005222312723,-0.3943004754606244,0.0
-1.0311482994888685,0.9966757519585152,0.25327005993219015,-0.6091204080699152,0.0
1.4952817686967197,0.47081627184706504,-0.20141368999113698,0.2479793193267521,0.0
-1.1657941273000914,0.9345548727543289,0.44358540981395606,0.24757755654737515,0.0
-1.3631094840557605,-0.7333014253309509,-0.14039350064474745,0.3894869322475106,0.0
0.7749136950909831,0.06806664160308284,0.26090899501725096,0.6302895862697481,0.0
0.0011414667766532877,0.2489242405825979,-0.28605892739287514,-0.4558631310072002,1.0
0.1955334630737797,-0.4316760789533591,-0.6294543944099593,0.38256170908461645,0.0
0.7772945232796236,-1.1625872248378954,0.7108303141264193,-0.22835708258548737,0.0
0.4365657571309931,0.2511958559545789,0.8392325576598844,-0.6556004658856688,0.0
0.47722276170672134,-0.646310179626458,0.31426565575096677,-0.959829154412585,0.0
-0.6320621471379421,-0.6196475190101265,0.7756240207942614,0.43451735543767134,0.0
-0.6320482250075402,0.9374388276159298,0.03718414307138659,-1.1294962341811248,0.0
-0.6514449924768831,-0.5408534971555881,1.0829756848820695,-0.05563088638953626,0.0
0.40829385544746855,0.8286207396521521,0.4307838808863777,-0.6976178986599507,0.0
-0.2051490241075522,0.29392851045464663,-0.9888022287275994,-0.3401967702778287,0.0
-0.3100021965425282,0.4194782353098078,-0.6342442208040763,0.6150486913011822,0.0
-0.1787837386852232,1.3988176210431376,-0.8661471738303415,0.023463207528753315,0.0
0.14112101795563065,-0.8651252591177319,1.1837390135182646,-0.6242205121790202,0.0
-0.518708911089894,-0.735849021621211,-1.1303838463178741,0.5927539611877299,0.0
0.604685118630942,-0.9797908147831309,0.37436726293916034,0.02423578871828065,0.0
-0.118990456133025,0.81267188960679,-0.4767570268878126,0.8243288566960475,0.0
-0.9311278279204122,0.0016463971311785701,-0.5033468712131811,0.09760089909539897,0.0
-0.04262827307465671,0.33366123556897137,0.5381614285295468,1.5189455442419166,0.0
-0.32954496192652055,1.0557841805402481,0.2885574285431813,-0.0020499670144245824,0.0
1.0083095467442906,1.0570230066867932,-0.3015155577448487,-0.25474579446753676,0.0
-1.053539555313316,0.06991008586836538,-0.4421950732248203,-0.5843274416400437,0.0
0.4660961209219441,-1.2583560487141148,0.22345484942982688,-0.8180190137403308,0.0
0.5822312624891731,-0.5048560457533758,-0.2789970079789455,0.3274605264890814,0.0
-0.280658147006083,-0.7631521056798303,-0.9341898124499067,0.08680312443877955,0.0
-0.16198154202546722,0.5805803481388065,0.7621778086236052,-0.3666287527952316,0.0
1.0356257396826902,-0.7136585460000152,-0.10015991271837191,0.9626202551362892,0.0
-0.9852963839465834,-0.04009635901623876,-0.524803282532996,-0.7525872302059943,0.0
-0.4279310136015822,1.1081539974727097,0.4119682460112636,-0.28553774474529886,0.0
-0.8795845876456155,0.3517482922426275,-0.07429806790852822,-0.9396406550426335,0.0
0.6656848195465062,0.495768615923411,1.159122090553157,-0.8324720433069598,0.0
0.5935728615184284,0.4461870422284286,-0.33107455355370846,-0.23973243352911872,1.0
-0.03526928599434627,0.03361066867056634,0.9029988182122383,0.45720925440802535,0.0
-0.10905363764520819,-0.28214474609028534,0.771565644757871,-0.7163941005235063,0.0
-0.08707414219024988,0.339017881010776,-0.9663967989504465,0.2798108571407766,0.0
0.5453437707740749,0.14906306546167553,-0.9061245675622785,1.2151500647100297,0.0
0.4468587078980325,-0.4592623595748568,0.6370334606443292,-0.3226742986533601,1.0
0.15664747445767754,0.5302008424931838,-0.42608473839936145,-0.8190241549983507,0.0
0.5104746855604144,0.08326570293122675,0.23708608961399194,0.8386428618798596,0.0
0.8953064977989893,0.7006819077582176,-0.39331379420582396,0.6032117284679386,0.0
0.18414481339836464,1.100102051727448,-0.7032386910620337,-0.765934268790696,0.0
0.12316260250500637,-0.2119686304830125,1.0087073945546723,0.09461180745829637,0.0
-0.8300149666378926,-1.0666385787907273,-0.017261978124121842,-0.033634701824978686,0.0
-0.8809875274008987,-0.8506240095452182,0.20331363102102437,0.46609882775145545,0.0
-0.3875551256722154,0.43146043237169834,-0.7039523100317735,0.33253223787328284,0.0
0.9740899637487578,-0.24179820737326002,-0.19603279134245513,-0.5912858685629913,0.0
0.7449471873517918,-0.8493892555713424,-0.15465322353216188,0.02829478434103878,0.0
-0.6311157064237191,0.35078422025575,1.0213458753454456,-0.17219745331809821,0.0
0.6264870364335945,0.4486804692536398,-0.04287725386860247,-0.015323074243406941,0.0
-0.48519610886954784,0.007041021777615986,1.2783638272895554,-0.04292686651864556,0.0
0.8262018391857548,0.841025907109346,0.14310406080436644,0.6283122136171531,0.0
