c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,label
-0.053844683004211316,-0.015356122146571078,0.04025566355898598,0.03272358443569469,-0.04181264068948216,-0.1570847493027524,0.08924128453070342,0.07832725479232618,0.15059755481251177,-0.059580596397623205,-0.030062861384290568,0.11778168029019996,0.3367991860838182,0.19810864681566834,0.3586080404443451,0.007890234836381587,-0.053785003125803366,-0.06662751456241442,0.11005948975689837,0.23212132462475732,0.3687646294564336,-0.23951044887333678,0.024352134232727734,0.20067920596778188,-0.05058529672245849,0.10641137788740201,0.2858899131769698,0.045500228282057145,0.03230356943358198,-0.16566073194895214,-0.2978815838593013,-0.08941561426546919,1.0
-0.242342355494865,-0.10665304245154726,-0.1652814161460959,0.3677501988025572,0.18856413665826077,0.1731980142744771,0.1992243197767902,-0.3215615345265346,-0.37665185831765413,0.12521889687082202,0.19208109332231552,0.5378697611666988,0.08401613671990972,-0.6217381917541439,0.030354415482200105,-0.4050903393488374,0.003341961868450941,0.38904892730522395,-0.29183991584176655,-0.08095436638239328,-0.049672218475822504,0.11840247992958298,-0.21283623583140826,-0.48312253424044793,-0.055270509512787405,0.45909168700059433,0.20870294644376652,0.2651707193859619,0.09093716423823503,0.2934926437214404,0.3515800523625276,-0.2900565708026524,0.0
-0.10389670667791318,-0.25703566999327276,-0.054561087053902835,0.4927385420073316,0.17908883545456694,-0.3471949636215509,0.25738997527368945,-0.06324404713500435,-0.27277005007552835,-0.2026622459170004,-0.17026634733775955,0.4322221503633312,-0.007394024947322826,0.11834292655256853,-0.34067619217926165,0.26077472346836944,-0.20325214195828697,-0.12034024111114922,0.31693182067636816,-0.3844267814072969,0.11859565012663015,0.33232836977279995,0.029979569836748928,0.6018140526887567,-0.07826267804919579,-0.13451220073047981,-0.19200493266865087,0.20194062793109005,-0.12847319330948223,-0.029025284713763637,-0.5235657362235102,-0.13115857406962517,0.0
-0.17121175808141423,-0.2990331461193692,-0.22745823393829376,-0.3304325417388053,-0.16108444859134022,-0.040356919693795054,-0.1100719072627132,-0.13305832179130442,-0.17001411966830024,0.04635832443259537,-0.3695451369701461,0.019724247840467814,0.14932347395371107,-0.25384119332485217,0.15924197395195844,-0.34356588291065726,-0.18926197264849287,0.35604890887149887,-0.3091161000611454,0.3444767598402844,-0.26610916678645563,-0.08954609652205492,-0.41127597548872413,0.01866773750656479,0.513645223524158,0.26727632333357815,-0.2294435596396679,0.2757090526640149,0.12416229155121679,-0.5620778297676046,0.27656238755413576,0.14870914389539697,0.0
0.27856368373703,0.032584220811699434,0.23041799079039796,0.35222084099510537,0.08330390036247814,0.39881841091339465,0.1306244717547063,0.03846973262809673,0.3293947334339288,-0.05227874164438699,0.32853755991627687,0.012384698076410072,-0.17763662611437991,0.06290314775676134,0.18257975106510627,-0.12803379326411582,0.1396352622494758,-0.3639902466852892,-0.19387996807939015,-0.3672498281317905,0.2106496808403176,-0.4405316452221339,-0.5426624526604032,-0.26215097625461325,-0.01228716207019038,-0.09603576628774929,-0.22717715073316974,-0.1778255488211228,0.20045997437205948,-0.18271316750571792,0.6852555289242314,0.16991672332755967,0.0
0.13236994713055766,0.4837558643473683,0.25374397666754295,0.31367079921903196,-0.2865116087294153,0.24641842760569369,-0.537427647002108,0.5775774165885523,-0.14580575919770453,-0.18636320108255708,-0.4490559635715291,0.09864067587443263,0.3541961901806549,-0.08494361089375373,0.3133169342237833,-0.1245304428094602,0.17906312927351042,-0.4317881152779569,-0.4642681230730969,0.21925458065970033,-0.49438600014695444,0.19900792826548158,0.0950677957604623,-0.19828195437458357,-0.10398121934655676,-0.31199096445205154,0.11211201306047135,-0.005786680036741446,-0.4684266369753766,-0.5233638177374523,0.17062140400584716,-0.3486007042578722,0.0
-0.2004383950422625,-0.27675744560867366,-0.26235818689604556,0.13425500886981734,0.14298554655098683,-0.018325756209402782,-0.11822301083821538,0.058228573409896796,-0.05875686693588222,-0.03815759047082516,-0.13590422684908865,0.13821937337230839,0.14734068540459508,0.06431937567006989,0.05833639904537316,0.18239644106358982,-0.09268015419658615,0.07914403872913889,-0.07299931101815355,-0.040896930135503475,-0.10369921780401771,-0.013677973857237019,-0.08340227081661197,0.15963547911753145,0.26655331064292975,-0.02809296785218413,-0.006773748525660573,-0.006172510395615716,0.024077646381841986,0.2497526626889607,-0.10563552147117544,-0.5780464394440177,1.0
0.28096524221389135,0.05137614503255443,-0.20482179646314425,-0.010376067660515872,0.1480363632617401,-0.20046231835761905,-0.47035831230185715,-0.23280380923757862,0.25751809982025536,-0.4241197222674284,0.0799586116666535,-0.2847555886238682,0.036129847797569,0.3145079158895097,0.28391232450644915,-0.008131771516236723,0.034741392363041364,0.12898367758565105,0.29551157631785085,0.1389239751634068,0.469777939901515,-0.2729130317071114,0.06661286857726156,-0.2510975217122682,0.49459391052954427,-0.3899433212570642,0.043677292653011485,-0.24553388195245365,0.2992290925512134,-0.2597183830653689,0.2314222585419455,0.6666743455549183,0.0
-0.33407787485497437,-0.21556993322160498,0.20112350536246262,-0.04642481479331563,-0.20086744910335588,-0.32955213398475686,0.015533750932474602,-0.2765557562904604,0.13119097327148543,-0.31753465485310034,-0.15109767842856386,-0.1263276715826746,-0.21745675948922208,-0.03517351934656298,-0.3809983352298754,0.14331629630332207,0.07474649493917206,-0.7214306418103,-0.3660494462807219,-0.021424008425097115,0.15622647911460322,-0.25175350155284953,0.19495642546156158,-0.16809003184003857,0.43223550278112705,-0.04157819716221647,0.6113585211025467,0.341985953965334,0.04900106632804023,0.34737518320617483,-0.1791080550600373,-0.003101412112084912,0.0
0.06250536358677088,0.47432364913000524,0.12531215293333375,-0.012404210288495577,0.2636658964012762,0.2153763145786835,-0.19434321020581266,0.2008851044633136,-0.13342227289123723,-0.2870448404732383,-0.053435626613631514,-0.136756530547361,0.05335647799606979,-0.7206843597415694,0.4309114408881741,0.18740552264072075,0.1757786339696009,0.18363078232070396,0.46563767426080355,-0.1600362765641118,0.1166017082267755,0.2382402962301293,0.11180635345124992,-0.07759443082694713,-0.004224661575678418,0.35614352143391254,0.5022060514087325,-0.051774288383432024,-0.1077934046939289,0.11343781951801736,0.5793069634770385,-0.017719301325106476,0.0
0.0790716064307605,-0.08249878389451447,-0.33187024375854196,-0.04301946179097716,0.2287498629772751,-0.11593950442822802,-0.0017124684203140748,-0.1507582213631057,0.12998103277426776,0.27555202454081446,-0.3981465696492983,-0.12366610107280925,0.019115864796436427,0.06860814700299525,-0.07562610289813729,0.1143987767102321,0.15068437835130685,-0.036900172347211706,0.2159972617781221,-0.22276491550105368,0.30200513790689726,-0.18424994378569803,0.09631797552846147,-0.033185254876151433,-0.19627418373334987,0.1870275877113696,0.1553138206573517,-0.041696110974280574,0.16823821919452625,-0.012723168373629454,-0.04019874473198776,0.13827881399119626,1.0
-0.4000882851427716,0.06192662341513646,-0.35195277413653603,0.15751370515964724,-0.33238477701135116,0.06591272562468231,-0.06369064568886786,0.09675842865155483,-0.07698362718509692,0.023495693199163784,0.012867513546163252,0.019739030126395253,-0.22675915149387185,-0.6245228063198358,-0.2403110910607734,-0.05901349949475556,0.4753877756263894,0.17717602115437805,-0.19624210435722886,0.2648547940748176,-0.20681338849709185,0.4483997848156368,0.15423022881666645,-0.4891810614895068,-0.47436963523411513,0.4357688917460418,-0.4097771241740984,0.15475804792249992,-0.20280766071351788,-0.28869983413495814,-0.20478343665609375,-0.2260628683198801,0.0
0.025990462394386987,-0.04724836542642305,0.16640503958401257,0.034029050217429135,-0.15610178191921326,0.047076637803667,-0.09481013896916425,0.27574981901503526,0.14689634919572112,-0.24254498775071193,-0.030094014399497455,-0.21346892662648762,-0.09982116699505965,0.038741282387346136,0.19542602471571857,-0.13804614859090963,-0.05443405198280527,0.13985962913917932,-0.13922504696319085,0.04141594022846732,-0.12904964948988115,-0.023939503220802856,0.1733075274312187,0.23085460471469002,0.3008797007648614,-0.050889152247423734,-0.08544883194934767,0.20569066195569385,-0.2564148873603495,-0.35807186284971126,-0.07183344849432405,-0.06499496924114143,1.0
0.056017991954923796,0.1549309630561561,-0.40853362252272013,0.29117007904895603,0.08530708971254918,-0.41759899255879374,-0.018574024135659402,-0.23281511532119512,0.1659651855399248,-0.037655866453528995,0.3135895019012339,0.04517910350846829,-0.20837506234534073,-0.2541701765597517,0.1505196984510278,0.14546156453267695,-0.10301022877730265,-0.6623612669736791,-0.18073938185387073,0.22841142483242713,-0.24035682915698736,0.3506525867431216,0.2607397584075908,-0.010754901703744324,-0.2489515504607829,-0.12045063131190688,0.015035894694340954,-0.29426179834525684,0.19258554830005561,0.42664672979820906,0.3392843202029781,-0.44347710529379025,0.0
0.22015885415272277,-0.3593415866085843,0.27128449350331496,-0.2450549890139346,0.1465634819186671,0.2900323211455311,0.16292976668593442,0.20081033241092175,0.020756858889363107,0.21287000244521004,0.16766844255636895,-0.40845945726056737,-0.3456828764736905,0.17297121377150976,-0.09495425359829082,-0.5904292883992602,0.06381082451826937,-0.015100111054602445,0.32180272274719407,0.34596995663592905,-0.07609071224750287,-0.13233579206599835,0.2602807807503175,0.2509674666575545,0.5592726848685811,-0.07967240344185104,0.2694181299042454,-0.3180686804706345,0.2478147860354346,-0.44528260437679085,0.17993850813935516,-0.21736742604671785,0.0
0.05882110546021196,-0.09974471312120317,0.010809949342686455,0.03475182171996684,0.08888475515564383,0.3296313424662181,-0.32940274104925993,0.11288933744149261,-0.2081368725209332,0.04053911646235548,0.1356763247082376,0.16263431674963758,-0.20789314778838625,0.035301241493134516,-0.039902392161890045,0.2517253953136988,0.12308046056332576,-0.04400684631926089,0.036680829260663225,0.20589068447916264,-0.07475867120320003,0.3976678652699585,0.042297701985633616,0.10113688425602267,0.026443623517333197,0.11292104548504531,0.3301763616037982,-0.021227581341878608,0.3490374922000237,-0.11631342470605571,-0.17649311096174258,-0.02087938565928477,1.0
0.0006969637293597087,-0.10038394170022337,-0.20675366535619638,0.06502451745848323,0.2435515002594776,0.03683473869052231,0.11706746569445228,0.07837303365208585,-0.02176118741251204,0.06563556151276285,-0.10142085580284282,-0.3249901896145483,0.29699736377970837,-0.34563617361039667,0.10275465425592643,0.11826387449931446,0.028534707266651648,0.15996494067984865,0.07368560094330089,0.10926309485733667,0.2001478914828282,-0.14082978352215464,0.267410008458381,-0.26444875806915924,-0.03973907064313399,-0.010797500975294222,-0.24408367730255504,0.015614935610624799,-0.12386445794011854,0.11680264102610607,-0.05173784062535103,0.04589861396965988,1.0
-0.0740594625510563,-0.10298309161967381,0.021534037061906097,0.2848995074489258,-0.1580770496813156,-0.11892817805761681,-0.1946381369993858,-0.10617692743732174,-0.31718453842327954,0.024180274193137907,-0.06596085781292262,0.24705551884463042,0.13661471186694735,-0.06581070694215639,-0.016053019210827416,0.04366071452961769,0.08205256446903934,0.1358275265744016,-0.04052030243243969,-0.09269479782499712,-0.031140983965952274,0.07889193219623175,-0.2938192052994693,0.011755685309343972,-0.06593729358752806,0.25173789466136853,0.26748451845621224,-0.24219568431944408,0.21927022308497418,-0.10269725552800396,-0.0747676829473183,-0.005875043136098239,1.0
0.18200404204831122,-0.2426102892020073,-0.04764802421088373,-0.4103736100322072,-0.38303706683205835,0.23887469377061774,-0.20572728322343006,-0.10098278648056024,0.21227405138352728,-0.2850969015460022,0.3572856256758492,0.2892182953512635,0.15534704516146058,-0.6447125815780747,-0.5124536593335253,0.05917233934817609,-0.05054980645921565,0.15800033210268774,0.5330441969373111,0.06605134440603166,0.1635554962408143,-0.1996231003365017,-0.1072137992807132,0.19693109138015846,0.2726950192910565,-0.09456049131064372,0.16247891826138505,-0.5999158958143879,0.1556383373196852,0.28418077560864063,-0.0042409715488663955,-0.01786480217606217,0.0
0.032856267241448585,0.00764161634129982,-0.14540490110462206,-0.06541955303661907,0.11852585260182624,-0.19472743119929165,0.43589253021373203,-0.17622837131570823,0.02922069409258658,0.22849450737044263,-0.09356190063160433,0.3306127602863862,0.13819984252772308,0.00713443655370848,-0.15182401924529462,-0.27340323973927666,-0.38529265513870353,0.13692502776790136,-0.1039499797071915,-0.055766081225585476,-0.15823707708977158,-0.10453040251837052,-0.025380728947262392,0.12287693081178035,-0.0769592368073602,0.031800529896948676,-0.08677706952252288,0.18442491622969898,-0.1778682540059195,0.057490072836370566,-0.1821656035963037,-0.23573344367344204,1.0
0.18063168901299662,0.21363017861035247,0.008044962883739732,0.17015248959549462,-0.15576290782964705,-0.05999272658683879,0.36048801791542434,-0.13834620972691375,0.09972365972473977,0.18697699707498314,-0.09344026977532326,0.1910036412709335,0.2684573969836663,0.17306693445141755,0.1801106463723978,0.08003759845160839,-0.278177489258687,0.1468476588054565,-0.07355007626416976,-0.0842239711671622,-0.24089950559826767,-0.12852838719504356,-0.38863022517633816,-0.03684124853576594,0.08518248483370773,-0.19403593712120412,0.0857192439110174,-0.10357993590040943,-0.056947194245699675,0.23891214092139973,-0.045786696100151916,-0.027734874408760473,1.0
