FTPT,FFPT,FTPF,FFPF
94.7,5.3,0.0,0.0
97.0,2.933333333333333,0.06666666666666667,0.0
71.76666666666667,28.133333333333333,0.06666666666666667,0.03333333333333333
97.2,2.7333333333333334,0.06666666666666667,0.0
99.96666666666667,0.03333333333333333,0.0,0.0
71.1,28.9,0.0,0.0
98.96666666666667,1.0,0.03333333333333333,0.0
99.63333333333334,0.3,0.06666666666666667,0.0
91.96666666666667,7.966666666666667,0.06666666666666667,0.0
99.9,0.1,0.0,0.0
99.9,0.0,0.1,0.0
97.06666666666666,2.9,0.03333333333333333,0.0
78.7,21.233333333333334,0.06666666666666667,0.0
99.96666666666667,0.03333333333333333,0.0,0.0
80.2,19.766666666666666,0.03333333333333333,0.0
71.53333333333333,28.466666666666665,0.0,0.0
99.76666666666667,0.0,0.23333333333333334,0.0
77.66666666666667,22.333333333333332,0.0,0.0
83.96666666666667,16.0,0.03333333333333333,0.0
99.93333333333334,0.0,0.06666666666666667,0.0
