FTPT,FFPT,FTPF,FFPF
86.2,13.7,0.1,0.0
82.76666666666667,17.166666666666668,0.06666666666666667,0.0
97.6,2.3,0.1,0.0
95.5,4.466666666666667,0.03333333333333333,0.0
87.26666666666667,12.7,0.03333333333333333,0.0
92.43333333333334,7.466666666666667,0.1,0.0
95.7,4.233333333333333,0.06666666666666667,0.0
82.83333333333333,17.066666666666666,0.1,0.0
98.1,1.8,0.1,0.0
0.6,36.166666666666664,0.06666666666666667,63.166666666666664
98.16666666666667,1.8333333333333333,0.0,0.0
100.0,0.0,0.0,0.0
91.86666666666666,8.0,0.13333333333333333,0.0
0.4,36.36666666666667,0.3333333333333333,62.9
88.8,11.033333333333333,0.16666666666666666,0.0
95.66666666666667,4.233333333333333,0.1,0.0
98.86666666666666,0.9333333333333333,0.2,0.0
100.0,0.0,0.0,0.0
98.03333333333333,1.8333333333333333,0.13333333333333333,0.0
88.66666666666667,11.233333333333333,0.06666666666666667,0.03333333333333333
