FTPT,FFPT,FTPF,FFPF
71.16666666666667,28.833333333333332,0.0,0.0
80.26666666666667,19.633333333333333,0.1,0.0
95.8,4.1,0.1,0.0
68.73333333333333,31.066666666666666,0.1,0.1
20.9,25.8,9.6,43.7
0.0,36.766666666666666,1.8333333333333333,61.4
98.16666666666667,1.5666666666666667,0.26666666666666666,0.0
69.16666666666667,30.733333333333334,0.1,0.0
95.0,4.9,0.1,0.0
79.43333333333334,20.466666666666665,0.1,0.0
0.36666666666666664,36.4,0.3333333333333333,62.9
99.46666666666667,0.3,0.23333333333333334,0.0
68.73333333333333,31.066666666666666,0.13333333333333333,0.06666666666666667
72.26666666666667,27.566666666666666,0.06666666666666667,0.1
69.43333333333334,30.5,0.03333333333333333,0.03333333333333333
91.76666666666667,8.0,0.23333333333333334,0.0
68.9,31.1,0.0,0.0
0.0,36.766666666666666,1.7333333333333334,61.5
0.16666666666666666,36.6,9.733333333333333,53.5
99.7,0.13333333333333333,0.16666666666666666,0.0
