FTPT,FFPT,FTPF,FFPF
99.06666666666666,0.9,0.03333333333333333,0.0
90.83333333333333,9.1,0.06666666666666667,0.0
68.9,30.766666666666666,0.0,0.3333333333333333
68.9,30.8,0.0,0.3
74.13333333333334,25.8,0.0,0.06666666666666667
76.3,23.6,0.1,0.0
99.73333333333333,0.23333333333333334,0.03333333333333333,0.0
71.53333333333333,28.466666666666665,0.0,0.0
68.86666666666666,31.066666666666666,0.0,0.06666666666666667
92.3,7.7,0.0,0.0
68.9,30.733333333333334,0.0,0.36666666666666664
99.46666666666667,0.43333333333333335,0.1,0.0
99.43333333333334,0.5,0.06666666666666667,0.0
99.93333333333334,0.06666666666666667,0.0,0.0
93.16666666666667,6.8,0.03333333333333333,0.0
83.0,16.933333333333334,0.06666666666666667,0.0
82.43333333333334,17.466666666666665,0.1,0.0
76.6,23.366666666666667,0.03333333333333333,0.0
75.76666666666667,24.2,0.03333333333333333,0.0
68.76666666666667,31.033333333333335,0.1,0.1
