FTPT,FFPT,FTPF,FFPF
68.9,30.766666666666666,0.0,0.3333333333333333
97.73333333333333,2.2333333333333334,0.03333333333333333,0.0
68.9,30.766666666666666,0.0,0.3333333333333333
68.83333333333333,30.933333333333334,0.06666666666666667,0.16666666666666666
71.4,28.566666666666666,0.0,0.03333333333333333
71.96666666666667,28.033333333333335,0.0,0.0
99.96666666666667,0.0,0.03333333333333333,0.0
71.03333333333333,28.9,0.06666666666666667,0.0
71.1,28.833333333333332,0.03333333333333333,0.03333333333333333
90.7,9.233333333333333,0.06666666666666667,0.0
100.0,0.0,0.0,0.0
79.03333333333333,20.966666666666665,0.0,0.0
100.0,0.0,0.0,0.0
87.43333333333334,12.5,0.06666666666666667,0.0
89.6,10.4,0.0,0.0
97.2,2.6666666666666665,0.13333333333333333,0.0
86.63333333333334,13.3,0.06666666666666667,0.0
73.46666666666667,26.5,0.03333333333333333,0.0
72.0,27.933333333333334,0.03333333333333333,0.03333333333333333
75.33333333333333,24.466666666666665,0.16666666666666666,0.03333333333333333
