c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,label
0.04938888859561395,-0.01825071921625939,0.1382521254689521,-0.07064973735728235,0.10731563446195275,0.02265703616970694,0.12877762930643727,0.10558980497969747,-0.02186093460534615,0.0715924756237793,0.14565443641285913,-0.055527263252394245,-0.14762461333234925,-0.04368479777183423,-0.16885292751361283,0.0937953229841304,1.0
-0.6414156057899875,0.05523528345379394,-0.442379695643766,0.0503219035923724,0.5565213711630804,0.2209031690488794,-0.5012172276977652,-0.19675824126327376,-0.14057620656900283,0.33093825794200066,-0.5844016426655203,0.5768223981441383,-0.5661553674088851,0.5949276483414626,-0.6550146257242359,0.6531448300528521,0.0
0.4416816764373954,0.3376285986733467,-0.016322345931983916,-0.6315169158504509,-0.3007118829182206,0.3224631109266384,0.586455712542726,-0.0661490921095948,0.012685513686773169,0.4027132410944043,-0.909328772495845,-0.6316289310272115,0.20509159240169375,0.4898313460934406,-0.4417548901088494,-0.12470976748679519,0.0
-0.05182515611066747,0.009268150751406634,-0.03538245007483435,0.018102578753780896,-0.01396249784385092,0.05109394001752387,-0.017358717167703607,0.0816538450512524,0.009140044486341542,-0.08700237978735059,-0.03838036922738644,-0.06880527680350053,0.07779280387619664,0.020341628493777894,0.014469375585499291,-0.08186630674538029,1.0
-0.23572740760837682,0.0333239704107441,-0.48816328157199,0.4432325958271709,-0.24467255766339557,-0.11195566701826311,0.006861690371881283,-0.21558387887820807,-0.08455317099747464,-0.3907156088310388,0.3280676916824343,0.3566744229897201,-0.15809586957098848,-0.32739744018576133,0.3012084181743292,0.4367590206646093,0.0
0.11494625430873914,0.09049764745714739,0.07911771490615094,-0.17468571708824088,0.04890104683150969,-0.469321072048284,0.1501445048114253,0.23112631618271293,-0.23751644279139317,-0.2585067010268695,-0.464160551175202,0.26242591491440076,0.5296169859335049,0.08391178264895291,0.362386575988923,-0.41749468879920726,0.0
0.07348358817444721,-0.026577125013503167,-0.06632068071854498,-0.2574207645857514,0.12759090664143832,-0.03806823787213096,-0.24594090156610285,-0.2686671910886209,0.16882907012269122,0.178474028334506,0.030958533394590943,-0.022266307819893284,0.16792931642601555,0.015582670142889436,0.0662305248354101,0.22065544317263205,1.0
0.03266273065462222,-0.07495915281804146,0.04792149176306821,0.043564752513671784,0.0033620512132381676,-0.02885615785274162,-0.053271873768140986,0.04786463296371898,-0.058566174567559796,0.00714000232424388,0.05577024754969661,0.03416907709648368,-0.038225467922291416,-0.043537149758571765,0.06864794166683486,0.07754109963524718,1.0
0.33278842635984773,-0.01912777915370151,0.2882103659844324,-0.0325322473485688,0.12169868595224508,0.3909350681192598,0.046654656172956374,-0.05461585757001114,0.1891724562972424,0.3330423772735158,-0.2812371387298061,-0.17857385402979176,0.216717069561945,0.2684696117291758,0.1651625478962333,0.0927201812431792,1.0
-0.11369560717967943,-0.24858330274008686,-0.5421050763709994,-0.350226108135234,-0.21709443432898956,0.5159906784524697,-0.4324684521902511,0.3250100428527933,0.5283670600533015,0.5300169616637628,-0.1355534566359642,-0.33873763133742196,0.2954608094742827,0.1932628731834213,-0.38250434975607417,0.08690860200246381,0.0
-0.27595136392846814,0.7095569685783187,0.49695004780588675,-0.6877066972320252,-0.1918596181312612,-0.34291590357970897,-0.4430768875715131,0.1705010915140073,-0.4882512589510025,-0.2078205684915544,0.45147000146784105,-0.7208674778440558,0.048404095324402166,-0.40961571668690655,0.6188797374647516,-0.3846078195826717,0.0
-0.3108869228366728,0.33472248692383444,0.3423441990563576,0.8570929598323735,-0.7200198492114066,-0.27491434067269754,0.6481508788878271,0.45967394950298834,-0.4598490490773386,0.22799341159246775,0.26084724144871924,-0.13109932826408302,0.7906593784686001,0.3455297961383935,-0.24077636051017356,0.15108535923596872,0.0
-0.06366702005473913,0.2281968357960831,-0.01920972331916483,-0.2149224548335673,-0.05939307682555894,0.22032245781712073,0.1887796726038385,0.13617115309294148,-0.0009389228777194591,0.18173538696482025,0.253344725626466,-0.1630835699633236,0.20203311277250724,0.10010283754834923,0.20662974348279803,0.18425071994382536,1.0
