c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,label
-0.024579575048342236,0.14058774828411508,0.12236928851813027,0.27485713391671657,0.23243666704723376,0.2140158078579745,-0.004514435270213889,-0.06594984877767206,0.009573418282963427,-0.22848681312020905,-0.3013638012956031,0.14570108088072417,-0.14639771462423448,0.42764341340627476,-0.4023734753781333,-0.12129153365524506,-0.4417183229281274,0.2965631019614639,0.2530985073165955,-0.27240968948602595,-0.32076580016531975,-0.33100069144837085,0.01666862789577819,-0.4111910516833505,-0.43390345863571167,0.10576816648388913,-0.0469043833921237,-0.1980074436282529,-0.3627647820729832,0.0024970486367838175,-0.35975666491413355,-0.24160548136948237,-0.28848885915238526,-0.3403869416847927,-0.36891974008521544,-0.160863851584323,-0.19331655959078312,-0.40493342081373057,-0.4522487972230006,-0.2057352779757155,-0.2753765562042585,0.045544325615431,-0.3053834049146965,-0.2926258536384586,0.07848907887731324,0.07440407624450239,0.05806365886515365,-0.40862173451205985,-0.3319593568272435,-0.45489823555775377,-0.0360925369601675,-0.4110947725134022,-0.4531490145836591,-0.40495737886441596,0.2077981419350163,-0.3671238039562183,-0.021896646823708624,0.22292214073224306,0.03170638451024376,0.46097856872540555,-0.4568084847961704,-0.4657919419728664,-0.4024775935640411,0.03897264474991577,0.0
-0.09354150004556981,0.09221743969849851,0.3197791330257666,0.2391580458059614,-0.39182734376192446,-0.3080306051126142,0.016372977704818215,-0.4099704660501726,-0.3605302291865869,0.2764966772288072,-0.2240162748071341,-0.2538596306838544,-0.03411262016078424,-0.16694487679864828,0.31833003761489415,0.2611400668967318,-0.15185594494442592,0.3231574318377909,-0.25214065562771515,0.00869886771862773,-0.3642444958590433,0.2742320853601908,-0.10680437954580961,0.3143711905322995,-0.0723324647220952,0.3739426454532047,-0.095330989300896,-0.2607134759471315,-0.10851351713497341,-0.07141721840472405,-0.18722442940969738,-0.02426634354738043,-0.3776458453258587,0.39716134280749793,0.2330246286454264,-0.2573516909690938,0.17025298087943116,-0.1457359405278442,-0.21379803688155144,-0.3262243066405339,-0.03948583760532974,-0.14821373382152397,0.23510479394439898,-0.13211424412759282,-0.004188446310477738,0.024864355870603008,-0.1688086409984836,0.31194125717575377,0.15298008040648245,0.30897501217597034,-0.13116284187437838,0.008066064122704124,-0.11346562329063331,-0.26136007035673137,0.30181706923619384,-0.3678461796979757,-0.059358895690991384,-0.31818969008314196,0.2908893903716138,-0.17858306361929577,-0.22497632671313358,-0.17779689512890604,0.3525718520986577,0.2762159488702588,0.0
-0.0785739461712456,0.24752105553489992,0.09041491836736616,0.3507050633723333,-0.053552212794000756,0.13871550489577147,-0.01011953422609454,-0.1989155867885964,-0.10168330783340836,-0.051785917818029915,-0.14286905379889817,-0.20975847675273315,0.14994631582415513,0.17259160148445424,0.06712512158697952,0.13489678246067485,0.06269980518940176,0.028261290616102375,0.02387237330460828,-0.12013736928796481,0.12839014796275264,0.19079150221357843,-0.29451473634667863,-0.16754018314740338,-0.17206790648663728,0.3370122534922774,-0.14638360079987936,-0.10394490532399218,0.14250032003580393,-0.0104442118537092,-0.14013381242058787,0.26146037604722727,0.1764283654258083,-0.29535099802265696,0.03817595131912709,-0.30526509000382224,-0.09071286072483681,0.27295651432405577,0.05325742713467991,0.03960941080500605,-0.2680015646544719,0.26223424848706234,0.22016560893847054,0.17174609904521074,0.07646342352957912,0.11530880221642892,0.15630966683937386,0.19550023374193157,-0.3145717277428399,0.29682187190031206,0.26866886067559836,-0.3297572665480313,-0.041548228305887114,0.3186678083922506,0.11144442411463938,0.03155407139479534,0.21925067521483552,0.17679234766509042,0.13645972840706394,-0.16162736298181782,-0.17329360930409898,-0.18359001272309194,-0.055060999408959775,-0.35448060525147584,0.0
-0.0829174077694407,-0.175278283639884,0.0682463858917153,-0.16342359722060934,0.104431527598181,-0.13163388312094013,-0.09634712349124988,-0.17287835639653126,-0.013428634329050856,-0.09526126052845303,-0.0018031126771354006,-0.09313061594630458,-0.1630269142949448,0.1325056365881853,-0.07285824434694495,0.05351655701120782,-0.005232707168260055,0.1539090113820563,0.09829923901638346,-0.050199160021954015,-0.14502419040716175,-0.12155466458646687,0.09602495399180981,0.02139377410795586,-0.05940266279508491,-0.04652278951692899,-0.07244926272995862,-0.09137235516322632,-0.14814704885717264,-0.013664092171790394,0.1641651672343047,0.04455912811942038,-0.11653866143205892,0.1459105647291441,0.1447425847047171,0.15832513701077375,0.1725121115103229,0.012331033134490296,-0.023317418123432115,-0.13537845678483174,-0.08767568859725182,0.12190647459243795,0.15181693631910886,-0.04018507636092792,0.07268472461766036,0.06280587617053589,-0.13400113366163618,-0.11480294374563942,0.10275378388146082,-0.10127369127748193,-0.12050809013221453,-0.05893219139530487,0.11789023620529786,-0.16415973542664689,0.16079333756728112,0.08702497102828048,0.08951872746805165,0.14941903666681336,-0.14414190904429983,0.1599001893843564,-0.10102589800125791,0.11832924125221678,-0.05255073357333421,0.08605617002379237,1.0
-0.0587092583836533,-0.06346652421210437,-0.3760310640943943,-0.07493967935896426,0.3084091079577238,-0.08144327553019452,0.15104059402051373,0.009377903964999532,0.23061631066858787,0.38416517265283673,0.1208329960492979,-0.31177317141682565,0.32475855368391876,0.1070919046711366,-0.2863597296191387,-0.07633478200008853,0.31133685237692693,-0.05050669242153684,-0.033879483047434704,-0.09305650684367123,-0.006697382389277368,-0.2753808274351786,-0.14065080116141393,-0.2067040079307624,0.16816637535706996,0.2603930733632862,0.2350569095206704,0.30472085402339366,-0.27331641875189594,0.09455261341937307,-0.34447785431897315,-0.2167216222479216,-0.049485436870332564,-0.39428649092060164,-0.10990568624151213,0.04021938697462032,0.01458178894533271,0.37138265792022873,0.16638014152476535,0.06620158275698138,-0.03027084274724999,0.06371599329462085,0.1456834082187946,0.2207543177801327,-0.2216831252693674,0.3602987196863565,0.00811562233677312,-0.3659134942649453,0.04284986368377069,0.2315641720523269,0.3978954326255204,0.3585969343288541,0.27772439735896487,0.35998585569804403,0.03868474283598724,0.2830868600679115,0.3731805796978993,-0.07030448880822969,-0.1700217703815945,0.21843967850820709,0.21774370806203286,-0.020479543836048,0.21788030475124137,-0.13896224752295086,0.0
0.029699083146743716,-0.07013387553594787,-0.03577573339073349,0.088107613493701,-0.011530920739545085,-0.08790046027504247,-0.026957515434530156,-0.03649494749010967,0.041328376574292704,-0.019687208025417725,-0.03413213796380807,0.0282064215562976,-0.03387111745514177,-0.048358186820617356,0.09087366250113024,0.005350033802427962,0.07685542902174008,-0.021965810908010183,-0.0784907050716814,-0.026924999752229468,0.03509902234932961,0.07761968831782479,0.046991401296078046,0.0521022821440941,-0.05186909547360634,-0.012807156120312298,0.08961508317224423,-0.06053774462115149,0.08506287709355508,-0.07304502913925862,-0.028223684465517682,0.017168176295878843,-0.06608165553476981,-0.05514531279974108,-0.02039446841196339,0.07476096531003773,-0.06614220552290502,0.003963853186449281,-0.024065162769012875,0.05214434720283645,-0.022630045077413778,-0.07654115896618477,0.05279697556615285,0.014877913554139281,0.006252073261842669,0.007632052116132762,-0.07818888875784906,-0.04510351978505795,0.023495260718623734,-0.0541182521647427,0.04403259799457377,-0.053263945968500016,0.03842233542218375,0.05784918452510086,0.08321026236355701,0.059693534667086726,-0.012336869400526827,0.04302525571258373,0.000633676773653123,0.06339054280919251,0.011191766431164542,0.03977561332034415,-0.06947935785466737,0.06543760974877993,1.0
0.10624545728921982,-0.2046533327211079,-0.2831024479410542,0.3250554206441652,0.1414286555611148,0.03722193235017351,-0.30577871650803573,-0.06031064160994192,0.11930383508699385,-0.36075953977390013,0.033089140406194054,-0.1767901217889919,-0.11595618323625162,0.06940382760849252,0.1517239205828044,0.283345387317846,0.07159076860993394,-0.03464704397922799,0.028699443158442257,-0.02628856515865561,0.1978946139391818,-0.09172850452131658,-0.11221268977952437,0.10795833153745239,-0.3186898986857314,-0.14090035906357737,-0.1044409994175247,-0.2812154158002568,-0.16906401013937972,0.36481596924076426,-0.0254588769356159,-0.3124430816179611,0.23296456955409406,-0.07547644477857637,-0.12900721126733808,-0.31400154649137246,-0.05410253616905383,-0.009161605513405556,0.27095949003743286,-0.04303822055671881,-0.08116971169997143,-0.3272319341409096,-0.33555364090570394,0.2269255822537428,0.35640568323145033,-0.38564511974695925,-0.14428532662534227,-0.23798703886616143,0.28780547089241976,-0.38042784883020575,0.13056365144757812,0.27639859396340805,0.09234950543154849,0.37477368251195065,-0.004765278570966338,-0.1583820941426874,-0.2949538592266329,0.0781120889757802,0.351237570026181,-0.11104221478664905,-0.04765104984740328,-0.3319681100271365,-0.3012562190616293,-0.08133774704162476,0.0
0.07568004939084699,-0.060257704835210986,0.04235402793803299,-0.024645445685976583,-0.09086140009084342,0.0896020457875975,0.06171462223035207,0.031088318036027688,0.10132306577874357,-0.0898267382844897,0.08177126150297302,-0.01083200583290934,-0.0086956934507639,-0.06332101588266675,-0.009828197706078361,0.05445292100274188,-0.025841513723757113,0.062005026887668006,-0.05486733284939077,-0.06902249963785834,0.054821920012294724,0.0010424825214603577,-0.08569827543821429,-0.08681532020109901,-0.09755425686549424,-0.10095167244305413,-0.0331898471773108,0.09675338121934085,-0.04563217099376056,0.01492897995144633,-0.0102726176761838,-0.07237108004324248,-0.039550196550469485,0.07956091540981163,-0.01949323985150431,0.07165989096503941,0.06915951564029023,0.04600883862150473,-0.06073764393708023,-0.023548997315308736,0.007159513617590901,0.009828811300857613,-0.01273314734953491,-0.09381598534954723,-0.045969615474375114,-0.044248695781708806,0.0077241961240391045,-0.024427841106502243,-0.0008246423045132675,-0.05188883111077712,-0.008741391849540973,0.07423581955567127,0.007168684934365111,0.08583107167801507,0.06351793304380549,0.061082561533419476,-0.08274855997416129,0.00515710293394483,0.07263665101712023,0.054087043802020854,-0.09150241046998751,-0.033713620996317396,0.03217806530459111,-0.0011079445666779195,1.0
0.19566641309071145,-0.2633191504455321,0.21566888233623058,0.0443166921985339,-0.06716371644748488,-0.15999426753942494,-0.2858081291835256,-0.19031995610554703,-0.3490104142019382,0.007201112069241118,-0.07260802682338538,0.1496006931067821,0.34113666316525815,-0.18699243282976158,0.2752808951182379,0.10074170039144108,0.08474701273694361,0.04818487720237826,-0.23256209480281498,-0.17556705703145992,-0.33068374818790724,-0.12363385466570746,0.3197395900773443,0.05606972035967263,-0.06641056456143823,0.21485425721642815,0.1695391864113542,0.1568295452096702,0.10289363395102145,-0.25768842347741877,0.06832323556601844,0.1434685581013027,-0.15477297829554992,-0.10280059059447816,-0.06470899020361791,-0.3330750281208135,0.04469915627957267,-0.13478546772317124,0.22225168422489414,0.11206670523524867,0.18828813524978708,0.2324770842028941,-0.025980382659939592,0.20028549133851567,0.14684690900952646,0.36522545902009157,-0.26470282902925674,0.126478957884533,-0.19479021563740664,0.3082873579263529,-0.2014312705718892,0.2570620830549193,-0.16461527590830305,-0.19703391089389385,0.24437024264027662,0.041564645326206975,-0.05416955617912063,0.0843514241951252,0.09199332154496984,0.11443143473946364,-0.24469956422345865,-0.003380405117683076,0.3702429021234906,0.29511199675923266,0.0
0.41299460304255725,-0.11064259843121553,-0.044144292834830186,-0.10645983341069766,0.21218738438099052,0.31060510291962956,-0.2926231003507768,-0.015044365940282725,-0.07274799989254083,-0.20398221099144917,0.026118271757677246,-0.30358147714481165,0.21245606888369414,-0.2764690272278794,0.2988429471164856,-0.10374972123657984,0.2917858662169799,-0.13263598565141457,0.1870800800915867,-0.39176818412106945,0.29202364614803306,-0.053698723513800346,0.20908661699897935,-0.16289448488435612,0.09710375672491013,-0.052054664882941325,0.15818676193702078,0.006140375496411391,0.3754284544088714,-0.047958194907025214,0.19260443112842043,-0.07916315040025125,-0.43940955615423205,-0.398175056401903,-0.24824770321107692,-0.3883277826733906,0.1102865793145285,-0.16777663711963395,-0.36534968690022424,-0.1508587844995829,-0.3576719360252538,0.3252062288661787,0.14124309135281535,-0.3309560054229854,-0.189324809266449,0.4023475305445586,0.191471395782316,-0.34462159797862296,0.16167155400716343,0.36340344269341784,0.3501784677963058,0.028968977123391013,0.38213783434351767,0.3952446997738605,0.32433668140540156,0.41956652987632076,-0.38448651014546426,-0.27371660919320473,0.37809931591067114,-0.013411660113240922,0.29458663079153036,0.40650790180268337,0.14528223962930006,-0.2348307223888868,0.0
-0.4838217023814179,-0.23269358994042016,0.37157060041050455,0.40411317846207123,-0.24486716248446863,0.2735133372601554,0.26212840285965777,0.10904101968042325,-0.051432166606703224,0.18701151304123417,0.11873954397778624,-0.2766663444013932,-0.13695352939076294,-0.27398001057084403,-0.30726275292426,-0.3251156354970996,0.18565035230525803,-0.16217145139909764,-0.49776799259108206,-0.2874619691016185,0.48223040544741325,-0.3441427212158459,0.498390070664504,-0.4185499227460388,-0.16846245583359382,-0.19886196547213333,-0.45587383586121766,-7.430024196139561e-05,0.4678794337409063,-0.26624285181311047,-0.3097859395083964,-0.35526486772529503,-0.4267666937542518,0.4822708268022038,0.1682456268142317,0.2978303424198757,0.4139567565953511,0.10474013155370422,-0.03308459238331928,-0.01467943611532708,0.5123672879748598,0.29411917097277346,0.3042480409424085,0.25872955573640394,-0.29942833281798464,0.35756575908753474,-0.34919636354771777,0.376902988447727,-0.4105389954495885,-0.4247791938841833,-0.05226565822337426,-0.02024895382449749,-0.09335177257680487,0.07685943024026556,0.1057066099298216,-0.4877352419308588,-0.175186353487905,-0.3945290455349986,-0.2425250225658883,-0.1251276071422595,0.00995177655255798,0.257901934578838,-0.3495885547787472,0.1622176560959507,0.0
