c0,c1,c2,c3,c4,c5,c6,c7,label
-0.8036807214474625,0.2432772286828406,-0.7267735813393214,0.8124422899619852,-0.06422689356320695,-0.5742602936486382,0.30430652920455104,0.5374755834399016,0.0
1.2803024636149622,1.3151420486631984,-0.7798093320351621,1.1655472933582383,-0.5154307053168187,-0.010669894456620466,-0.35191052422907576,-0.29783796148738345,0.0
0.6297241255197887,0.4648929412336809,-0.0721786299909915,-0.3445818629597721,1.4225105800572808,0.560594790534541,-0.2773707320170149,0.011479729226933352,0.0
1.0711178497100788,-0.5152917859693579,-0.868741513727516,0.7070363076340829,0.20346309099579207,0.5542920379616402,1.0017274950771615,-1.0275228295777112,0.0
0.3576812721604319,-0.12828538648212887,0.3709613277615287,0.19972783065451954,-0.3325830055252262,-0.16565824200986667,-0.020521878394074353,-0.18486981511727063,1.0
-0.2977127738956101,-0.23764432772157504,-0.17218008982766256,-0.0059699667158413005,-0.004015383669202353,-0.04126488057499179,0.37121536811411454,0.2200055575127528,1.0
-0.3162752755058861,0.02474002451517281,0.3847999998007399,-0.012896437044725349,-0.4881529646439475,0.29296959381610527,0.23175779171006378,0.5594183390717009,1.0
0.10545520096015258,-0.14687909810614663,-0.1585818869992545,-0.17210667309313676,-0.08354968421323532,-0.12302254817474557,-0.1847617628190801,-0.021905684609706145,1.0
-0.18805779657984978,-0.04801187587372111,0.07452099171261067,0.11326928843455586,-0.06767184158600915,-0.023063254233186916,-0.07048400244015865,0.11660247098492676,1.0
0.16372629716542253,0.01574632909045527,-0.27943985773450125,0.18669851697764778,-0.05001004208620562,0.05865804964974563,0.44656468390985654,-0.33363045285255877,1.0
-0.7036127445321917,0.12058481440636967,0.10857030822660366,-0.4156803351246295,-0.6542942323889533,0.28456268860457823,-0.6558508200356867,-0.7918791249677173,0.0
-1.43960508013014,-0.11325408764540776,0.7688885196865195,0.32433208059272833,-0.11635294746633087,-1.0900378508153454,-1.1701708576965124,0.3893381783803269,0.0
0.011253385021345763,0.017137555980286122,-0.015747771785519882,-0.004892115611922467,0.008396760199285883,-0.0010059069604066349,0.01880913883638549,0.021819986513328556,1.0
-0.0975153410372642,0.39667393024456993,0.18386573342383375,0.7436972530588308,0.6893594359342131,0.5921185659836513,0.6828135130277663,0.6652621826817191,0.0
0.1294041717558,-0.9000976064319766,-0.5579512519734363,1.025932065864834,1.1045672923026078,0.021533643419711482,-1.5001516495267402,-0.6138530705732343,0.0
-0.19048979292722606,0.2986940247701367,-0.5255816551102703,0.6859446521952521,0.1122721405851034,1.0118657707297793,0.7030906833267863,0.9121758076647223,0.0
0.4986314650366088,-0.28813518874657457,0.44312789375740524,-1.2507833137860949,-1.1405925172533198,0.5013030713645729,-0.3427602320601193,-0.005624626155628069,0.0
-0.03279879556181231,-0.16123247290604514,-0.11785506845220069,0.04046843332050948,0.04702230180701313,-0.03631086363128795,0.06242026626578237,-0.026911793032642614,1.0
