FTPT,FFPT,FTPF,FFPF
2.8333333333333335,33.666666666666664,0.0,63.5
68.83333333333333,31.1,0.06666666666666667,0.0
68.83333333333333,31.033333333333335,0.03333333333333333,0.1
68.9,31.066666666666666,0.0,0.03333333333333333
71.1,28.9,0.0,0.0
30.266666666666666,26.066666666666666,0.0,43.666666666666664
100.0,0.0,0.0,0.0
73.7,26.266666666666666,0.03333333333333333,0.0
71.1,28.9,0.0,0.0
68.86666666666666,31.1,0.03333333333333333,0.0
68.9,30.9,0.0,0.2
36.8,32.13333333333333,0.3333333333333333,30.733333333333334
68.9,31.066666666666666,0.0,0.03333333333333333
71.36666666666666,28.633333333333333,0.0,0.0
100.0,0.0,0.0,0.0
71.03333333333333,28.9,0.06666666666666667,0.0
71.53333333333333,28.466666666666665,0.0,0.0
68.9,31.1,0.0,0.0
71.03333333333333,28.9,0.06666666666666667,0.0
71.06666666666666,28.9,0.03333333333333333,0.0
